                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -31  0.2092628718985872E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002 -0.2021724474682868E+001  0.0000000000000000E+000 -0.1007456004656774E+001  0.0000000000000000E+000
  0.1083333550033622E-002 -0.2188287491930903E+001  0.0000000000000000E+000 -0.1089816039103359E+001  0.0000000000000000E+000
  0.1166666900036208E-002 -0.2354392746190611E+001  0.0000000000000000E+000 -0.1171795197972465E+001  0.0000000000000000E+000
  0.1250000250038794E-002 -0.2520005625272826E+001  0.0000000000000000E+000 -0.1253364891918538E+001  0.0000000000000000E+000
  0.1333333600041381E-002 -0.2685091652556708E+001  0.0000000000000000E+000 -0.1334496687224873E+001  0.0000000000000000E+000
  0.1500000300046553E-002 -0.3013545975177880E+001  0.0000000000000000E+000 -0.1495333691517514E+001  0.0000000000000000E+000
  0.1666667000051726E-002 -0.3339482946466732E+001  0.0000000000000000E+000 -0.1654082270733801E+001  0.0000000000000000E+000
  0.1833333700056899E-002 -0.3662632538793632E+001  0.0000000000000000E+000 -0.1810521668808200E+001  0.0000000000000000E+000
  0.2000000400062071E-002 -0.3982727754275892E+001  0.0000000000000000E+000 -0.1964434650353007E+001  0.0000000000000000E+000
  0.2250000450069830E-002 -0.4456567797905087E+001  0.0000000000000000E+000 -0.2190101454985621E+001  0.0000000000000000E+000
  0.2500000500077589E-002 -0.4922068629333302E+001  0.0000000000000000E+000 -0.2408902485827924E+001  0.0000000000000000E+000
  0.2750000550085349E-002 -0.5378376158387540E+001  0.0000000000000000E+000 -0.2620159052260349E+001  0.0000000000000000E+000
  0.3000000600093107E-002 -0.5824658686643148E+001  0.0000000000000000E+000 -0.2823218296333276E+001  0.0000000000000000E+000
  0.3333334000103452E-002 -0.6402716007309198E+001  0.0000000000000000E+000 -0.3080136949281974E+001  0.0000000000000000E+000
  0.3666667400113797E-002 -0.6959678885811851E+001  0.0000000000000000E+000 -0.3319978587623055E+001  0.0000000000000000E+000
  0.4000000800124142E-002 -0.7493798155548980E+001  0.0000000000000000E+000 -0.3541450155248977E+001  0.0000000000000000E+000
  0.4500000900139660E-002 -0.8248562210478635E+001  0.0000000000000000E+000 -0.3836660788964549E+001  0.0000000000000000E+000
  0.5000001000155178E-002 -0.8943115144402455E+001  0.0000000000000000E+000 -0.4084425045884994E+001  0.0000000000000000E+000
  0.5500001100170696E-002 -0.9572911518429194E+001  0.0000000000000000E+000 -0.4281904209181509E+001  0.0000000000000000E+000
  0.6000001200186214E-002 -0.1013402347764139E+002  0.0000000000000000E+000 -0.4426939864545949E+001  0.0000000000000000E+000
  0.6500001300201732E-002 -0.1062317413192785E+002  0.0000000000000000E+000 -0.4518080565955847E+001  0.0000000000000000E+000
  0.7000001400217250E-002 -0.1103776377545644E+002  0.0000000000000000E+000 -0.4554598389011216E+001  0.0000000000000000E+000
  0.7500001500232768E-002 -0.1137588869183430E+002  0.0000000000000000E+000 -0.4536495159045050E+001  0.0000000000000000E+000
  0.8000001600248286E-002 -0.1163635238947942E+002  0.0000000000000000E+000 -0.4464498315484960E+001  0.0000000000000000E+000
  0.9000001800279323E-002 -0.1192306023008630E+002  0.0000000000000000E+000 -0.4165265169749626E+001  0.0000000000000000E+000
  0.1000000200031036E-001 -0.1190240700620579E+002  0.0000000000000000E+000 -0.3676436498238136E+001  0.0000000000000000E+000
  0.1100000220034139E-001 -0.1158967940906471E+002  0.0000000000000000E+000 -0.3027238017814809E+001  0.0000000000000000E+000
  0.1200000240037243E-001 -0.1101000414265650E+002  0.0000000000000000E+000 -0.2254828883475900E+001  0.0000000000000000E+000
  0.1300000260040346E-001 -0.1019702713331254E+002  0.0000000000000000E+000 -0.1402123765693792E+001  0.0000000000000000E+000
  0.1400000280043450E-001 -0.9191267863726756E+001  0.0000000000000000E+000 -0.5153231802883119E+000  0.0000000000000000E+000
  0.1500000300046553E-001 -0.8038231646759034E+001  0.0000000000000000E+000  0.3587009039894027E+000  0.0000000000000000E+000
  0.1600000320049657E-001 -0.6786372171377297E+001  0.0000000000000000E+000  0.1175010557195055E+001  0.0000000000000000E+000
  0.1700000340052760E-001 -0.5485001406548085E+001  0.0000000000000000E+000  0.1893047613985215E+001  0.0000000000000000E+000
  0.1800000360055864E-001 -0.4182243794287234E+001  0.0000000000000000E+000  0.2478780536444460E+001  0.0000000000000000E+000
  0.1900000380058968E-001 -0.2923126719338957E+001  0.0000000000000000E+000  0.2906433295072824E+001  0.0000000000000000E+000
  0.2000000400062071E-001 -0.1747889875037564E+001  0.0000000000000000E+000  0.3159703956275127E+001  0.0000000000000000E+000
  0.2100000420065175E-001 -0.6905829486702501E+000  0.0000000000000000E+000  0.3232412589742940E+001  0.0000000000000000E+000
  0.2200000440068279E-001  0.2219952035774263E+000  0.0000000000000000E+000  0.3128553127294902E+001  0.0000000000000000E+000
  0.2300000460071382E-001  0.9709811103918033E+000  0.0000000000000000E+000  0.2861759686937768E+001  0.0000000000000000E+000
  0.2400000480074486E-001  0.1545739696406199E+001  0.0000000000000000E+000  0.2454232414852607E+001  0.0000000000000000E+000
