                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -8  0.6799744272161976E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1905002762765946E+000  0.0000000000000000E+000  0.9521954596198065E-001  0.0000000000000000E+000
  0.1083333550033622E-002  0.2063587144371707E+000  0.0000000000000000E+000  0.1031404645952532E+000  0.0000000000000000E+000
  0.1166666900036208E-002  0.2222131735858712E+000  0.0000000000000000E+000  0.1110580144179400E+000  0.0000000000000000E+000
  0.1250000250038794E-002  0.2380633481604405E+000  0.0000000000000000E+000  0.1189719368665888E+000  0.0000000000000000E+000
  0.1333333600041381E-002  0.2539089326968789E+000  0.0000000000000000E+000  0.1268819735075868E+000  0.0000000000000000E+000
  0.1500000300046553E-002  0.2855851103561853E+000  0.0000000000000000E+000  0.1426893563389482E+000  0.0000000000000000E+000
  0.1666667000051726E-002  0.3172392652139349E+000  0.0000000000000000E+000  0.1584780984056376E+000  0.0000000000000000E+000
  0.1833333700056899E-002  0.3488689581174919E+000  0.0000000000000000E+000  0.1742461378958970E+000  0.0000000000000000E+000
  0.2000000400062071E-002  0.3804717523846520E+000  0.0000000000000000E+000  0.1899914160000080E+000  0.0000000000000000E+000
  0.2250000450069830E-002  0.4278201855639407E+000  0.0000000000000000E+000  0.2135621609540947E+000  0.0000000000000000E+000
  0.2500000500077589E-002  0.4750944204933754E+000  0.0000000000000000E+000  0.2370701492640728E+000  0.0000000000000000E+000
  0.2750000550085349E-002  0.5222862736669139E+000  0.0000000000000000E+000  0.2605084807040466E+000  0.0000000000000000E+000
  0.3000000600093107E-002  0.5693875806346108E+000  0.0000000000000000E+000  0.2838702779337898E+000  0.0000000000000000E+000
  0.3333334000103452E-002  0.6320344016512338E+000  0.0000000000000000E+000  0.3148884481274151E+000  0.0000000000000000E+000
  0.3666667400113797E-002  0.6944865377276852E+000  0.0000000000000000E+000  0.3457422131856923E+000  0.0000000000000000E+000
  0.4000000800124142E-002  0.7567248298047066E+000  0.0000000000000000E+000  0.3764155035751166E+000  0.0000000000000000E+000
  0.4500000900139660E-002  0.8496396184425281E+000  0.0000000000000000E+000  0.4220521585851792E+000  0.0000000000000000E+000
  0.5000001000155178E-002  0.9419664181968175E+000  0.0000000000000000E+000  0.4671934673117623E+000  0.0000000000000000E+000
  0.5500001100170696E-002  0.1033641820489647E+001  0.0000000000000000E+000  0.5117866941845906E+000  0.0000000000000000E+000
  0.6000001200186214E-002  0.1124603018987989E+001  0.0000000000000000E+000  0.5557798227933139E+000  0.0000000000000000E+000
  0.6500001300201732E-002  0.1214787867093463E+001  0.0000000000000000E+000  0.5991216235267719E+000  0.0000000000000000E+000
  0.7000001400217250E-002  0.1304134934950805E+001  0.0000000000000000E+000  0.6417617206072010E+000  0.0000000000000000E+000
  0.7500001500232768E-002  0.1392583565401828E+001  0.0000000000000000E+000  0.6836506571619647E+000  0.0000000000000000E+000
  0.8000001600248286E-002  0.1480073929315573E+001  0.0000000000000000E+000  0.7247399598027319E+000  0.0000000000000000E+000
  0.9000001800279323E-002  0.1651945005413903E+001  0.0000000000000000E+000  0.8043310599441861E+000  0.0000000000000000E+000
  0.1000000200031036E-001  0.1819288127446779E+001  0.0000000000000000E+000  0.8801692427926538E+000  0.0000000000000000E+000
  0.1100000220034139E-001  0.1981659874922081E+001  0.0000000000000000E+000  0.9519083114201426E+000  0.0000000000000000E+000
  0.1200000240037243E-001  0.2138635023333938E+001  0.0000000000000000E+000  0.1019223416033318E+001  0.0000000000000000E+000
  0.1300000260040346E-001  0.2289808044148561E+001  0.0000000000000000E+000  0.1081812696304501E+001  0.0000000000000000E+000
  0.1400000280043450E-001  0.2434794518195853E+001  0.0000000000000000E+000  0.1139398793878752E+001  0.0000000000000000E+000
  0.1500000300046553E-001  0.2573232456418433E+001  0.0000000000000000E+000  0.1191730222604084E+001  0.0000000000000000E+000
  0.1600000320049657E-001  0.2704783522176433E+001  0.0000000000000000E+000  0.1238582591363327E+001  0.0000000000000000E+000
  0.1700000340052760E-001  0.2829134150424800E+001  0.0000000000000000E+000  0.1279759673412505E+001  0.0000000000000000E+000
  0.1800000360055864E-001  0.2945996559066927E+001  0.0000000000000000E+000  0.1315094313966934E+001  0.0000000000000000E+000
  0.1900000380058968E-001  0.3055109648911602E+001  0.0000000000000000E+000  0.1344449176931392E+001  0.0000000000000000E+000
  0.2000000400062071E-001  0.3156239789046726E+001  0.0000000000000000E+000  0.1367717322036596E+001  0.0000000000000000E+000
  0.2100000420065175E-001  0.3249181484275296E+001  0.0000000000000000E+000  0.1384822610098237E+001  0.0000000000000000E+000
  0.2200000440068279E-001  0.3333757922485597E+001  0.0000000000000000E+000  0.1395719937737626E+001  0.0000000000000000E+000
  0.2300000460071382E-001  0.3409821400864501E+001  0.0000000000000000E+000  0.1400395302112587E+001  0.0000000000000000E+000
  0.2400000480074486E-001  0.3477253629856996E+001  0.0000000000000000E+000  0.1398865692207126E+001  0.0000000000000000E+000
  0.2500000500077590E-001  0.3535965914292831E+001  0.0000000000000000E+000  0.1391178811260215E+001  0.0000000000000000E+000
