                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                        8  0.1324023810017894E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.7376559839027367E-005  0.0000000000000000E+000  0.2458862415917943E-005  0.0000000000000000E+000
  0.1062500212532975E-002  0.8327437911938989E-005  0.0000000000000000E+000  0.2775824281681000E-005  0.0000000000000000E+000
  0.1125000225034915E-002  0.9335943314510569E-005  0.0000000000000000E+000  0.3111995742513608E-005  0.0000000000000000E+000
  0.1187500237536855E-002  0.1040207575723638E-004  0.0000000000000000E+000  0.3467376760242036E-005  0.0000000000000000E+000
  0.1250000250038795E-002  0.1152583493382768E-004  0.0000000000000000E+000  0.3841967294470696E-005  0.0000000000000000E+000
  0.1312500262540734E-002  0.1270722052123985E-004  0.0000000000000000E+000  0.4235767302567811E-005  0.0000000000000000E+000
  0.1375000275042674E-002  0.1394623217968477E-004  0.0000000000000000E+000  0.4648776739655841E-005  0.0000000000000000E+000
  0.1500000300046553E-002  0.1659713226682459E-004  0.0000000000000000E+000  0.5532423710025938E-005  0.0000000000000000E+000
  0.1625000325050433E-002  0.1947853214214682E-004  0.0000000000000000E+000  0.6492907801422189E-005  0.0000000000000000E+000
  0.1750000350054312E-002  0.2259042848463421E-004  0.0000000000000000E+000  0.7530228573447640E-005  0.0000000000000000E+000
  0.1875000375058192E-002  0.2593281770522729E-004  0.0000000000000000E+000  0.8644385549381824E-005  0.0000000000000000E+000
  0.2000000400062071E-002  0.2950569594669141E-004  0.0000000000000000E+000  0.9835378216114531E-005  0.0000000000000000E+000
  0.2100000420065175E-002  0.3252994787270676E-004  0.0000000000000000E+000  0.1084349368514385E-004  0.0000000000000000E+000
  0.2200000440068278E-002  0.3570170790817061E-004  0.0000000000000000E+000  0.1190078336282022E-004  0.0000000000000000E+000
  0.2400000480074486E-002  0.4248774284704783E-004  0.0000000000000000E+000  0.1416288409782908E-004  0.0000000000000000E+000
  0.2600000520080693E-002  0.4986378075315888E-004  0.0000000000000000E+000  0.1662167778600108E-004  0.0000000000000000E+000
  0.2800000560086900E-002  0.5782979987416847E-004  0.0000000000000000E+000  0.1927716156362055E-004  0.0000000000000000E+000
  0.3000000600093107E-002  0.6638577671595022E-004  0.0000000000000000E+000  0.2212933233790237E-004  0.0000000000000000E+000
  0.3250000650100866E-002  0.7791033719940051E-004  0.0000000000000000E+000  0.2597113180488674E-004  0.0000000000000000E+000
  0.3500000700108625E-002  0.9035661393340426E-004  0.0000000000000000E+000  0.3012024248887709E-004  0.0000000000000000E+000
  0.3750000750116384E-002  0.1037245495359872E-003  0.0000000000000000E+000  0.3457665683416801E-004  0.0000000000000000E+000
  0.4000000800124142E-002  0.1180140823693272E-003  0.0000000000000000E+000  0.3934036672231740E-004  0.0000000000000000E+000
  0.4333334200134488E-002  0.1385002739981021E-003  0.0000000000000000E+000  0.4616998011401586E-004  0.0000000000000000E+000
  0.4666667600144833E-002  0.1606245750902789E-003  0.0000000000000000E+000  0.5354585907975607E-004  0.0000000000000000E+000
  0.5000001000155178E-002  0.1843868042047206E-003  0.0000000000000000E+000  0.6146797971654846E-004  0.0000000000000000E+000
  0.5333334400165524E-002  0.2097867664224206E-003  0.0000000000000000E+000  0.6993631635277842E-004  0.0000000000000000E+000
  0.5666667800175869E-002  0.2368242533529298E-003  0.0000000000000000E+000  0.7895084155213413E-004  0.0000000000000000E+000
  0.6000001200186214E-002  0.2654990431163309E-003  0.0000000000000000E+000  0.8851152607683079E-004  0.0000000000000000E+000
  0.6500001300201732E-002  0.3115806519820422E-003  0.0000000000000000E+000  0.1038765333013185E-003  0.0000000000000000E+000
  0.7000001400217250E-002  0.3613448080828440E-003  0.0000000000000000E+000  0.1204702167203984E-003  0.0000000000000000E+000
  0.7500001500232768E-002  0.4147905916043536E-003  0.0000000000000000E+000  0.1382924551634895E-003  0.0000000000000000E+000
  0.8000001600248286E-002  0.4719170142500799E-003  0.0000000000000000E+000  0.1573431184763067E-003  0.0000000000000000E+000
  0.8500001700263805E-002  0.5327230191124858E-003  0.0000000000000000E+000  0.1776220673973468E-003  0.0000000000000000E+000
  0.9000001800279323E-002  0.5972074806331114E-003  0.0000000000000000E+000  0.1991291537178344E-003  0.0000000000000000E+000
  0.9500001900294840E-002  0.6653692044870848E-003  0.0000000000000000E+000  0.2218642200504777E-003  0.0000000000000000E+000
  0.1000000200031036E-001  0.7372069274946084E-003  0.0000000000000000E+000  0.2458271000695047E-003  0.0000000000000000E+000
  0.1050000210032588E-001  0.8127193175406144E-003  0.0000000000000000E+000  0.2710176182495682E-003  0.0000000000000000E+000
  0.1100000220034139E-001  0.8919049734355387E-003  0.0000000000000000E+000  0.2974355900534242E-003  0.0000000000000000E+000
  0.1200000240037243E-001  0.1061290132112952E-002  0.0000000000000000E+000  0.3539531106004110E-003  0.0000000000000000E+000
  0.1300000260040346E-001  0.1245349808440200E-002  0.0000000000000000E+000  0.4153780022444217E-003  0.0000000000000000E+000
  0.1400000280043450E-001  0.1444070294559305E-002  0.0000000000000000E+000  0.4817084589961988E-003  0.0000000000000000E+000
