                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                        2  0.5169468633789475E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1018281563771067E-002  0.0000000000000000E+000  0.5091400346541602E-003  0.0000000000000000E+000
  0.1083333550033622E-002  0.1103138427687360E-002  0.0000000000000000E+000  0.5515682641097074E-003  0.0000000000000000E+000
  0.1166666900036208E-002  0.1187995307900812E-002  0.0000000000000000E+000  0.5939964684319658E-003  0.0000000000000000E+000
  0.1250000250038794E-002  0.1272852205787761E-002  0.0000000000000000E+000  0.6364246455694771E-003  0.0000000000000000E+000
  0.1333333600041381E-002  0.1357709122652311E-002  0.0000000000000000E+000  0.6788527934590678E-003  0.0000000000000000E+000
  0.1500000300046553E-002  0.1527423018285075E-002  0.0000000000000000E+000  0.7637089931822601E-003  0.0000000000000000E+000
  0.1666667000051726E-002  0.1697137004401269E-002  0.0000000000000000E+000  0.8485650508696172E-003  0.0000000000000000E+000
  0.1833333700056899E-002  0.1866851090199824E-002  0.0000000000000000E+000  0.9334209496402035E-003  0.0000000000000000E+000
  0.2000000400062071E-002  0.2036565284603724E-002  0.0000000000000000E+000  0.1018276672493782E-002  0.0000000000000000E+000
  0.2250000450069830E-002  0.2291136799794740E-002  0.0000000000000000E+000  0.1145559893959935E-002  0.0000000000000000E+000
  0.2500000500077589E-002  0.2545708613316018E-002  0.0000000000000000E+000  0.1272842635359353E-002  0.0000000000000000E+000
  0.2750000550085349E-002  0.2800280759205733E-002  0.0000000000000000E+000  0.1400124843655071E-002  0.0000000000000000E+000
  0.3000000600093107E-002  0.3054853271328835E-002  0.0000000000000000E+000  0.1527406465807842E-002  0.0000000000000000E+000
  0.3333334000103452E-002  0.3394283915342018E-002  0.0000000000000000E+000  0.1697114291025314E-002  0.0000000000000000E+000
  0.3666667400113797E-002  0.3733715349368606E-002  0.0000000000000000E+000  0.1866820852462368E-002  0.0000000000000000E+000
  0.4000000800124142E-002  0.4073147652417182E-002  0.0000000000000000E+000  0.2036526024124538E-002  0.0000000000000000E+000
  0.4500000900139660E-002  0.4582297909050464E-002  0.0000000000000000E+000  0.2291080900206042E-002  0.0000000000000000E+000
  0.5000001000155178E-002  0.5091450564870183E-002  0.0000000000000000E+000  0.2545631941109049E-002  0.0000000000000000E+000
  0.5500001100170696E-002  0.5600605885738120E-002  0.0000000000000000E+000  0.2800178722490564E-002  0.0000000000000000E+000
  0.6000001200186214E-002  0.6109764137620218E-002  0.0000000000000000E+000  0.3054720821072010E-002  0.0000000000000000E+000
  0.6500001300201732E-002  0.6618925585904188E-002  0.0000000000000000E+000  0.3309257813529024E-002  0.0000000000000000E+000
  0.7000001400217250E-002  0.7128090496112024E-002  0.0000000000000000E+000  0.3563789278345754E-002  0.0000000000000000E+000
  0.7500001500232768E-002  0.7637259133210078E-002  0.0000000000000000E+000  0.3818314793656552E-002  0.0000000000000000E+000
  0.8000001600248286E-002  0.8146431762227142E-002  0.0000000000000000E+000  0.4072833939752237E-002  0.0000000000000000E+000
  0.9000001800279323E-002  0.9164790053479794E-002  0.0000000000000000E+000  0.4581851445095163E-002  0.0000000000000000E+000
  0.1000000200031036E-001  0.1018316748254083E-001  0.0000000000000000E+000  0.5090838451162062E-002  0.0000000000000000E+000
  0.1100000220034139E-001  0.1120156615737012E-001  0.0000000000000000E+000  0.5599791634456197E-002  0.0000000000000000E+000
  0.1200000240037243E-001  0.1221998818082587E-001  0.0000000000000000E+000  0.6108707691997159E-002  0.0000000000000000E+000
  0.1300000260040346E-001  0.1323843564874352E-001  0.0000000000000000E+000  0.6617583338185160E-002  0.0000000000000000E+000
  0.1400000280043450E-001  0.1425691064932400E-001  0.0000000000000000E+000  0.7126415314802380E-002  0.0000000000000000E+000
  0.1500000300046553E-001  0.1527541526337408E-001  0.0000000000000000E+000  0.7635200389740073E-002  0.0000000000000000E+000
  0.1600000320049657E-001  0.1629395156335139E-001  0.0000000000000000E+000  0.8143935357533378E-002  0.0000000000000000E+000
  0.1700000340052760E-001  0.1731252161290263E-001  0.0000000000000000E+000  0.8652617044753636E-002  0.0000000000000000E+000
  0.1800000360055864E-001  0.1833112746522562E-001  0.0000000000000000E+000  0.9161242301920303E-002  0.0000000000000000E+000
  0.1900000380058968E-001  0.1934977116227237E-001  0.0000000000000000E+000  0.9669808018158289E-002  0.0000000000000000E+000
  0.2000000400062071E-001  0.2036845473613816E-001  0.0000000000000000E+000  0.1017831112525301E-001  0.0000000000000000E+000
  0.2100000420065175E-001  0.2138718020862138E-001  0.0000000000000000E+000  0.1068674858926386E-001  0.0000000000000000E+000
  0.2200000440068279E-001  0.2240594958877232E-001  0.0000000000000000E+000  0.1119511740800844E-001  0.0000000000000000E+000
  0.2300000460071382E-001  0.2342476487187683E-001  0.0000000000000000E+000  0.1170341462423437E-001  0.0000000000000000E+000
  0.2400000480074486E-001  0.2444362803935279E-001  0.0000000000000000E+000  0.1221163732314870E-001  0.0000000000000000E+000
  0.2500000500077590E-001  0.2546254105806391E-001  0.0000000000000000E+000  0.1271978263495188E-001  0.0000000000000000E+000
