                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                       -8  0.9085565738906947E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.3625651539249045E-002  0.0000000000000000E+000  0.1208296149609716E-002  0.0000000000000000E+000
  0.1062500212532975E-002  0.4092808541596871E-002  0.0000000000000000E+000  0.1363945361027836E-002  0.0000000000000000E+000
  0.1125000225034915E-002  0.4588225161087569E-002  0.0000000000000000E+000  0.1529000985961989E-002  0.0000000000000000E+000
  0.1187500237536855E-002  0.5111892061821625E-002  0.0000000000000000E+000  0.1703458285040515E-002  0.0000000000000000E+000
  0.1250000250038795E-002  0.5663799375509879E-002  0.0000000000000000E+000  0.1887312248858452E-002  0.0000000000000000E+000
  0.1312500262540734E-002  0.6243936701677719E-002  0.0000000000000000E+000  0.2080557598107660E-002  0.0000000000000000E+000
  0.1375000275042674E-002  0.6852293107875641E-002  0.0000000000000000E+000  0.2283188783715881E-002  0.0000000000000000E+000
  0.1500000300046553E-002  0.8153616772011547E-002  0.0000000000000000E+000  0.2716585119791141E-002  0.0000000000000000E+000
  0.1625000325050433E-002  0.9567672277381816E-002  0.0000000000000000E+000  0.3187451475015697E-002  0.0000000000000000E+000
  0.1750000350054312E-002  0.1109435303688982E-001  0.0000000000000000E+000  0.3695733761326506E-002  0.0000000000000000E+000
  0.1875000375058192E-002  0.1273354397535196E-001  0.0000000000000000E+000  0.4241373590476783E-002  0.0000000000000000E+000
  0.2000000400062071E-002  0.1448512153865493E-001  0.0000000000000000E+000  0.4824308280319689E-002  0.0000000000000000E+000
  0.2100000420065175E-002  0.1596721352445673E-001  0.0000000000000000E+000  0.5317463475503434E-002  0.0000000000000000E+000
  0.2200000440068278E-002  0.1752107712717032E-001  0.0000000000000000E+000  0.5834408350249075E-002  0.0000000000000000E+000
  0.2400000480074486E-002  0.2084381592216948E-001  0.0000000000000000E+000  0.6939513355319163E-002  0.0000000000000000E+000
  0.2600000520080693E-002  0.2445269685923337E-001  0.0000000000000000E+000  0.8139298269977800E-002  0.0000000000000000E+000
  0.2800000560086900E-002  0.2834702370105516E-001  0.0000000000000000E+000  0.9433410197821191E-002  0.0000000000000000E+000
  0.3000000600093107E-002  0.3252604518046668E-001  0.0000000000000000E+000  0.1082146846901064E-001  0.0000000000000000E+000
  0.3250000650100866E-002  0.3814894054259353E-001  0.0000000000000000E+000  0.1268802864701029E-001  0.0000000000000000E+000
  0.3500000700108625E-002  0.4421371300103888E-001  0.0000000000000000E+000  0.1469988188409556E-001  0.0000000000000000E+000
  0.3750000750116384E-002  0.5071853486167174E-001  0.0000000000000000E+000  0.1685610322933608E-001  0.0000000000000000E+000
  0.4000000800124142E-002  0.5766144598963170E-001  0.0000000000000000E+000  0.1915570122944984E-001  0.0000000000000000E+000
  0.4333334200134488E-002  0.6759649840389829E-001  0.0000000000000000E+000  0.2244302496561312E-001  0.0000000000000000E+000
  0.4666667600144833E-002  0.7830132101421017E-001  0.0000000000000000E+000  0.2598066496613761E-001  0.0000000000000000E+000
  0.5000001000155178E-002  0.8977018134648337E-001  0.0000000000000000E+000  0.2976572796455483E-001  0.0000000000000000E+000
  0.5333334400165524E-002  0.1019969387458449E+000  0.0000000000000000E+000  0.3379511761708605E-001  0.0000000000000000E+000
  0.5666667800175869E-002  0.1149750478732332E+000  0.0000000000000000E+000  0.3806553688254580E-001  0.0000000000000000E+000
  0.6000001200186214E-002  0.1286975624191449E+000  0.0000000000000000E+000  0.4257349053640280E-001  0.0000000000000000E+000
  0.6500001300201732E-002  0.1506609233081765E+000  0.0000000000000000E+000  0.4977267181820905E-001  0.0000000000000000E+000
  0.7000001400217250E-002  0.1742561453281019E+000  0.0000000000000000E+000  0.5748469048091030E-001  0.0000000000000000E+000
  0.7500001500232768E-002  0.1994548371528109E+000  0.0000000000000000E+000  0.6569532849192186E-001  0.0000000000000000E+000
  0.8000001600248286E-002  0.2262266888481106E+000  0.0000000000000000E+000  0.7438944010776175E-001  0.0000000000000000E+000
  0.8500001700263805E-002  0.2545395104922996E+000  0.0000000000000000E+000  0.8355097794768811E-001  0.0000000000000000E+000
  0.9000001800279323E-002  0.2843592732073997E+000  0.0000000000000000E+000  0.9316302074622217E-001  0.0000000000000000E+000
  0.9500001900294840E-002  0.3156501524644113E+000  0.0000000000000000E+000  0.1032078024168905E+000  0.0000000000000000E+000
  0.1000000200031036E-001  0.3483745736500846E+000  0.0000000000000000E+000  0.1136667427803596E+000  0.0000000000000000E+000
  0.1050000210032588E-001  0.3824932598212231E+000  0.0000000000000000E+000  0.1245204794462115E+000  0.0000000000000000E+000
  0.1100000220034139E-001  0.4179652815482151E+000  0.0000000000000000E+000  0.1357489012353786E+000  0.0000000000000000E+000
  0.1200000240037243E-001  0.4927976649715664E+000  0.0000000000000000E+000  0.1592458200352498E+000  0.0000000000000000E+000
  0.1300000260040346E-001  0.5725132598275293E+000  0.0000000000000000E+000  0.1839829773892722E+000  0.0000000000000000E+000
  0.1400000280043450E-001  0.6567306821775493E+000  0.0000000000000000E+000  0.2097762047176083E+000  0.0000000000000000E+000
