                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                       -2  0.2058262427764107E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.2525107755055697E-003  0.0000000000000000E+000  0.8416667599595982E-004  0.0000000000000000E+000
  0.1062500212532975E-002  0.2850585291088676E-003  0.0000000000000000E+000  0.9501494412387031E-004  0.0000000000000000E+000
  0.1125000225034915E-002  0.3195782591142956E-003  0.0000000000000000E+000  0.1065203481057742E-003  0.0000000000000000E+000
  0.1187500237536855E-002  0.3560698570745363E-003  0.0000000000000000E+000  0.1186828288337270E-003  0.0000000000000000E+000
  0.1250000250038795E-002  0.3945332083399769E-003  0.0000000000000000E+000  0.1315023238229283E-003  0.0000000000000000E+000
  0.1312500262540734E-002  0.4349681920601035E-003  0.0000000000000000E+000  0.1449787672115907E-003  0.0000000000000000E+000
  0.1375000275042674E-002  0.4773746811844276E-003  0.0000000000000000E+000  0.1591120897609892E-003  0.0000000000000000E+000
  0.1500000300046553E-002  0.5681016364477539E-003  0.0000000000000000E+000  0.1893490785034393E-003  0.0000000000000000E+000
  0.1625000325050433E-002  0.6667129337497564E-003  0.0000000000000000E+000  0.2222126686095942E-003  0.0000000000000000E+000
  0.1750000350054312E-002  0.7732073335464203E-003  0.0000000000000000E+000  0.2577021846246007E-003  0.0000000000000000E+000
  0.1875000375058192E-002  0.8875834971463258E-003  0.0000000000000000E+000  0.2958168970919295E-003  0.0000000000000000E+000
  0.2000000400062071E-002  0.1009839986728470E-002  0.0000000000000000E+000  0.3365560225677558E-003  0.0000000000000000E+000
  0.2100000420065175E-002  0.1113317983653062E-002  0.0000000000000000E+000  0.3710363396016136E-003  0.0000000000000000E+000
  0.2200000440068278E-002  0.1221837575151143E-002  0.0000000000000000E+000  0.4071952929701870E-003  0.0000000000000000E+000
  0.2400000480074486E-002  0.1453998009844851E-002  0.0000000000000000E+000  0.4845471845011611E-003  0.0000000000000000E+000
  0.2600000520080693E-002  0.1706313821483469E-002  0.0000000000000000E+000  0.5686076281598946E-003  0.0000000000000000E+000
  0.2800000560086900E-002  0.1978776892548931E-002  0.0000000000000000E+000  0.6593722021712165E-003  0.0000000000000000E+000
  0.3000000600093107E-002  0.2271378457691112E-002  0.0000000000000000E+000  0.7568361322265259E-003  0.0000000000000000E+000
  0.3250000650100866E-002  0.2665435769891852E-002  0.0000000000000000E+000  0.8880791704617428E-003  0.0000000000000000E+000
  0.3500000700108625E-002  0.3090924917701222E-002  0.0000000000000000E+000  0.1029771129835200E-002  0.0000000000000000E+000
  0.3750000750116384E-002  0.3547824516237489E-002  0.0000000000000000E+000  0.1181900365818399E-002  0.0000000000000000E+000
  0.4000000800124142E-002  0.4036111603533067E-002  0.0000000000000000E+000  0.1344454376544281E-002  0.0000000000000000E+000
  0.4333334200134488E-002  0.4735943398356248E-002  0.0000000000000000E+000  0.1577386162734157E-002  0.0000000000000000E+000
  0.4666667600144833E-002  0.5491468854224330E-002  0.0000000000000000E+000  0.1828793008875333E-002  0.0000000000000000E+000
  0.5000001000155178E-002  0.6302620488489227E-002  0.0000000000000000E+000  0.2098638191290474E-002  0.0000000000000000E+000
  0.5333334400165524E-002  0.7169325858682827E-002  0.0000000000000000E+000  0.2386882295956821E-002  0.0000000000000000E+000
  0.5666667800175869E-002  0.8091507571327148E-002  0.0000000000000000E+000  0.2693483225017962E-002  0.0000000000000000E+000
  0.6000001200186214E-002  0.9069083290494608E-002  0.0000000000000000E+000  0.3018396202340822E-002  0.0000000000000000E+000
  0.6500001300201732E-002  0.1063911838403610E-001  0.0000000000000000E+000  0.3539996242846725E-002  0.0000000000000000E+000
  0.7000001400217250E-002  0.1233327719401804E-001  0.0000000000000000E+000  0.4102519661178790E-002  0.0000000000000000E+000
  0.7500001500232768E-002  0.1415121959119428E-001  0.0000000000000000E+000  0.4705781685650390E-002  0.0000000000000000E+000
  0.8000001600248286E-002  0.1609258069569037E-001  0.0000000000000000E+000  0.5349584195940788E-002  0.0000000000000000E+000
  0.8500001700263805E-002  0.1815697096979910E-001  0.0000000000000000E+000  0.6033715790911521E-002  0.0000000000000000E+000
  0.9000001800279323E-002  0.2034397632033390E-001  0.0000000000000000E+000  0.6757951870849052E-002  0.0000000000000000E+000
  0.9500001900294840E-002  0.2265315820489380E-001  0.0000000000000000E+000  0.7522054711174926E-002  0.0000000000000000E+000
  0.1000000200031036E-001  0.2508405374549889E-001  0.0000000000000000E+000  0.8325773556880613E-002  0.0000000000000000E+000
  0.1050000210032588E-001  0.2763617584890871E-001  0.0000000000000000E+000  0.9168844704634948E-002  0.0000000000000000E+000
  0.1100000220034139E-001  0.3030901333131160E-001  0.0000000000000000E+000  0.1005099160476042E-001  0.0000000000000000E+000
  0.1200000240037243E-001  0.3601467004775091E-001  0.0000000000000000E+000  0.1193134281295802E-001  0.0000000000000000E+000
  0.1300000260040346E-001  0.4219645778896523E-001  0.0000000000000000E+000  0.1396436167933223E-001  0.0000000000000000E+000
  0.1400000280043450E-001  0.4884943407843192E-001  0.0000000000000000E+000  0.1614738396410654E-001  0.0000000000000000E+000
