                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                        8  0.1276595361032369E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1985222691026947E-002  0.0000000000000000E+000  0.9926210410141042E-003  0.0000000000000000E+000
  0.1083333550033622E-002  0.2150652440662224E-002  0.0000000000000000E+000  0.1075338547901910E-002  0.0000000000000000E+000
  0.1166666900036208E-002  0.2316080876831802E-002  0.0000000000000000E+000  0.1158055836573269E-002  0.0000000000000000E+000
  0.1250000250038794E-002  0.2481507898734822E-002  0.0000000000000000E+000  0.1240772890009883E-002  0.0000000000000000E+000
  0.1333333600041381E-002  0.2646933405428640E-002  0.0000000000000000E+000  0.1323489691170145E-002  0.0000000000000000E+000
  0.1500000300046553E-002  0.2977779468934183E-002  0.0000000000000000E+000  0.1488922468376591E-002  0.0000000000000000E+000
  0.1666667000051726E-002  0.3308618258166175E-002  0.0000000000000000E+000  0.1654354031407486E-002  0.0000000000000000E+000
  0.1833333700056899E-002  0.3639448963136680E-002  0.0000000000000000E+000  0.1819784243177567E-002  0.0000000000000000E+000
  0.2000000400062071E-002  0.3970270773298103E-002  0.0000000000000000E+000  0.1985212966358261E-002  0.0000000000000000E+000
  0.2250000450069830E-002  0.4466485038481557E-002  0.0000000000000000E+000  0.2233352967812478E-002  0.0000000000000000E+000
  0.2500000500077589E-002  0.4962674738123785E-002  0.0000000000000000E+000  0.2481488869515291E-002  0.0000000000000000E+000
  0.2750000550085349E-002  0.5458837143933115E-002  0.0000000000000000E+000  0.2729620216273581E-002  0.0000000000000000E+000
  0.3000000600093107E-002  0.5954969527115033E-002  0.0000000000000000E+000  0.2977746552808493E-002  0.0000000000000000E+000
  0.3333334000103452E-002  0.6616427951976148E-002  0.0000000000000000E+000  0.3308573085743499E-002  0.0000000000000000E+000
  0.3666667400113797E-002  0.7277821679490106E-002  0.0000000000000000E+000  0.3639388819014714E-002  0.0000000000000000E+000
  0.4000000800124142E-002  0.7939144237258016E-002  0.0000000000000000E+000  0.3970192672084833E-002  0.0000000000000000E+000
  0.4500000900139660E-002  0.8930980469998974E-002  0.0000000000000000E+000  0.4466373811758881E-002  0.0000000000000000E+000
  0.5000001000155178E-002  0.9922620154429582E-002  0.0000000000000000E+000  0.4962522140014566E-002  0.0000000000000000E+000
  0.5500001100170696E-002  0.1091404143373250E-001  0.0000000000000000E+000  0.5458634006390234E-002  0.0000000000000000E+000
  0.6000001200186214E-002  0.1190522244601500E-001  0.0000000000000000E+000  0.5954705759900589E-002  0.0000000000000000E+000
  0.6500001300201732E-002  0.1289614132245320E-001  0.0000000000000000E+000  0.6450733746613063E-002  0.0000000000000000E+000
  0.7000001400217250E-002  0.1388677618815417E-001  0.0000000000000000E+000  0.6946714313003829E-002  0.0000000000000000E+000
  0.7500001500232768E-002  0.1487710516028666E-001  0.0000000000000000E+000  0.7442643801491606E-002  0.0000000000000000E+000
  0.8000001600248286E-002  0.1586710634875982E-001  0.0000000000000000E+000  0.7938518555064810E-002  0.0000000000000000E+000
  0.9000001800279323E-002  0.1784603776914596E-001  0.0000000000000000E+000  0.8930089208987742E-002  0.0000000000000000E+000
  0.1000000200031036E-001  0.1982339514633038E-001  0.0000000000000000E+000  0.9921396964383336E-002  0.0000000000000000E+000
  0.1100000220034139E-001  0.2179900301655980E-001  0.0000000000000000E+000  0.1091241247465462E-001  0.0000000000000000E+000
  0.1200000240037243E-001  0.2377268573786027E-001  0.0000000000000000E+000  0.1190310635033962E-001  0.0000000000000000E+000
  0.1300000260040346E-001  0.2574426746966256E-001  0.0000000000000000E+000  0.1289344914480704E-001  0.0000000000000000E+000
  0.1400000280043450E-001  0.2771357215502999E-001  0.0000000000000000E+000  0.1388341136557866E-001  0.0000000000000000E+000
  0.1500000300046553E-001  0.2968042350460094E-001  0.0000000000000000E+000  0.1487296346371034E-001  0.0000000000000000E+000
  0.1600000320049657E-001  0.3164464497827348E-001  0.0000000000000000E+000  0.1586207582672636E-001  0.0000000000000000E+000
  0.1700000340052760E-001  0.3360605976791683E-001  0.0000000000000000E+000  0.1685071878104974E-001  0.0000000000000000E+000
  0.1800000360055864E-001  0.3556449077788178E-001  0.0000000000000000E+000  0.1783886256820902E-001  0.0000000000000000E+000
  0.1900000380058968E-001  0.3751976060722277E-001  0.0000000000000000E+000  0.1882647736538474E-001  0.0000000000000000E+000
  0.2000000400062071E-001  0.3947169153623106E-001  0.0000000000000000E+000  0.1981353328534496E-001  0.0000000000000000E+000
  0.2100000420065175E-001  0.4142010550951167E-001  0.0000000000000000E+000  0.2080000035219620E-001  0.0000000000000000E+000
  0.2200000440068279E-001  0.4336482411527534E-001  0.0000000000000000E+000  0.2178584848861200E-001  0.0000000000000000E+000
  0.2300000460071382E-001  0.4530566856750871E-001  0.0000000000000000E+000  0.2277104753364445E-001  0.0000000000000000E+000
  0.2400000480074486E-001  0.4724245969001101E-001  0.0000000000000000E+000  0.2375556723013788E-001  0.0000000000000000E+000
  0.2500000500077590E-001  0.4917501789941643E-001  0.0000000000000000E+000  0.2473937722193157E-001  0.0000000000000000E+000
