                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                        0  0.3068190444949539E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1977672176927160E-004  0.0000000000000000E+000  0.6592111959027401E-005  0.0000000000000000E+000
  0.1062500212532975E-002  0.2232600002797476E-004  0.0000000000000000E+000  0.7441836081551364E-005  0.0000000000000000E+000
  0.1125000225034915E-002  0.2502976383601595E-004  0.0000000000000000E+000  0.8343048580688801E-005  0.0000000000000000E+000
  0.1187500237536855E-002  0.2788801034305808E-004  0.0000000000000000E+000  0.9295747681502445E-005  0.0000000000000000E+000
  0.1250000250038795E-002  0.3090073653528940E-004  0.0000000000000000E+000  0.1029993150755533E-004  0.0000000000000000E+000
  0.1312500262540734E-002  0.3406793923550339E-004  0.0000000000000000E+000  0.1135559808087804E-004  0.0000000000000000E+000
  0.1375000275042674E-002  0.3738961510314006E-004  0.0000000000000000E+000  0.1246274532194903E-004  0.0000000000000000E+000
  0.1500000300046553E-002  0.4449637216178103E-004  0.0000000000000000E+000  0.1483147298142037E-004  0.0000000000000000E+000
  0.1625000325050433E-002  0.5222097772018268E-004  0.0000000000000000E+000  0.1740609581840165E-004  0.0000000000000000E+000
  0.1750000350054312E-002  0.6056339917417066E-004  0.0000000000000000E+000  0.2018659354010431E-004  0.0000000000000000E+000
  0.1875000375058192E-002  0.6952360130641169E-004  0.0000000000000000E+000  0.2317294422853504E-004  0.0000000000000000E+000
  0.2000000400062071E-002  0.7910154628640488E-004  0.0000000000000000E+000  0.2636512434058281E-004  0.0000000000000000E+000
  0.2100000420065175E-002  0.8720865003356605E-004  0.0000000000000000E+000  0.2906704877386654E-004  0.0000000000000000E+000
  0.2200000440068278E-002  0.9571106147769600E-004  0.0000000000000000E+000  0.3190067436928042E-004  0.0000000000000000E+000
  0.2400000480074486E-002  0.1139017145500846E-003  0.0000000000000000E+000  0.3796297123719660E-004  0.0000000000000000E+000
  0.2600000520080693E-002  0.1336733090176957E-003  0.0000000000000000E+000  0.4455189269185926E-004  0.0000000000000000E+000
  0.2800000560086900E-002  0.1550256313246980E-003  0.0000000000000000E+000  0.5166730586806063E-004  0.0000000000000000E+000
  0.3000000600093107E-002  0.1779584508517078E-003  0.0000000000000000E+000  0.5930906729062950E-004  0.0000000000000000E+000
  0.3250000650100866E-002  0.2088466705253460E-003  0.0000000000000000E+000  0.6960121052850412E-004  0.0000000000000000E+000
  0.3500000700108625E-002  0.2422035076157971E-003  0.0000000000000000E+000  0.8071520709857858E-004  0.0000000000000000E+000
  0.3750000750116384E-002  0.2780283992687793E-003  0.0000000000000000E+000  0.9265070689172602E-004  0.0000000000000000E+000
  0.4000000800124142E-002  0.3163207410340321E-003  0.0000000000000000E+000  0.1054073339412067E-003  0.0000000000000000E+000
  0.4333334200134488E-002  0.3712143298720917E-003  0.0000000000000000E+000  0.1236927808844851E-003  0.0000000000000000E+000
  0.4666667600144833E-002  0.4304916971753902E-003  0.0000000000000000E+000  0.1434362685452144E-003  0.0000000000000000E+000
  0.5000001000155178E-002  0.4941510654797558E-003  0.0000000000000000E+000  0.1646366916081085E-003  0.0000000000000000E+000
  0.5333334400165524E-002  0.5621905261802037E-003  0.0000000000000000E+000  0.1872928633627086E-003  0.0000000000000000E+000
  0.5666667800175869E-002  0.6346080396817898E-003  0.0000000000000000E+000  0.2114035158154201E-003  0.0000000000000000E+000
  0.6000001200186214E-002  0.7114014354941007E-003  0.0000000000000000E+000  0.2369672996995268E-003  0.0000000000000000E+000
  0.6500001300201732E-002  0.8347912387994706E-003  0.0000000000000000E+000  0.2780344459946710E-003  0.0000000000000000E+000
  0.7000001400217250E-002  0.9680132512321169E-003  0.0000000000000000E+000  0.3223627320338699E-003  0.0000000000000000E+000
  0.7500001500232768E-002  0.1111058495005258E-002  0.0000000000000000E+000  0.3699465799846784E-003  0.0000000000000000E+000
  0.8000001600248286E-002  0.1263917333477383E-002  0.0000000000000000E+000  0.4207800042120009E-003  0.0000000000000000E+000
  0.8500001700263805E-002  0.1426579472323527E-002  0.0000000000000000E+000  0.4748566120984530E-003  0.0000000000000000E+000
  0.9000001800279323E-002  0.1599033961048090E-002  0.0000000000000000E+000  0.5321696057003511E-003  0.0000000000000000E+000
  0.9500001900294840E-002  0.1781269194397939E-002  0.0000000000000000E+000  0.5927117824352451E-003  0.0000000000000000E+000
  0.1000000200031036E-001  0.1973272913950254E-002  0.0000000000000000E+000  0.6564755371062354E-003  0.0000000000000000E+000
  0.1050000210032588E-001  0.2175032209824195E-002  0.0000000000000000E+000  0.7234528626635971E-003  0.0000000000000000E+000
  0.1100000220034139E-001  0.2386533522336884E-002  0.0000000000000000E+000  0.7936353522419761E-003  0.0000000000000000E+000
  0.1200000240037243E-001  0.2838704721002299E-002  0.0000000000000000E+000  0.9435802047337330E-003  0.0000000000000000E+000
  0.1300000260040346E-001  0.3329665108978925E-002  0.0000000000000000E+000  0.1106234898643706E-002  0.0000000000000000E+000
  0.1400000280043450E-001  0.3859283014960537E-002  0.0000000000000000E+000  0.1281517945703921E-002  0.0000000000000000E+000
