                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                      -20  0.4309791735664862E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.3500119488126811E-001  0.0000000000000000E+000  0.1165624130427516E-001  0.0000000000000000E+000
  0.1062500212532975E-002  0.3950371478730053E-001  0.0000000000000000E+000  0.1315411377245478E-001  0.0000000000000000E+000
  0.1125000225034915E-002  0.4427678295644934E-001  0.0000000000000000E+000  0.1474159749694521E-001  0.0000000000000000E+000
  0.1187500237536855E-002  0.4931998870430627E-001  0.0000000000000000E+000  0.1641848674939839E-001  0.0000000000000000E+000
  0.1250000250038795E-002  0.5463289811345573E-001  0.0000000000000000E+000  0.1818456419948890E-001  0.0000000000000000E+000
  0.1312500262540734E-002  0.6021505407066338E-001  0.0000000000000000E+000  0.2003960094099587E-001  0.0000000000000000E+000
  0.1375000275042674E-002  0.6606597630664682E-001  0.0000000000000000E+000  0.2198335651913299E-001  0.0000000000000000E+000
  0.1500000300046553E-002  0.7857208301251241E-001  0.0000000000000000E+000  0.2613600479642725E-001  0.0000000000000000E+000
  0.1625000325050433E-002  0.9214691461140907E-001  0.0000000000000000E+000  0.3064035554295861E-001  0.0000000000000000E+000
  0.1750000350054312E-002  0.1067857999084207E+000  0.0000000000000000E+000  0.3549407246443238E-001  0.0000000000000000E+000
  0.1875000375058192E-002  0.1224837017876166E+000  0.0000000000000000E+000  0.4069463756987034E-001  0.0000000000000000E+000
  0.2000000400062071E-002  0.1392352189972754E+000  0.0000000000000000E+000  0.4623935236681818E-001  0.0000000000000000E+000
  0.2100000420065175E-002  0.1533911748738214E+000  0.0000000000000000E+000  0.5092098417617658E-001  0.0000000000000000E+000
  0.2200000440068278E-002  0.1682146459223919E+000  0.0000000000000000E+000  0.5581947812972210E-001  0.0000000000000000E+000
  0.2400000480074486E-002  0.1998509324420816E+000  0.0000000000000000E+000  0.6626046952436448E-001  0.0000000000000000E+000
  0.2600000520080693E-002  0.2341162202509773E+000  0.0000000000000000E+000  0.7754844496691074E-001  0.0000000000000000E+000
  0.2800000560086900E-002  0.2709803393241075E+000  0.0000000000000000E+000  0.8966838981111723E-001  0.0000000000000000E+000
  0.3000000600093107E-002  0.3104108352913770E+000  0.0000000000000000E+000  0.1026041745893018E+000  0.0000000000000000E+000
  0.3250000650100866E-002  0.3632548331575668E+000  0.0000000000000000E+000  0.1198948370931569E+000  0.0000000000000000E+000
  0.3500000700108625E-002  0.4199817308690313E+000  0.0000000000000000E+000  0.1383972607370943E+000  0.0000000000000000E+000
  0.3750000750116384E-002  0.4805135355535476E+000  0.0000000000000000E+000  0.1580728949344831E+000  0.0000000000000000E+000
  0.4000000800124142E-002  0.5447670398081614E+000  0.0000000000000000E+000  0.1788807081122241E+000  0.0000000000000000E+000
  0.4333334200134488E-002  0.6360743460913024E+000  0.0000000000000000E+000  0.2083102181862201E+000  0.0000000000000000E+000
  0.4666667600144833E-002  0.7336174464072887E+000  0.0000000000000000E+000  0.2395656724955081E+000  0.0000000000000000E+000
  0.5000001000155178E-002  0.8371581876222111E+000  0.0000000000000000E+000  0.2725307736408237E+000  0.0000000000000000E+000
  0.5333334400165524E-002  0.9464438638717358E+000  0.0000000000000000E+000  0.3070826531612892E+000  0.0000000000000000E+000
  0.5666667800175869E-002  0.1061207850490426E+001  0.0000000000000000E+000  0.3430922862044513E+000  0.0000000000000000E+000
  0.6000001200186214E-002  0.1181170272137056E+001  0.0000000000000000E+000  0.3804249268121645E+000  0.0000000000000000E+000
  0.6500001300201732E-002  0.1370218037582609E+001  0.0000000000000000E+000  0.4385969263718812E+000  0.0000000000000000E+000
  0.7000001400217250E-002  0.1569265560715695E+001  0.0000000000000000E+000  0.4989372933029659E+000  0.0000000000000000E+000
  0.7500001500232768E-002  0.1777222865659370E+001  0.0000000000000000E+000  0.5609332651090565E+000  0.0000000000000000E+000
  0.8000001600248286E-002  0.1992952105768853E+001  0.0000000000000000E+000  0.6240554590723767E+000  0.0000000000000000E+000
  0.8500001700263805E-002  0.2215273929814418E+001  0.0000000000000000E+000  0.6877618919057500E+000  0.0000000000000000E+000
  0.9000001800279323E-002  0.2442974065716783E+001  0.0000000000000000E+000  0.7515020969693229E+000  0.0000000000000000E+000
  0.9500001900294840E-002  0.2674810081963690E+001  0.0000000000000000E+000  0.8147213053853118E+000  0.0000000000000000E+000
  0.1000000200031036E-001  0.2909518286975830E+001  0.0000000000000000E+000  0.8768646628933298E+000  0.0000000000000000E+000
  0.1050000210032588E-001  0.3145820725471143E+001  0.0000000000000000E+000  0.9373814470304419E+000  0.0000000000000000E+000
  0.1100000220034139E-001  0.3382432230299387E+001  0.0000000000000000E+000  0.9957292565307753E+000  0.0000000000000000E+000
  0.1200000240037243E-001  0.3851448081030317E+001  0.0000000000000000E+000  0.1103814625014343E+001  0.0000000000000000E+000
  0.1300000260040346E-001  0.4306407769610670E+001  0.0000000000000000E+000  0.1197102293398685E+001  0.0000000000000000E+000
  0.1400000280043450E-001  0.4737483648511275E+001  0.0000000000000000E+000  0.1271958937001160E+001  0.0000000000000000E+000
