                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       10  0.1528490112864874E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.4800000960148974E-001  0.1128825661851213E+000  0.0000000000000000E+000  0.5832773434159767E-001  0.0000000000000000E+000
  0.4900000980152078E-001  0.1149668400479738E+000  0.0000000000000000E+000  0.5949045560403998E-001  0.0000000000000000E+000
  0.5000001000155182E-001  0.1170344562370910E+000  0.0000000000000000E+000  0.6064989129435978E-001  0.0000000000000000E+000
  0.5100001020158286E-001  0.1190850638748027E+000  0.0000000000000000E+000  0.6180597019361388E-001  0.0000000000000000E+000
  0.5200001040161389E-001  0.1211183115315582E+000  0.0000000000000000E+000  0.6295862084869412E-001  0.0000000000000000E+000
  0.5300001060164493E-001  0.1231338472263078E+000  0.0000000000000000E+000  0.6410777156858791E-001  0.0000000000000000E+000
  0.5400001080167597E-001  0.1251313184265533E+000  0.0000000000000000E+000  0.6525335040263468E-001  0.0000000000000000E+000
  0.5500001100170700E-001  0.1271103720491396E+000  0.0000000000000000E+000  0.6639528515473113E-001  0.0000000000000000E+000
  0.5600001120173805E-001  0.1290706544626498E+000  0.0000000000000000E+000  0.6753350337970211E-001  0.0000000000000000E+000
  0.5700001140176908E-001  0.1310118114902544E+000  0.0000000000000000E+000  0.6866793237598491E-001  0.0000000000000000E+000
  0.5800001160180011E-001  0.1329334884130922E+000  0.0000000000000000E+000  0.6979849918258664E-001  0.0000000000000000E+000
  0.5900001180183116E-001  0.1348353299751502E+000  0.0000000000000000E+000  0.7092513059208135E-001  0.0000000000000000E+000
  0.6000001200186219E-001  0.1367169803888754E+000  0.0000000000000000E+000  0.7204775313301512E-001  0.0000000000000000E+000
  0.6100001220189323E-001  0.1385780833407851E+000  0.0000000000000000E+000  0.7316629306567646E-001  0.0000000000000000E+000
  0.6200001240192426E-001  0.1404182819979773E+000  0.0000000000000000E+000  0.7428067638269342E-001  0.0000000000000000E+000
  0.6300001260195530E-001  0.1422372190156111E+000  0.0000000000000000E+000  0.7539082880663225E-001  0.0000000000000000E+000
  0.6400001280198633E-001  0.1440345365454523E+000  0.0000000000000000E+000  0.7649667579318496E-001  0.0000000000000000E+000
  0.6500001300201738E-001  0.1458098762452813E+000  0.0000000000000000E+000  0.7759814252451848E-001  0.0000000000000000E+000
  0.6600001320204842E-001  0.1475628792889300E+000  0.0000000000000000E+000  0.7869515390640400E-001  0.0000000000000000E+000
  0.6700001340207945E-001  0.1492931863772278E+000  0.0000000000000000E+000  0.7978763456768899E-001  0.0000000000000000E+000
  0.6800001360211048E-001  0.1510004377499025E+000  0.0000000000000000E+000  0.8087550885858875E-001  0.0000000000000000E+000
  0.6900001380214152E-001  0.1526842731983695E+000  0.0000000000000000E+000  0.8195870084827821E-001  0.0000000000000000E+000
  0.7000001400217257E-001  0.1543443320794485E+000  0.0000000000000000E+000  0.8303713432398230E-001  0.0000000000000000E+000
  0.7100001420220360E-001  0.1559802533300574E+000  0.0000000000000000E+000  0.8411073278981995E-001  0.0000000000000000E+000
  0.7200001440223464E-001  0.1575916754828723E+000  0.0000000000000000E+000  0.8517941946535716E-001  0.0000000000000000E+000
  0.7300001460226567E-001  0.1591782366829608E+000  0.0000000000000000E+000  0.8624311728450638E-001  0.0000000000000000E+000
  0.7400001480229669E-001  0.1607395747054333E+000  0.0000000000000000E+000  0.8730174889502174E-001  0.0000000000000000E+000
  0.7500001500232772E-001  0.1622753269741145E+000  0.0000000000000000E+000  0.8835523665736461E-001  0.0000000000000000E+000
  0.7600001520235874E-001  0.1637851305812285E+000  0.0000000000000000E+000  0.8940350264385993E-001  0.0000000000000000E+000
  0.7700001540238978E-001  0.1652686223081359E+000  0.0000000000000000E+000  0.9044646863830157E-001  0.0000000000000000E+000
  0.7800001560242081E-001  0.1667254386471410E+000  0.0000000000000000E+000  0.9148405613554773E-001  0.0000000000000000E+000
  0.7900001580245183E-001  0.1681552158243741E+000  0.0000000000000000E+000  0.9251618634086176E-001  0.0000000000000000E+000
  0.8000001600248287E-001  0.1695575898237675E+000  0.0000000000000000E+000  0.9354278016994724E-001  0.0000000000000000E+000
  0.8100001620251390E-001  0.1709321964121594E+000  0.0000000000000000E+000  0.9456375824910544E-001  0.0000000000000000E+000
  0.8200001640254492E-001  0.1722786711655310E+000  0.0000000000000000E+000  0.9557904091522505E-001  0.0000000000000000E+000
  0.8300001660257596E-001  0.1735966494963895E+000  0.0000000000000000E+000  0.9658854821603907E-001  0.0000000000000000E+000
  0.8400001680260698E-001  0.1748857666823516E+000  0.0000000000000000E+000  0.9759219991163244E-001  0.0000000000000000E+000
  0.8500001700263801E-001  0.1761456578959192E+000  0.0000000000000000E+000  0.9858991547429610E-001  0.0000000000000000E+000
  0.8600001720266905E-001  0.1773759582354129E+000  0.0000000000000000E+000  0.9958161408858981E-001  0.0000000000000000E+000
  0.8700001740270007E-001  0.1785763027571186E+000  0.0000000000000000E+000  0.1005672146526627E+000  0.0000000000000000E+000
  0.8800001760273110E-001  0.1797463265086846E+000  0.0000000000000000E+000  0.1015466357792350E+000  0.0000000000000000E+000
  0.8900001780276212E-001  0.1808856645637656E+000  0.0000000000000000E+000  0.1025197957967159E+000  0.0000000000000000E+000
  0.9000001800279316E-001  0.1819939520579706E+000  0.0000000000000000E+000  0.1034866127517045E+000  0.0000000000000000E+000
  0.9100001820282419E-001  0.1830708242261997E+000  0.0000000000000000E+000  0.1044470044132959E+000  0.0000000000000000E+000
  0.9200001840285521E-001  0.1841159164412067E+000  0.0000000000000000E+000  0.1054008882693804E+000  0.0000000000000000E+000
  0.9300001860288624E-001  0.1851288642533914E+000  0.0000000000000000E+000  0.1063481815303769E+000  0.0000000000000000E+000
  0.9400001880291728E-001  0.1861093034319878E+000  0.0000000000000000E+000  0.1072888011314099E+000  0.0000000000000000E+000
  0.9500001900294830E-001  0.1870568700076132E+000  0.0000000000000000E+000  0.1082226637344215E+000  0.0000000000000000E+000
  0.9600001920297933E-001  0.1879712003161924E+000  0.0000000000000000E+000  0.1091496857306432E+000  0.0000000000000000E+000
  0.9700001940301035E-001  0.1888519310443983E+000  0.0000000000000000E+000  0.1100697832483990E+000  0.0000000000000000E+000
  0.9800001960304139E-001  0.1896986992764975E+000  0.0000000000000000E+000  0.1109828721508446E+000  0.0000000000000000E+000
  0.9900001980307242E-001  0.1905111425424769E+000  0.0000000000000000E+000  0.1118888680379322E+000  0.0000000000000000E+000
  0.1000000200031034E+000  0.1912888988676295E+000  0.0000000000000000E+000  0.1127876862509558E+000  0.0000000000000000E+000
  0.1010000202031345E+000  0.1920316068236335E+000  0.0000000000000000E+000  0.1136792418757510E+000  0.0000000000000000E+000
  0.1020000204031655E+000  0.1927389055811058E+000  0.0000000000000000E+000  0.1145634497460377E+000  0.0000000000000000E+000
  0.1030000206031965E+000  0.1934104349637145E+000  0.0000000000000000E+000  0.1154402244503137E+000  0.0000000000000000E+000
  0.1040000208032276E+000  0.1940458355039267E+000  0.0000000000000000E+000  0.1163094803388950E+000  0.0000000000000000E+000
  0.1050000210032586E+000  0.1946447485001521E+000  0.0000000000000000E+000  0.1171711315189324E+000  0.0000000000000000E+000
  0.1060000212032896E+000  0.1952068160753273E+000  0.0000000000000000E+000  0.1180250918625152E+000  0.0000000000000000E+000
  0.1070000214033207E+000  0.1957316812371448E+000  0.0000000000000000E+000  0.1188712750111970E+000  0.0000000000000000E+000
  0.1080000216033517E+000  0.1962189879398606E+000  0.0000000000000000E+000  0.1197095943805434E+000  0.0000000000000000E+000
  0.1090000218033827E+000  0.1966683811477075E+000  0.0000000000000000E+000  0.1205399631656565E+000  0.0000000000000000E+000
  0.1100000220034137E+000  0.1970795069000835E+000  0.0000000000000000E+000  0.1213622943548066E+000  0.0000000000000000E+000
  0.1110000222034448E+000  0.1974520123783227E+000  0.0000000000000000E+000  0.1221765007246059E+000  0.0000000000000000E+000
  0.1120000224034758E+000  0.1977855459739424E+000  0.0000000000000000E+000  0.1229824948464108E+000  0.0000000000000000E+000
  0.1130000226035068E+000  0.1980797573585988E+000  0.0000000000000000E+000  0.1237801890936445E+000  0.0000000000000000E+000
  0.1140000228035379E+000  0.1983342975557457E+000  0.0000000000000000E+000  0.1245694956476567E+000  0.0000000000000000E+000
  0.1150000230035689E+000  0.1985488190139826E+000  0.0000000000000000E+000  0.1253503265037419E+000  0.0000000000000000E+000
  0.1160000232035999E+000  0.1987229756822027E+000  0.0000000000000000E+000  0.1261225934836666E+000  0.0000000000000000E+000
  0.1170000234036309E+000  0.1988564230865539E+000  0.0000000000000000E+000  0.1268862082427414E+000  0.0000000000000000E+000
  0.1180000236036620E+000  0.1989488184089852E+000  0.0000000000000000E+000  0.1276410822672313E+000  0.0000000000000000E+000
  0.1190000238036930E+000  0.1989998205674783E+000  0.0000000000000000E+000  0.1283871268862847E+000  0.0000000000000000E+000
  0.1200000240037240E+000  0.1990090902981232E+000  0.0000000000000000E+000  0.1291242532792228E+000  0.0000000000000000E+000
  0.1210000242037551E+000  0.1989762902389723E+000  0.0000000000000000E+000  0.1298523724829889E+000  0.0000000000000000E+000
  0.1220000244037861E+000  0.1989010850157129E+000  0.0000000000000000E+000  0.1305713954016325E+000  0.0000000000000000E+000
  0.1230000246038171E+000  0.1987831413292967E+000  0.0000000000000000E+000  0.1312812328242001E+000  0.0000000000000000E+000
  0.1240000248038481E+000  0.1986221280453215E+000  0.0000000000000000E+000  0.1319817954190603E+000  0.0000000000000000E+000
  0.1250000250038792E+000  0.1984177162851075E+000  0.0000000000000000E+000  0.1326729937457859E+000  0.0000000000000000E+000
  0.1260000252039102E+000  0.1981695795186889E+000  0.0000000000000000E+000  0.1333547382651947E+000  0.0000000000000000E+000
  0.1270000254039412E+000  0.1978773936596818E+000  0.0000000000000000E+000  0.1340269393483301E+000  0.0000000000000000E+000
  0.1280000256039723E+000  0.1975408371620276E+000  0.0000000000000000E+000  0.1346895072856767E+000  0.0000000000000000E+000
  0.1290000258040033E+000  0.1971595911187210E+000  0.0000000000000000E+000  0.1353423523057697E+000  0.0000000000000000E+000
  0.1300000260040343E+000  0.1967333393624719E+000  0.0000000000000000E+000  0.1359853845804119E+000  0.0000000000000000E+000
  0.1310000262040653E+000  0.1962617685681466E+000  0.0000000000000000E+000  0.1366185142283559E+000  0.0000000000000000E+000
  0.1320000264040964E+000  0.1957445683571115E+000  0.0000000000000000E+000  0.1372416513300082E+000  0.0000000000000000E+000
  0.1330000266041274E+000  0.1951814314035568E+000  0.0000000000000000E+000  0.1378547059380403E+000  0.0000000000000000E+000
  0.1340000268041584E+000  0.1945720535427601E+000  0.0000000000000000E+000  0.1384575880881958E+000  0.0000000000000000E+000
  0.1350000270041894E+000  0.1939161338813299E+000  0.0000000000000000E+000  0.1390502078134992E+000  0.0000000000000000E+000
  0.1360000272042205E+000  0.1932133749095060E+000  0.0000000000000000E+000  0.1396324751644675E+000  0.0000000000000000E+000
  0.1370000274042515E+000  0.1924634826153576E+000  0.0000000000000000E+000  0.1402043002056242E+000  0.0000000000000000E+000
  0.1380000276042825E+000  0.1916661666008692E+000  0.0000000000000000E+000  0.1407655930326750E+000  0.0000000000000000E+000
  0.1390000278043136E+000  0.1908211402000669E+000  0.0000000000000000E+000  0.1413162637855404E+000  0.0000000000000000E+000
  0.1400000280043446E+000  0.1899281205991434E+000  0.0000000000000000E+000  0.1418562226608981E+000  0.0000000000000000E+000
  0.1410000282043756E+000  0.1889868289585795E+000  0.0000000000000000E+000  0.1423853799248589E+000  0.0000000000000000E+000
  0.1420000284044067E+000  0.1879969905373534E+000  0.0000000000000000E+000  0.1429036459385734E+000  0.0000000000000000E+000
  0.1430000286044377E+000  0.1869583348191457E+000  0.0000000000000000E+000  0.1434109311592399E+000  0.0000000000000000E+000
  0.1440000288044687E+000  0.1858705956404706E+000  0.0000000000000000E+000  0.1439071461542441E+000  0.0000000000000000E+000
  0.1450000290044998E+000  0.1847335113208495E+000  0.0000000000000000E+000  0.1443922016174255E+000  0.0000000000000000E+000
  0.1460000292045308E+000  0.1835468247950202E+000  0.0000000000000000E+000  0.1448660083834757E+000  0.0000000000000000E+000
  0.1470000294045618E+000  0.1823102837471739E+000  0.0000000000000000E+000  0.1453284774425456E+000  0.0000000000000000E+000
  0.1480000296045928E+000  0.1810236407472406E+000  0.0000000000000000E+000  0.1457795199596746E+000  0.0000000000000000E+000
  0.1490000298046239E+000  0.1796866533892439E+000  0.0000000000000000E+000  0.1462190472956482E+000  0.0000000000000000E+000
  0.1500000300046549E+000  0.1782990844316343E+000  0.0000000000000000E+000  0.1466469710089422E+000  0.0000000000000000E+000
  0.1510000302046859E+000  0.1768607019396194E+000  0.0000000000000000E+000  0.1470632028775878E+000  0.0000000000000000E+000
  0.1520000304047170E+000  0.1753712794295525E+000  0.0000000000000000E+000  0.1474676549158461E+000  0.0000000000000000E+000
  0.1530000306047480E+000  0.1738305960153516E+000  0.0000000000000000E+000  0.1478602393909179E+000  0.0000000000000000E+000
  0.1540000308047790E+000  0.1722384365569422E+000  0.0000000000000000E+000  0.1482408688399597E+000  0.0000000000000000E+000
  0.1550000310048101E+000  0.1705945918107244E+000  0.0000000000000000E+000  0.1486094560881412E+000  0.0000000000000000E+000
  0.1560000312048411E+000  0.1688988585820692E+000  0.0000000000000000E+000  0.1489659142720463E+000  0.0000000000000000E+000
  0.1570000314048721E+000  0.1671510398798162E+000  0.0000000000000000E+000  0.1493101568506263E+000  0.0000000000000000E+000
  0.1580000316049031E+000  0.1653509450727628E+000  0.0000000000000000E+000  0.1496420976250343E+000  0.0000000000000000E+000
  0.1590000318049342E+000  0.1634983900481580E+000  0.0000000000000000E+000  0.1499616507585567E+000  0.0000000000000000E+000
  0.1600000320049652E+000  0.1615931973721866E+000  0.0000000000000000E+000  0.1502687307960124E+000  0.0000000000000000E+000
  0.1610000322049962E+000  0.1596351964524311E+000  0.0000000000000000E+000  0.1505632526835460E+000  0.0000000000000000E+000
  0.1620000324050272E+000  0.1576242237023018E+000  0.0000000000000000E+000  0.1508451317887566E+000  0.0000000000000000E+000
  0.1630000326050583E+000  0.1555601227074129E+000  0.0000000000000000E+000  0.1511142839118519E+000  0.0000000000000000E+000
  0.1640000328050893E+000  0.1534427443939101E+000  0.0000000000000000E+000  0.1513706253115316E+000  0.0000000000000000E+000
  0.1650000330051203E+000  0.1512719471987471E+000  0.0000000000000000E+000  0.1516140727320048E+000  0.0000000000000000E+000
  0.1660000332051514E+000  0.1490475972418759E+000  0.0000000000000000E+000  0.1518445434198714E+000  0.0000000000000000E+000
  0.1670000334051824E+000  0.1467695685003320E+000  0.0000000000000000E+000  0.1520619551456920E+000  0.0000000000000000E+000
  0.1680000336052134E+000  0.1444377429842036E+000  0.0000000000000000E+000  0.1522662262259272E+000  0.0000000000000000E+000
  0.1690000338052444E+000  0.1420520109144636E+000  0.0000000000000000E+000  0.1524572755452539E+000  0.0000000000000000E+000
  0.1700000340052755E+000  0.1396122709026499E+000  0.0000000000000000E+000  0.1526350225762369E+000  0.0000000000000000E+000
  0.1710000342053065E+000  0.1371184301323823E+000  0.0000000000000000E+000  0.1527993873975854E+000  0.0000000000000000E+000
  0.1720000344053375E+000  0.1345704045426838E+000  0.0000000000000000E+000  0.1529502907275870E+000  0.0000000000000000E+000
  0.1730000346053686E+000  0.1319681190130730E+000  0.0000000000000000E+000  0.1530876539434132E+000  0.0000000000000000E+000
  0.1740000348053996E+000  0.1293115075504160E+000  0.0000000000000000E+000  0.1532113991046055E+000  0.0000000000000000E+000
  0.1750000350054306E+000  0.1266005134775070E+000  0.0000000000000000E+000  0.1533214489771725E+000  0.0000000000000000E+000
  0.1760000352054616E+000  0.1238350896233507E+000  0.0000000000000000E+000  0.1534177270580319E+000  0.0000000000000000E+000
  0.1770000354054927E+000  0.1210151985151173E+000  0.0000000000000000E+000  0.1535001575994304E+000  0.0000000000000000E+000
  0.1780000356055237E+000  0.1181408125717515E+000  0.0000000000000000E+000  0.1535686656305200E+000  0.0000000000000000E+000
  0.1790000358055547E+000  0.1152119142991932E+000  0.0000000000000000E+000  0.1536231769870239E+000  0.0000000000000000E+000
  0.1800000360055858E+000  0.1122284964871652E+000  0.0000000000000000E+000  0.1536636183363643E+000  0.0000000000000000E+000
  0.1810000362056168E+000  0.1091905624075069E+000  0.0000000000000000E+000  0.1536899172030196E+000  0.0000000000000000E+000
  0.1820000364056478E+000  0.1060981260140149E+000  0.0000000000000000E+000  0.1537020019948500E+000  0.0000000000000000E+000
  0.1830000366056788E+000  0.1029512121437505E+000  0.0000000000000000E+000  0.1536998020297582E+000  0.0000000000000000E+000
  0.1840000368057099E+000  0.9974985671977570E-001  0.0000000000000000E+000  0.1536832475626793E+000  0.0000000000000000E+000
  0.1850000370057409E+000  0.9649410695527985E-001  0.0000000000000000E+000  0.1536522698115328E+000  0.0000000000000000E+000
  0.1860000372057719E+000  0.9318402155905450E-001  0.0000000000000000E+000  0.1536068009854409E+000  0.0000000000000000E+000
  0.1870000374058030E+000  0.8981967094225916E-001  0.0000000000000000E+000  0.1535467743137614E+000  0.0000000000000000E+000
  0.1880000376058340E+000  0.8640113742643667E-001  0.0000000000000000E+000  0.1534721240736071E+000  0.0000000000000000E+000
  0.1890000378058650E+000  0.8292851545273250E-001  0.0000000000000000E+000  0.1533827856184037E+000  0.0000000000000000E+000
  0.1900000380058960E+000  0.7940191179226716E-001  0.0000000000000000E+000  0.1532786954067712E+000  0.0000000000000000E+000
  0.1910000382059271E+000  0.7582144575760681E-001  0.0000000000000000E+000  0.1531597910317295E+000  0.0000000000000000E+000
  0.1920000384059581E+000  0.7218724941528358E-001  0.0000000000000000E+000  0.1530260112496069E+000  0.0000000000000000E+000
  0.1930000386059891E+000  0.6849946779931801E-001  0.0000000000000000E+000  0.1528772960086719E+000  0.0000000000000000E+000
  0.1940000388060202E+000  0.6475825912566591E-001  0.0000000000000000E+000  0.1527135864816112E+000  0.0000000000000000E+000
  0.1950000390060512E+000  0.6096379500752512E-001  0.0000000000000000E+000  0.1525348250950128E+000  0.0000000000000000E+000
  0.1960000392060822E+000  0.5711626067145714E-001  0.0000000000000000E+000  0.1523409555599786E+000  0.0000000000000000E+000
  0.1970000394061133E+000  0.5321585517425473E-001  0.0000000000000000E+000  0.1521319229031187E+000  0.0000000000000000E+000
  0.1980000396061443E+000  0.4926279162048760E-001  0.0000000000000000E+000  0.1519076734978479E+000  0.0000000000000000E+000
  0.1990000398061753E+000  0.4525729738065778E-001  0.0000000000000000E+000  0.1516681550958197E+000  0.0000000000000000E+000
  0.2000000400062064E+000  0.4119961430991246E-001  0.0000000000000000E+000  0.1514133168571379E+000  0.0000000000000000E+000
  0.2010000402062374E+000  0.3708999896722320E-001  0.0000000000000000E+000  0.1511431093843763E+000  0.0000000000000000E+000
  0.2020000404062684E+000  0.3292872283493889E-001  0.0000000000000000E+000  0.1508574847548995E+000  0.0000000000000000E+000
  0.2030000406062994E+000  0.2871607253865848E-001  0.0000000000000000E+000  0.1505563965531606E+000  0.0000000000000000E+000
  0.2040000408063305E+000  0.2445235006734194E-001  0.0000000000000000E+000  0.1502397999036457E+000  0.0000000000000000E+000
  0.2050000410063615E+000  0.2013787299357513E-001  0.0000000000000000E+000  0.1499076515040917E+000  0.0000000000000000E+000
