6.999999999999999556e-01,6.138938134013201264e-02
7.939393939393939448e-01,7.093712105986631211e-02
8.878787878787878229e-01,7.702032235735398191e-02
9.818181818181818121e-01,7.959234995182429273e-02
1.075757575757575690e+00,7.905677102159311409e-02
1.169696969696969679e+00,7.605807998162501804e-02
1.263636363636363669e+00,7.131422136578012549e-02
1.357575757575757436e+00,6.550002251828693223e-02
1.451515151515151647e+00,5.918655322993750939e-02
1.545454545454545414e+00,5.280538605005265923e-02
1.639393939393939403e+00,4.666645258306119370e-02
1.733333333333333393e+00,4.096512597632707975e-02
1.827272727272727382e+00,3.580783429590701089e-02
1.921212121212121371e+00,3.123232385260543004e-02
2.015151515151515138e+00,2.723268291756992046e-02
2.109090909090909349e+00,2.377374242363586992e-02
2.203030303030303116e+00,2.080454649575397275e-02
2.296969696969696884e+00,1.826753038646999894e-02
2.390909090909091095e+00,1.610490044129036027e-02
2.484848484848484862e+00,1.426134396810231630e-02
2.578787878787879073e+00,1.268751668403388100e-02
2.672727272727272840e+00,1.133997509572808385e-02
2.766666666666666607e+00,1.018147561239205953e-02
2.860606060606060375e+00,9.180611953309431375e-03
2.954545454545455030e+00,8.311219004471070981e-03
3.048484848484848797e+00,7.551830347262642081e-03
3.142424242424242564e+00,6.884426400061482119e-03
3.236363636363636331e+00,6.294605288810579610e-03
3.330303030303030098e+00,5.770491830618669320e-03
3.424242424242424754e+00,5.302371719277466748e-03
3.518181818181818521e+00,4.882280129275579951e-03
3.612121212121212288e+00,4.503735458822415855e-03
3.706060606060606055e+00,4.161179756307237416e-03
3.799999999999999822e+00,3.850168094873106066e-03
3.893939393939394478e+00,3.566925886739117334e-03
3.987878787878788245e+00,3.308270868646361312e-03
4.081818181818182012e+00,3.071500628100911571e-03
4.175757575757575779e+00,2.854342156531370495e-03
4.269696969696969546e+00,2.654730266700771387e-03
4.363636363636364202e+00,2.470971092534328048e-03
4.457575757575757969e+00,2.301555533395515957e-03
4.551515151515151736e+00,2.145157695475349152e-03
4.645454545454545503e+00,2.000606106430458456e-03
4.739393939393940158e+00,1.866881632061677442e-03
4.833333333333333925e+00,1.743015841470631775e-03
4.927272727272727693e+00,1.628196208025267308e-03
5.021212121212121460e+00,1.521675121092250921e-03
5.115151515151516115e+00,1.422778168248710080e-03
5.209090909090909882e+00,1.330895191658116369e-03
5.303030303030303649e+00,1.245484551540564566e-03
5.396969696969697416e+00,1.166020497402350028e-03
5.490909090909091184e+00,1.092055255131374556e-03
5.584848484848485839e+00,1.023170388857630236e-03
5.678787878787879606e+00,9.589833444914572279e-04
5.772727272727273373e+00,8.991438478461957371e-04
5.866666666666667140e+00,8.433307440500298043e-04
5.960606060606060908e+00,7.912564601092362485e-04
6.054545454545455563e+00,7.426360705296834079e-04
6.148484848484849330e+00,6.972269687670413140e-04
6.242424242424243097e+00,6.547995843891207162e-04
6.336363636363636864e+00,6.151423148123500708e-04
6.430303030303030631e+00,5.780599550099444059e-04
6.524242424242425287e+00,5.433764064473504225e-04
6.618181818181819054e+00,5.109172024500273921e-04
6.712121212121212821e+00,4.805322114542937852e-04
6.806060606060606588e+00,4.520790023458326544e-04
6.900000000000000355e+00,4.254257184161492700e-04
6.993939393939395011e+00,4.004502191929597927e-04
7.087878787878788778e+00,3.770416675730343383e-04
7.181818181818182545e+00,3.550905025655154250e-04
7.275757575757576312e+00,3.345015226040511948e-04
7.369696969696970079e+00,3.151843055750483207e-04
7.463636363636364734e+00,2.970548715059154947e-04
7.557575757575758502e+00,2.800351870121129197e-04
7.651515151515152269e+00,2.640540862924384757e-04
7.745454545454546036e+00,2.490414406295007985e-04
7.839393939393939803e+00,2.349357650552789478e-04
7.933333333333334458e+00,2.216786330190978341e-04
8.027272727272727337e+00,2.092156393000795716e-04
8.121212121212121104e+00,1.974961034186742263e-04
8.215151515151514872e+00,1.864736046107719994e-04
8.309090909090908639e+00,1.761025461435993683e-04
8.403030303030304182e+00,1.663426260627963731e-04
8.496969696969697949e+00,1.571555389938900972e-04
8.590909090909091717e+00,1.485055371245973515e-04
8.684848484848485484e+00,1.403592480888424677e-04
8.778787878787879251e+00,1.326855067171622696e-04
8.872727272727273018e+00,1.254557080566578856e-04
8.966666666666666785e+00,1.186416552765201700e-04
9.060606060606060552e+00,1.122183990148526144e-04
9.154545454545454319e+00,1.061621600726230349e-04
9.248484848484848087e+00,1.004506968708249773e-04
9.342424242424241854e+00,9.506319977453727983e-05
9.436363636363635621e+00,8.998050056080034501e-05
9.530303030303031164e+00,8.518376688239822909e-05
9.624242424242424931e+00,8.065621695533531084e-05
9.718181818181818699e+00,7.638185789703482375e-05
9.812121212121212466e+00,7.234570496356176872e-05
9.906060606060606233e+00,6.853371413239571768e-05
1.000000000000000000e+01,6.493290912163361369e-05
