                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -24  0.2647980872212835E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1264990229137740E+001  0.0000000000000000E+000  0.6311640029659575E+000  0.0000000000000000E+000
  0.1083333550033622E-002  0.1369659703935158E+001  0.0000000000000000E+000  0.6831381977581770E+000  0.0000000000000000E+000
  0.1166666900036208E-002  0.1474150438396987E+001  0.0000000000000000E+000  0.7349633675998863E+000  0.0000000000000000E+000
  0.1250000250038794E-002  0.1578448829630130E+001  0.0000000000000000E+000  0.7866282220243673E+000  0.0000000000000000E+000
  0.1333333600041381E-002  0.1682541307772820E+001  0.0000000000000000E+000  0.8381215086446622E+000  0.0000000000000000E+000
  0.1500000300046553E-002  0.1890054423422749E+001  0.0000000000000000E+000  0.9405485757401740E+000  0.0000000000000000E+000
  0.1666667000051726E-002  0.2096581969935950E+001  0.0000000000000000E+000  0.1042155414753241E+001  0.0000000000000000E+000
  0.1833333700056899E-002  0.2302016802036004E+001  0.0000000000000000E+000  0.1142853653296360E+001  0.0000000000000000E+000
  0.2000000400062071E-002  0.2506252516703632E+001  0.0000000000000000E+000  0.1242555785088156E+001  0.0000000000000000E+000
  0.2250000450069830E-002  0.2810127009008359E+001  0.0000000000000000E+000  0.1390052224864546E+001  0.0000000000000000E+000
  0.2500000500077589E-002  0.3110713573266867E+001  0.0000000000000000E+000  0.1534825237428700E+001  0.0000000000000000E+000
  0.2750000550085349E-002  0.3407664679704717E+001  0.0000000000000000E+000  0.1676592975351175E+001  0.0000000000000000E+000
  0.3000000600093107E-002  0.3700638341112884E+001  0.0000000000000000E+000  0.1815080030086092E+001  0.0000000000000000E+000
  0.3333334000103452E-002  0.4084503071741599E+001  0.0000000000000000E+000  0.1994163362206029E+001  0.0000000000000000E+000
  0.3666667400113797E-002  0.4459922445316459E+001  0.0000000000000000E+000  0.2166323213425040E+001  0.0000000000000000E+000
  0.4000000800124142E-002  0.4826141382892154E+001  0.0000000000000000E+000  0.2330971000719273E+001  0.0000000000000000E+000
  0.4500000900139660E-002  0.5356628783495104E+001  0.0000000000000000E+000  0.2562640775342111E+001  0.0000000000000000E+000
  0.5000001000155178E-002  0.5862428497731544E+001  0.0000000000000000E+000  0.2774396622203487E+001  0.0000000000000000E+000
  0.5500001100170696E-002  0.6341339728956812E+001  0.0000000000000000E+000  0.2964649366898446E+001  0.0000000000000000E+000
  0.6000001200186214E-002  0.6791323525826837E+001  0.0000000000000000E+000  0.3131992716445805E+001  0.0000000000000000E+000
  0.6500001300201732E-002  0.7210514410327979E+001  0.0000000000000000E+000  0.3275214806920683E+001  0.0000000000000000E+000
  0.7000001400217250E-002  0.7597230800121021E+001  0.0000000000000000E+000  0.3393308000716600E+001  0.0000000000000000E+000
  0.7500001500232768E-002  0.7949984153805768E+001  0.0000000000000000E+000  0.3485476841855997E+001  0.0000000000000000E+000
  0.8000001600248286E-002  0.8267486783152812E+001  0.0000000000000000E+000  0.3551144110239959E+001  0.0000000000000000E+000
  0.9000001800279323E-002  0.8792630530747246E+001  0.0000000000000000E+000  0.3601778813564080E+001  0.0000000000000000E+000
  0.1000000200031036E-001  0.9166586158252215E+001  0.0000000000000000E+000  0.3545064991660444E+001  0.0000000000000000E+000
  0.1100000220034139E-001  0.9386753155314048E+001  0.0000000000000000E+000  0.3384402594087038E+001  0.0000000000000000E+000
  0.1200000240037243E-001  0.9454003171818460E+001  0.0000000000000000E+000  0.3126585521700457E+001  0.0000000000000000E+000
  0.1300000260040346E-001  0.9372584689593655E+001  0.0000000000000000E+000  0.2781530012490615E+001  0.0000000000000000E+000
  0.1400000280043450E-001  0.9149939711244070E+001  0.0000000000000000E+000  0.2361895457149466E+001  0.0000000000000000E+000
  0.1500000300046553E-001  0.8796439147393112E+001  0.0000000000000000E+000  0.1882612444881083E+001  0.0000000000000000E+000
  0.1600000320049657E-001  0.8325045894503607E+001  0.0000000000000000E+000  0.1360336164838655E+001  0.0000000000000000E+000
  0.1700000340052760E-001  0.7750916594147599E+001  0.0000000000000000E+000  0.8128458604185584E+000  0.0000000000000000E+000
  0.1800000360055864E-001  0.7090954687155702E+001  0.0000000000000000E+000  0.2584128060578672E+000  0.0000000000000000E+000
  0.1900000380058968E-001  0.6363328581049273E+001  0.0000000000000000E+000 -0.2848398146581915E+000  0.0000000000000000E+000
  0.2000000400062071E-001  0.5586969500307316E+001  0.0000000000000000E+000 -0.7995617549837951E+000  0.0000000000000000E+000
  0.2100000420065175E-001  0.4781063874369657E+001  0.0000000000000000E+000 -0.1269762763841602E+001  0.0000000000000000E+000
  0.2200000440068279E-001  0.3964554935838571E+001  0.0000000000000000E+000 -0.1681341072265117E+001  0.0000000000000000E+000
  0.2300000460071382E-001  0.3155667563358825E+001  0.0000000000000000E+000 -0.2022535011125717E+001  0.0000000000000000E+000
  0.2400000480074486E-001  0.2371469343478799E+001  0.0000000000000000E+000 -0.2284282593651083E+001  0.0000000000000000E+000
  0.2500000500077590E-001  0.1627479386987717E+001  0.0000000000000000E+000 -0.2460477567522402E+001  0.0000000000000000E+000
