                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -3  0.1349915220083750E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002 -0.4567254649870973E-001  0.0000000000000000E+000 -0.2283437441445221E-001  0.0000000000000000E+000
  0.1083333550033622E-002 -0.4947767821326230E-001  0.0000000000000000E+000 -0.2473642495986925E-001  0.0000000000000000E+000
  0.1166666900036208E-002 -0.5328259063817431E-001  0.0000000000000000E+000 -0.2663828019340302E-001  0.0000000000000000E+000
  0.1250000250038794E-002 -0.5708726691745480E-001  0.0000000000000000E+000 -0.2853992509484916E-001  0.0000000000000000E+000
  0.1333333600041381E-002 -0.6089169019344233E-001  0.0000000000000000E+000 -0.3044134464548828E-001  0.0000000000000000E+000
  0.1500000300046553E-002 -0.6849971030235429E-001  0.0000000000000000E+000 -0.3424344762772854E-001  0.0000000000000000E+000
  0.1666667000051726E-002 -0.7610651610177631E-001  0.0000000000000000E+000 -0.3804446902596250E-001  0.0000000000000000E+000
  0.1833333700056899E-002 -0.8371197274249034E-001  0.0000000000000000E+000 -0.4184428876081291E-001  0.0000000000000000E+000
  0.2000000400062071E-002 -0.9131594539843665E-001  0.0000000000000000E+000 -0.4564278679363718E-001  0.0000000000000000E+000
  0.2250000450069830E-002 -0.1027188270952626E+000  0.0000000000000000E+000 -0.5133779338194441E-001  0.0000000000000000E+000
  0.2500000500077589E-002 -0.1141176120122775E+000  0.0000000000000000E+000 -0.5702915196887226E-001  0.0000000000000000E+000
  0.2750000550085349E-002 -0.1255118458451812E+000  0.0000000000000000E+000 -0.6271645834176599E-001  0.0000000000000000E+000
  0.3000000600093107E-002 -0.1369010745512484E+000  0.0000000000000000E+000 -0.6839930863720210E-001  0.0000000000000000E+000
  0.3333334000103452E-002 -0.1520781428488900E+000  0.0000000000000000E+000 -0.7596881333755204E-001  0.0000000000000000E+000
  0.3666667400113797E-002 -0.1672444318090783E+000  0.0000000000000000E+000 -0.8352872357562968E-001  0.0000000000000000E+000
  0.4000000800124142E-002 -0.1823988678673491E+000  0.0000000000000000E+000 -0.9107808558844162E-001  0.0000000000000000E+000
  0.4500000900139660E-002 -0.2051059524284938E+000  0.0000000000000000E+000 -0.1023802683427216E+000  0.0000000000000000E+000
  0.5000001000155178E-002 -0.2277803423192098E+000  0.0000000000000000E+000 -0.1136533697848910E+000  0.0000000000000000E+000
  0.5500001100170696E-002 -0.2504184320169504E+000  0.0000000000000000E+000 -0.1248941940634468E+000  0.0000000000000000E+000
  0.6000001200186214E-002 -0.2730166245874114E+000  0.0000000000000000E+000 -0.1360995564923166E+000  0.0000000000000000E+000
  0.6500001300201732E-002 -0.2955713325015453E+000  0.0000000000000000E+000 -0.1472662845945431E+000  0.0000000000000000E+000
  0.7000001400217250E-002 -0.3180789785116981E+000  0.0000000000000000E+000 -0.1583912192725674E+000  0.0000000000000000E+000
  0.7500001500232768E-002 -0.3405359964618540E+000  0.0000000000000000E+000 -0.1694712157942640E+000  0.0000000000000000E+000
  0.8000001600248286E-002 -0.3629388321524681E+000  0.0000000000000000E+000 -0.1805031449799791E+000  0.0000000000000000E+000
  0.9000001800279323E-002 -0.4075678046037431E+000  0.0000000000000000E+000 -0.2024103682999077E+000  0.0000000000000000E+000
  0.1000000200031036E-001 -0.4519377325695563E+000  0.0000000000000000E+000 -0.2240882060132003E+000  0.0000000000000000E+000
  0.1100000220034139E-001 -0.4960206966815224E+000  0.0000000000000000E+000 -0.2455122907139142E+000  0.0000000000000000E+000
  0.1200000240037243E-001 -0.5397890474726350E+000  0.0000000000000000E+000 -0.2666586038953422E+000  0.0000000000000000E+000
  0.1300000260040346E-001 -0.5832154309308505E+000  0.0000000000000000E+000 -0.2875035082643393E+000  0.0000000000000000E+000
  0.1400000280043450E-001 -0.6262728137248099E+000  0.0000000000000000E+000 -0.3080237799719549E+000  0.0000000000000000E+000
  0.1500000300046553E-001 -0.6689345080477384E+000  0.0000000000000000E+000 -0.3281966396365430E+000  0.0000000000000000E+000
  0.1600000320049657E-001 -0.7111741959589865E+000  0.0000000000000000E+000 -0.3479997826852699E+000  0.0000000000000000E+000
  0.1700000340052760E-001 -0.7529659532663383E+000  0.0000000000000000E+000 -0.3674114090893704E+000  0.0000000000000000E+000
  0.1800000360055864E-001 -0.7942842728476480E+000  0.0000000000000000E+000 -0.3864102516639145E+000  0.0000000000000000E+000
  0.1900000380058968E-001 -0.8351040874702227E+000  0.0000000000000000E+000 -0.4049756044270962E+000  0.0000000000000000E+000
  0.2000000400062071E-001 -0.8754007921339079E+000  0.0000000000000000E+000 -0.4230873495375753E+000  0.0000000000000000E+000
  0.2100000420065175E-001 -0.9151502657396120E+000  0.0000000000000000E+000 -0.4407259827174165E+000  0.0000000000000000E+000
  0.2200000440068279E-001 -0.9543288920539469E+000  0.0000000000000000E+000 -0.4578726379005578E+000  0.0000000000000000E+000
  0.2300000460071382E-001 -0.9929135800903367E+000  0.0000000000000000E+000 -0.4745091114484657E+000  0.0000000000000000E+000
