                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        3                       10  0.1576706821999493E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1023797941351856E-004  0.0000000000000000E+000  0.3412680240207562E-005  0.0000000000000000E+000
  0.1062500212532975E-002  0.1155770228379558E-004  0.0000000000000000E+000  0.3852593472998353E-005  0.0000000000000000E+000
  0.1125000225034915E-002  0.1295740420135776E-004  0.0000000000000000E+000  0.4319167472240987E-005  0.0000000000000000E+000
  0.1187500237536855E-002  0.1443708443358130E-004  0.0000000000000000E+000  0.4812402124383590E-005  0.0000000000000000E+000
  0.1250000250038795E-002  0.1599674220564500E-004  0.0000000000000000E+000  0.5332297309329243E-005  0.0000000000000000E+000
  0.1312500262540734E-002  0.1763637670056773E-004  0.0000000000000000E+000  0.5878852900416090E-005  0.0000000000000000E+000
  0.1375000275042674E-002  0.1935598705922575E-004  0.0000000000000000E+000  0.6452068764403998E-005  0.0000000000000000E+000
  0.1500000300046553E-002  0.2303513172056859E-004  0.0000000000000000E+000  0.7678480745175844E-005  0.0000000000000000E+000
  0.1625000325050433E-002  0.2703416847393004E-004  0.0000000000000000E+000  0.9011532053847463E-005  0.0000000000000000E+000
  0.1750000350054312E-002  0.3135308892924998E-004  0.0000000000000000E+000  0.1045122138694270E-004  0.0000000000000000E+000
  0.1875000375058192E-002  0.3599188402197524E-004  0.0000000000000000E+000  0.1199754733518699E-004  0.0000000000000000E+000
  0.2000000400062071E-002  0.4095054401287254E-004  0.0000000000000000E+000  0.1365050838341429E-004  0.0000000000000000E+000
  0.2100000420065175E-002  0.4514776775829311E-004  0.0000000000000000E+000  0.1504965341694737E-004  0.0000000000000000E+000
  0.2200000440068278E-002  0.4954969275347135E-004  0.0000000000000000E+000  0.1651704302193945E-004  0.0000000000000000E+000
  0.2400000480074486E-002  0.5896762258442156E-004  0.0000000000000000E+000  0.1965655224303098E-004  0.0000000000000000E+000
  0.2600000520080693E-002  0.6920428293741395E-004  0.0000000000000000E+000  0.2306902821539155E-004  0.0000000000000000E+000
  0.2800000560086900E-002  0.8025961884373519E-004  0.0000000000000000E+000  0.2675446242745561E-004  0.0000000000000000E+000
  0.3000000600093107E-002  0.9213357093475358E-004  0.0000000000000000E+000  0.3071284568668562E-004  0.0000000000000000E+000
  0.3250000650100866E-002  0.1081270924884763E-003  0.0000000000000000E+000  0.3604464424137820E-004  0.0000000000000000E+000
  0.3500000700108625E-002  0.1253994676354776E-003  0.0000000000000000E+000  0.4180288940110270E-004  0.0000000000000000E+000
  0.3750000750116384E-002  0.1439505513986367E-003  0.0000000000000000E+000  0.4798755871543250E-004  0.0000000000000000E+000
  0.4000000800124142E-002  0.1637801880535294E-003  0.0000000000000000E+000  0.5459862806633097E-004  0.0000000000000000E+000
  0.4333334200134488E-002  0.1922082743634403E-003  0.0000000000000000E+000  0.6407663134428311E-004  0.0000000000000000E+000
  0.4666667600144833E-002  0.2229086220575440E-003  0.0000000000000000E+000  0.7431256739015975E-004  0.0000000000000000E+000
  0.5000001000155178E-002  0.2558807728046991E-003  0.0000000000000000E+000  0.8530636521166714E-004  0.0000000000000000E+000
  0.5333334400165524E-002  0.2911242342660616E-003  0.0000000000000000E+000  0.9705794855844243E-004  0.0000000000000000E+000
  0.5666667800175869E-002  0.3286384801029753E-003  0.0000000000000000E+000  0.1095672359270530E-003  0.0000000000000000E+000
  0.6000001200186214E-002  0.3684229499508621E-003  0.0000000000000000E+000  0.1228341405094761E-003  0.0000000000000000E+000
  0.6500001300201732E-002  0.4323550151625039E-003  0.0000000000000000E+000  0.1441548268404118E-003  0.0000000000000000E+000
  0.7000001400217250E-002  0.5013915892512353E-003  0.0000000000000000E+000  0.1671796105975571E-003  0.0000000000000000E+000
  0.7500001500232768E-002  0.5755303499703565E-003  0.0000000000000000E+000  0.1919081320768297E-003  0.0000000000000000E+000
  0.8000001600248286E-002  0.6547688025179188E-003  0.0000000000000000E+000  0.2183400048941606E-003  0.0000000000000000E+000
  0.8500001700263805E-002  0.7391042793462599E-003  0.0000000000000000E+000  0.2464748158089660E-003  0.0000000000000000E+000
  0.9000001800279323E-002  0.8285339400943437E-003  0.0000000000000000E+000  0.2763121249406269E-003  0.0000000000000000E+000
  0.9500001900294840E-002  0.9230547714144445E-003  0.0000000000000000E+000  0.3078514654417798E-003  0.0000000000000000E+000
  0.1000000200031036E-001  0.1022663586835512E-002  0.0000000000000000E+000  0.3410923438252267E-003  0.0000000000000000E+000
  0.1050000210032588E-001  0.1127357026637131E-002  0.0000000000000000E+000  0.3760342395951282E-003  0.0000000000000000E+000
  0.1100000220034139E-001  0.1237131557641079E-002  0.0000000000000000E+000  0.4126766055005575E-003  0.0000000000000000E+000
  0.1200000240037243E-001  0.1471908892424078E-002  0.0000000000000000E+000  0.4910604238912320E-003  0.0000000000000000E+000
  0.1300000260040346E-001  0.1726963850316028E-002  0.0000000000000000E+000  0.5762388815402820E-003  0.0000000000000000E+000
  0.1400000280043450E-001  0.2002261903511542E-002  0.0000000000000000E+000  0.6682066291762018E-003  0.0000000000000000E+000
