                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -30  0.2157204682830921E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.1000000200031036E-002  0.1903075458923579E+001  0.0000000000000000E+000  0.9485205428169126E+000  0.0000000000000000E+000
  0.1083333550033622E-002  0.2059970036042774E+001  0.0000000000000000E+000  0.1026151446685191E+001  0.0000000000000000E+000
  0.1166666900036208E-002  0.2216459137847259E+001  0.0000000000000000E+000  0.1103444887296821E+001  0.0000000000000000E+000
  0.1250000250038794E-002  0.2372512074300873E+001  0.0000000000000000E+000  0.1180375496787334E+001  0.0000000000000000E+000
  0.1333333600041381E-002  0.2528098268368643E+001  0.0000000000000000E+000  0.1256918037075327E+001  0.0000000000000000E+000
  0.1500000300046553E-002  0.2837748729729268E+001  0.0000000000000000E+000  0.1408738662041477E+001  0.0000000000000000E+000
  0.1666667000051726E-002  0.3145168444719842E+001  0.0000000000000000E+000  0.1558707801689309E+001  0.0000000000000000E+000
  0.1833333700056899E-002  0.3450117621141931E+001  0.0000000000000000E+000  0.1706629152187412E+001  0.0000000000000000E+000
  0.2000000400062071E-002  0.3752358994114915E+001  0.0000000000000000E+000  0.1852309348156747E+001  0.0000000000000000E+000
  0.2250000450069830E-002  0.4200131776692997E+001  0.0000000000000000E+000  0.2066212478368544E+001  0.0000000000000000E+000
  0.2500000500077589E-002  0.4640506595524236E+001  0.0000000000000000E+000  0.2274019248477258E+001  0.0000000000000000E+000
  0.2750000550085349E-002  0.5072721940693699E+001  0.0000000000000000E+000  0.2475122563593333E+001  0.0000000000000000E+000
  0.3000000600093107E-002  0.5496035010779191E+001  0.0000000000000000E+000  0.2668936934020019E+001  0.0000000000000000E+000
  0.3333334000103452E-002  0.6045358973426614E+001  0.0000000000000000E+000  0.2915049959248182E+001  0.0000000000000000E+000
  0.3666667400113797E-002  0.6575924103224116E+001  0.0000000000000000E+000  0.3145947116489543E+001  0.0000000000000000E+000
  0.4000000800124142E-002  0.7086155678364745E+001  0.0000000000000000E+000  0.3360453825285130E+001  0.0000000000000000E+000
  0.4500000900139660E-002  0.7810136844942560E+001  0.0000000000000000E+000  0.3649144067316604E+001  0.0000000000000000E+000
  0.5000001000155178E-002  0.8480370495610488E+001  0.0000000000000000E+000  0.3895323947903132E+001  0.0000000000000000E+000
  0.5500001100170696E-002  0.9092682607140830E+001  0.0000000000000000E+000  0.4096313955375900E+001  0.0000000000000000E+000
  0.6000001200186214E-002  0.9643419863724414E+001  0.0000000000000000E+000  0.4250010487953531E+001  0.0000000000000000E+000
  0.6500001300201732E-002  0.1012947928582669E+002  0.0000000000000000E+000  0.4354910659515088E+001  0.0000000000000000E+000
  0.7000001400217250E-002  0.1054833215149417E+002  0.0000000000000000E+000  0.4410129009922390E+001  0.0000000000000000E+000
  0.7500001500232768E-002  0.1089804198750719E+002  0.0000000000000000E+000  0.4415405910570307E+001  0.0000000000000000E+000
  0.8000001600248286E-002  0.1117727648295208E+002  0.0000000000000000E+000  0.4371107592245035E+001  0.0000000000000000E+000
  0.9000001800279323E-002  0.1152203934732785E+002  0.0000000000000000E+000  0.4138321357669896E+001  0.0000000000000000E+000
  0.1000000200031036E-001  0.1158411019718996E+002  0.0000000000000000E+000  0.3726698191646492E+001  0.0000000000000000E+000
  0.1100000220034139E-001  0.1137437873051552E+002  0.0000000000000000E+000  0.3159821825185019E+001  0.0000000000000000E+000
  0.1200000240037243E-001  0.1091246379890264E+002  0.0000000000000000E+000  0.2468586151768704E+001  0.0000000000000000E+000
  0.1300000260040346E-001  0.1022570989902810E+002  0.0000000000000000E+000  0.1689479058224928E+001  0.0000000000000000E+000
  0.1400000280043450E-001  0.9347901334878268E+001  0.0000000000000000E+000  0.8625937914676454E+000  0.0000000000000000E+000
  0.1500000300046553E-001  0.8317755679984915E+001  0.0000000000000000E+000  0.2947985514684855E-001  0.0000000000000000E+000
  0.1600000320049657E-001  0.7177266635965385E+001  0.0000000000000000E+000 -0.7690470578381546E+000  0.0000000000000000E+000
  0.1700000340052760E-001  0.5969971418125039E+001  0.0000000000000000E+000 -0.1495015975176655E+001  0.0000000000000000E+000
  0.1800000360055864E-001  0.4739219225208413E+001  0.0000000000000000E+000 -0.2115218450067789E+001  0.0000000000000000E+000
  0.1900000380058968E-001  0.3526515178877236E+001  0.0000000000000000E+000 -0.2602831869971848E+001  0.0000000000000000E+000
  0.2000000400062071E-001  0.2370008533084940E+001  0.0000000000000000E+000 -0.2938664972607638E+001  0.0000000000000000E+000
  0.2100000420065175E-001  0.1303185310422322E+001  0.0000000000000000E+000 -0.3111964801618461E+001  0.0000000000000000E+000
  0.2200000440068279E-001  0.3538143102087722E+000  0.0000000000000000E+000 -0.3120749948613815E+001  0.0000000000000000E+000
  0.2300000460071382E-001 -0.4568177368375139E+000  0.0000000000000000E+000 -0.2971662067413006E+001  0.0000000000000000E+000
  0.2400000480074486E-001 -0.1114360522675712E+001  0.0000000000000000E+000 -0.2679354718987032E+001  0.0000000000000000E+000
  0.2500000500077590E-001 -0.1611537637447788E+001  0.0000000000000000E+000 -0.2265464102146185E+001  0.0000000000000000E+000
