                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                     188                  9.9999993068539561E-001                 -4.9359963214264278E-003                  4.3633749631492007E+000                 -4.5239459569171032E+000                  7.8212804052434564E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     189                  9.9999992753245071E-001                 -4.9582276948309210E-003                  4.3660072541039465E+000                 -4.5116128392086301E+000                  7.8371324830128808E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     190                  9.9999992543048755E-001                 -4.9726354684271551E-003                  4.3685735290334291E+000                 -4.4997403968631158E+000                  7.8524282605726654E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     191                  9.9999992227754253E-001                 -4.9936669007458381E-003                  4.3715488075247597E+000                 -4.4860204508774819E+000                  7.8701026461154209E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     192                  9.9999991912459762E-001                 -5.0140472218561582E-003                  4.3749161939410479E+000                 -4.4706740197158110E+000                  7.8899299919720418E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     193                  9.9999991489265772E-001                 -5.0404565825748109E-003                  4.3781638189205205E+000                 -4.4559225673349561E+000                  7.9090016166001789E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     194                  9.9999991169769264E-001                 -5.0597319015179450E-003                  4.3808713561318173E+000                 -4.4437655144192423E+000                  7.9247684629639359E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     195                  9.9999990850272780E-001                 -5.0784775967312977E-003                  4.3834993591915188E+000                 -4.4320514056262708E+000                  7.9399854797593710E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     196                  9.9999990530776273E-001                 -5.0967267590917914E-003                  4.3869007284492696E+000                 -4.4170860619103012E+000                  7.9594825762369963E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     197                  9.9999989998282113E-001                 -5.1261166381610665E-003                  4.3905756710312591E+000                 -4.4009265495445087E+000                  7.9805050183741004E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     198                  9.9999989568507941E-001                 -5.1489748436975855E-003                  4.3937432960872655E+000                 -4.3871407454721174E+000                  7.9984635040206014E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     199                  9.9999989138733736E-001                 -5.1711222992090241E-003                  4.3968056039329886E+000                 -4.3739080093758407E+000                  8.0157122326697419E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     200                  9.9999988708959553E-001                 -5.1926083477286753E-003                  4.3997699544025028E+000                 -4.3611919716098004E+000                  8.0323052095744991E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     201                  9.9999988279185381E-001                 -5.2134774634437124E-003                  4.4030246758195517E+000                 -4.3473761191512530E+000                  8.0503782003253299E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     202                  9.9999987734799167E-001                 -5.2390883555365206E-003                  4.4058298806970635E+000                 -4.3354919663311708E+000                  8.0659280366757518E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     203                  9.9999987408167434E-001                 -5.2540421928438073E-003                  4.4089111074568708E+000                 -4.3226810013892276E+000                  8.0827831480786365E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     204                  9.9999986754903980E-001                 -5.2830849388275881E-003                  4.4121996935638190E+000                 -4.3089894629467533E+000                  8.1007791452844824E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     205                  9.9999986319394996E-001                 -5.3018489891748441E-003                  4.4153960243248962E+000                 -4.2958926009763836E+000                  8.1180619406960268E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     206                  9.9999985666131541E-001                 -5.3291632909811494E-003                  4.4184749068638247E+000                 -4.2832766764334878E+000                  8.1346873099399559E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     207                  9.9999985230622579E-001                 -5.3468542113812995E-003                  4.4214843105339510E+000                 -4.2711148695882146E+000                  8.1507582148311126E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     208                  9.9999984573479761E-001                 -5.3728149329611190E-003                  4.4244108515722598E+000                 -4.2592837002847777E+000                  8.1663673380947728E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     209                  9.9999984130212061E-001                 -5.3898583398441936E-003                  4.4272852631626440E+000                 -4.2478158079105954E+000                  8.1815416019617331E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     210                  9.9999983465310516E-001                 -5.4147608254328629E-003                  4.4306203398000612E+000                 -4.2345641550115669E+000                  8.1990813778832177E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     211                  9.9999982800408971E-001                 -5.4389190289512350E-003                  4.4338471588544417E+000                 -4.2218478539115969E+000                  8.2159438704728913E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     212                  9.9999982135507426E-001                 -5.4623839863085829E-003                  4.4374919620703723E+000                 -4.2076524150222356E+000                  8.2348273704153012E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     213                  9.9999981248972036E-001                 -5.4926701101095004E-003                  4.4410160426804914E+000                 -4.1939771008192359E+000                  8.2530300434394768E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     214                  9.9999980575213832E-001                 -5.5149778340037514E-003                  4.4439693203561674E+000                 -4.1826405106648838E+000                  8.2681619846849621E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     215                  9.9999979901455627E-001                 -5.5367140898054381E-003                  4.4478110447504742E+000                 -4.1680881623346959E+000                  8.2876497863306522E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     216                  9.9999978769538500E-001                 -5.5720347274092223E-003                  4.4524286313905446E+000                 -4.1506635325963392E+000                  8.3109754717601003E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     217                  9.9999977631630188E-001                 -5.6061540739011061E-003                  4.4564187044136148E+000                 -4.1357042750195818E+000                  8.3310060630924525E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     218                  9.9999976721303541E-001                 -5.6325308782703212E-003                  4.4602807341227946E+000                 -4.1214121223767322E+000                  8.3501950110420804E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     219                  9.9999975579342359E-001                 -5.6645545930027368E-003                  4.4636053518471499E+000                 -4.1091243551627779E+000                  8.3666837918486117E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     220                  9.9999974884438780E-001                 -5.6835012942085209E-003                  4.4668747100077084E+000                 -4.0972383883831807E+000                  8.3827097680337523E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     221                  9.9999973726266145E-001                 -5.7142318846390809E-003                  4.4708125340526808E+000                 -4.0829827726349874E+000                  8.4019501360960067E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     222                  9.9999972568093520E-001                 -5.7439763386461619E-003                  4.4742447876255955E+000                 -4.0706431029577148E+000                  8.4186355063195997E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     223                  9.9999971633306495E-001                 -5.7673155045880903E-003                  4.4787319303383404E+000                 -4.0548108388823243E+000                  8.4401597141862759E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     224                  9.9999969747234629E-001                 -5.8127307600614507E-003                  4.4833628241913868E+000                 -4.0384059362820395E+000                  8.4624056644377355E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     225                  9.9999968568439701E-001                 -5.8400699730953949E-003                  4.4868257191800227E+000                 -4.0263041186694242E+000                  8.4788642624809878E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     226                  9.9999967377089649E-001                 -5.8669460980939978E-003                  4.4905462683137323E+000                 -4.0134087940637064E+000                  8.4964232239712327E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     227                  9.9999965939468860E-001                 -5.8984354576910375E-003                  4.4944824875855405E+000                 -3.9998377202787232E+000                  8.5149059714298811E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     228                  9.9999964493379734E-001                 -5.9291424137036496E-003                  4.4989593425881491E+000                 -3.9845772115231819E+000                  8.5357383559756617E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     229                  9.9999962539557208E-001                 -5.9692080889449583E-003                  4.5026553868096428E+000                 -3.9719648739955180E+000                  8.5529335646044746E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     230                  9.9999961562645956E-001                 -5.9886715212095461E-003                  4.5062830086222068E+000                 -3.9598344424464331E+000                  8.5695730090745119E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     231                  9.9999959591435439E-001                 -6.0268706429460117E-003                  4.5103759672483141E+000                 -3.9461419789584919E+000                  8.5883421517611342E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     232                  9.9999958099986574E-001                 -6.0548820931436735E-003                  4.5137934579707411E+000                 -3.9348340861278510E+000                  8.6038888354806726E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     233                  9.9999956608537710E-001                 -6.0821788255901697E-003                  4.5177015358534094E+000                 -3.9220367114982611E+000                  8.6215284147625866E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     234                  9.9999954584548623E-001                 -6.1181544214393814E-003                  4.5220353756527158E+000                 -3.9079182522699303E+000                  8.6409968182985626E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     235                  9.9999952560559535E-001                 -6.1529878120620118E-003                  4.5257141301153911E+000                 -3.8959969616409014E+000                  8.6574406026636339E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     236                  9.9999951022367939E-001                 -6.1787491027942001E-003                  4.5298492263123453E+000                 -3.8827939804115759E+000                  8.6757182524772958E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     237                  9.9999948440549147E-001                 -6.2207038911451943E-003                  4.5338502383138453E+000                 -3.8700028700313278E+000                  8.6933977858393519E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     238                  9.9999946870366674E-001                 -6.2454846667717558E-003                  4.5377908228738280E+000                 -3.8576258960304162E+000                  8.7105927461733650E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     239                  9.9999944237888083E-001                 -6.2858724854116419E-003                  4.5425587526828233E+000                 -3.8427289984668169E+000                  8.7313121741786457E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     240                  9.9999941582147767E-001                 -6.3252541356875443E-003                  4.5471906891609191E+000                 -3.8284134707814794E+000                  8.7512833591913513E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     241                  9.9999938898144924E-001                 -6.3637746967247092E-003                  4.5517132095830100E+000                 -3.8145824450488268E+000                  8.7706320234329382E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     242                  9.9999936171228843E-001                 -6.4016944095027549E-003                  4.5561224955823727E+000                 -3.8012310594575967E+000                  8.7893541003010043E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     243                  9.9999933429805332E-001                 -6.4386712976735689E-003                  4.5599933822869803E+000                 -3.7895962842019579E+000                  8.8056918328979155E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     244                  9.9999931204536874E-001                 -6.4678994370276606E-003                  4.5633795637672829E+000                 -3.7795167407239312E+000                  8.8198769478610064E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     245                  9.9999928964547713E-001                 -6.4966517047016252E-003                  4.5680101486464322E+000                 -3.7659269699377376E+000                  8.8390709942276313E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     246                  9.9999924927266703E-001                 -6.5468910394472050E-003                  4.5731520908787733E+000                 -3.7508798944869550E+000                  8.8603129097897213E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     247                  9.9999921689716098E-001                 -6.5858186853717492E-003                  4.5770456108987032E+000                 -3.7396068385837236E+000                  8.8762663776464645E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     248                  9.9999919226838319E-001                 -6.6146797975122993E-003                  4.5812324181498578E+000                 -3.7276707426087934E+000                  8.8932339449487596E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     249                  9.9999915394360606E-001                 -6.6583839389438735E-003                  4.5854033363559452E+000                 -3.7158236904820146E+000                  8.9100833827048991E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     250                  9.9999912729740437E-001                 -6.6879600547395104E-003                  4.5897075259349629E+000                 -3.7038092515310588E+000                  8.9272618781318016E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     251                  9.9999908507586033E-001                 -6.7335572632947968E-003                  4.5940947043988798E+000                 -3.6916171055004696E+000                  8.9447060347737981E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     252                  9.9999905455116267E-001                 -6.7656184694297001E-003                  4.5988903173034519E+000                 -3.6785370933827100E+000                  8.9635234761853191E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     253                  9.9999900328053204E-001                 -6.8178874018356714E-003                  4.6033771647558082E+000                 -3.6663231550406121E+000                  8.9810837426034080E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     254                  9.9999897499488755E-001                 -6.8459318938854279E-003                  4.6065926960121066E+000                 -3.6576968037989275E+000                  8.9935353790759702E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     255                  9.9999894490258057E-001                 -6.8751866568212000E-003                  4.6102898934517036E+000                 -3.6478733906256777E+000                  9.0077480176626459E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     256                  9.9999890630121024E-001                 -6.9118827082071182E-003                  4.6144470740638246E+000                 -3.6369188228134486E+000                  9.0236247609548208E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     257                  9.9999886548691075E-001                 -6.9497257641956437E-003                  4.6192915949262146E+000                 -3.6243190559457785E+000                  9.0419478443407897E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     258                  9.9999881099966881E-001                 -6.9988164737963439E-003                  4.6241969498878133E+000                 -3.6116656835956227E+000                  9.0603800620579005E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     259                  9.9999876551899103E-001                 -7.0386282355551309E-003                  4.6285550160211706E+000                 -3.6005751355475240E+000                  9.0765973226247816E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     260                  9.9999871950017194E-001                 -7.0779061142298618E-003                  4.6337396101495925E+000                 -3.5875822622747986E+000                  9.0956824783205512E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     261                  9.9999865340992156E-001                 -7.1326704899778185E-003                  4.6385774503720718E+000                 -3.5755352638043045E+000                  9.1133999696582713E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     262                  9.9999861097643605E-001                 -7.1668807136734299E-003                  4.6435437982248029E+000                 -3.5634179177973766E+000                  9.1313343914222589E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     263                  9.9999853899049618E-001                 -7.2233371602392462E-003                  4.6490127444017837E+000                 -3.5501691957213213E+000                  9.1509688534684877E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     264                  9.9999848024014348E-001                 -7.2680445550116308E-003                  4.6544295148488368E+000                 -3.5372724030010469E+000                  9.1701751935454237E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     265                  9.9999840531193140E-001                 -7.3234136692869479E-003                  4.6597530233726561E+000                 -3.5247124621660642E+000                  9.1889129761316788E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     266                  9.9999834406925625E-001                 -7.3673947041491827E-003                  4.6641321872048040E+000                 -3.5145072401892810E+000                  9.2041853411506764E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     267                  9.9999828994263706E-001                 -7.4053733880698833E-003                  4.6681791343189873E+000                 -3.5051782173577504E+000                  9.2181864220110104E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     268                  9.9999823471724758E-001                 -7.4433094851387932E-003                  4.6737286512366456E+000                 -3.4925872303337742E+000                  9.2371724148164525E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     269                  9.9999813596554776E-001                 -7.5092304013467887E-003                  4.6793566150718346E+000                 -3.4798748555169889E+000                  9.2563481494344693E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     270                  9.9999807231474314E-001                 -7.5505095737048661E-003                  4.6844807553294112E+000                 -3.4685170349023124E+000                  9.2735833101159297E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     271                  9.9999798380935667E-001                 -7.6064447208531770E-003                  4.6897296418967516E+000                 -3.4569720270582076E+000                  9.2911341208197751E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     272                  9.9999791112336411E-001                 -7.6511925349345396E-003                  4.6947966170603355E+000                 -3.4459872218485494E+000                  9.3079062727706390E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     273                  9.9999782362748102E-001                 -7.7037300878537726E-003                  4.7002200449921023E+000                 -3.4343470953527557E+000                  9.3257257652667036E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     274                  9.9999773410875803E-001                 -7.7560796802935055E-003                  4.7055893616486451E+000                 -3.4229515720553398E+000                  9.3432236343399033E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     275                  9.9999764268223978E-001                 -7.8081790845819371E-003                  4.7109073108585715E+000                 -3.4117856806267715E+000                  9.3604181530271902E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     276                  9.9999754914405770E-001                 -7.8601475283880517E-003                  4.7167132890780472E+000                 -3.3997444522690112E+000                  9.3790247877248198E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     277                  9.9999743420230880E-001                 -7.9222857069180200E-003                  4.7227026101983505E+000                 -3.3874290517277217E+000                  9.3980923444709461E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     278                  9.9999732615593573E-001                 -7.9790864370973252E-003                  4.7278576355124509E+000                 -3.3769259225474308E+000                  9.4143917393025660E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     279                  9.9999723577333333E-001                 -8.0254824044345991E-003                  4.7327335145057390E+000                 -3.3670999787153360E+000                  9.4296893635398842E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     280                  9.9999713310694893E-001                 -8.0770224289504252E-003                  4.7378116898737428E+000                 -3.3569424723439467E+000                  9.4455335833792322E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     281                  9.9999702862528939E-001                 -8.1282794194728648E-003                  4.7427237723139335E+000                 -3.3471928455219095E+000                  9.4607732961995374E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     282                  9.9999692670112750E-001                 -8.1771886480076182E-003                  4.7482466919812136E+000                 -3.3363472733814796E+000                  9.4777812946930542E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     283                  9.9999678966149763E-001                 -8.2413515319841452E-003                  4.7533094806376415E+000                 -3.3264263492591160E+000                  9.4933377296649990E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     284                  9.9999669991835549E-001                 -8.2824358345383129E-003                  4.7582552737606809E+000                 -3.3168642669880382E+000                  9.5083984153711487E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     285                  9.9999656231538470E-001                 -8.3440803533727983E-003                  4.7646155689312595E+000                 -3.3046400351287160E+000                  9.5276791578915390E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     286                  9.9999639729346734E-001                 -8.4159895411608215E-003                  4.7704033848688416E+000                 -3.2935485818351249E+000                  9.5451759690124156E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     287                  9.9999627600657714E-001                 -8.4675302442052489E-003                  4.7761884838416044E+000                 -3.2825999004569710E+000                  9.5625165637048344E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     288                  9.9999610206932954E-001                 -8.5396353231202964E-003                  4.7833362406443545E+000                 -3.2691407135568391E+000                  9.5838532528978320E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     289                  9.9999589644693243E-001                 -8.6223184085702474E-003                  4.7899104093957687E+000                 -3.2567832824333962E+000                  9.6034358026544862E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     290                  9.9999573719414359E-001                 -8.6845904793293963E-003                  4.7955152764981959E+000                 -3.2463322165777346E+000                  9.6200360260604718E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     291                  9.9999557417607221E-001                 -8.7468459810310078E-003                  4.8020206670724876E+000                 -3.2342939230198970E+000                  9.6392002723860841E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     292                  9.9999534972160231E-001                 -8.8302621915817836E-003                  4.8084239977759440E+000                 -3.2224227397773331E+000                  9.6580700579336529E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     293                  9.9999517588687670E-001                 -8.8931558732816812E-003                  4.8138845363630880E+000                 -3.2123638552080833E+000                  9.6740896778892616E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     294                  9.9999499794460855E-001                 -8.9560890217880613E-003                  4.8202236796825515E+000                 -3.2007568567939382E+000                  9.6926095409962194E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     295                  9.9999475294628593E-001                 -9.0404958260551296E-003                  4.8273749895730580E+000                 -3.1876589575365015E+000                  9.7134951687493576E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     296                  9.9999449921713046E-001                 -9.1253631938499821E-003                  4.8344535761981424E+000                 -3.1747201032400976E+000                  9.7341314852570395E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     297                  9.9999423644838170E-001                 -9.2107244033729999E-003                  4.8414604083577899E+000                 -3.1619250199477911E+000                  9.7545327456890174E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     298                  9.9999396432043408E-001                 -9.2966102854969961E-003                  4.8483964317219064E+000                 -3.1492612293825490E+000                  9.7747121545219606E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     299                  9.9999368250242016E-001                 -9.3830497527622424E-003                  4.8552626283178792E+000                 -3.1367208438886975E+000                  9.7946819656960198E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     300                  9.9999339065182391E-001                 -9.4700706830394069E-003                  4.8620600860327841E+000                 -3.1242969960196860E+000                  9.8144535687737608E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     301                  9.9999308841411083E-001                 -9.5577000992991389E-003                  4.8687899869433231E+000                 -3.1119824118877975E+000                  9.8340375647776952E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     302                  9.9999277542234066E-001                 -9.6459640654058543E-003                  4.8754535111015835E+000                 -3.0997689345003918E+000                  9.8534438346873614E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     303                  9.9999245129674397E-001                 -9.7348874845161176E-003                  4.8820517683926026E+000                 -3.0876489144247548E+000                  9.8726816013106848E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     304                  9.9999211564428225E-001                 -9.8244941745848739E-003                  4.8885858567619884E+000                 -3.0756158732718095E+000                  9.8917594844417049E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     305                  9.9999176805820267E-001                 -9.9148070795778125E-003                  4.8950570068914763E+000                 -3.0636650563152359E+000                  9.9106855503982967E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     306                  9.9999140811756770E-001                 -1.0005848605842698E-002                  4.9014666559890143E+000                 -3.0517926938569904E+000                  9.9294673576539179E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     307                  9.9999103538673784E-001                 -1.0097640822101484E-002                  4.9078164285131605E+000                 -3.0399942223438972E+000                  9.9481119991432720E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     308                  9.9999064941481475E-001                 -1.0190205291623637E-002                  4.9141081385681336E+000                 -3.0282624707745147E+000                  9.9666261402905061E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
                                     309                  9.9999024973508366E-001                 -1.0283562500302613E-002                  4.9203438011085163E+000                 -3.0165904831719206E+000                  9.9850160518084827E+000                  6.9999998680678144E-001                  2.8000001319321882E-001                  1.9999999999999796E-002 
