                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                     391                  9.9999987625922004E-001                 -5.0425408996022054E-002                  4.4177202350977698E+000                 -4.1560412630906285E+000                  8.2486827177187241E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     392                  9.9999987408167534E-001                 -5.0434419741788646E-002                  4.4194483384122423E+000                 -4.1488980789163055E+000                  8.2580836691244031E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     393                  9.9999987081535802E-001                 -5.0447716392864252E-002                  4.4214786940613671E+000                 -4.1405222395068071E+000                  8.2691039446647796E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     394                  9.9999986754904069E-001                 -5.0460760247302866E-002                  4.4231361201321757E+000                 -4.1336990413196730E+000                  8.2780796648672883E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     395                  9.9999986537149588E-001                 -5.0469321235412597E-002                  4.4244434914741433E+000                 -4.1283453667132948E+000                  8.2851295766239854E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     396                  9.9999986319395096E-001                 -5.0477777834569505E-002                  4.4263768095893941E+000                 -4.1204875586535117E+000                  8.2954952007704730E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     397                  9.9999985883886133E-001                 -5.0494389207753461E-002                  4.4282625567425011E+000                 -4.1128001054547809E+000                  8.3056207084413494E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     398                  9.9999985666131652E-001                 -5.0502549867006190E-002                  4.4295027261625561E+000                 -4.1077827578829265E+000                  8.3122427218858324E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     399                  9.9999985448377171E-001                 -5.0510617241891750E-002                  4.4307272551456993E+000                 -4.1028443277396791E+000                  8.3187657601442542E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     400                  9.9999985230622690E-001                 -5.0518593843002051E-002                  4.4325399683323639E+000                 -4.0955885193057231E+000                  8.3283709117989826E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     401                  9.9999984795113728E-001                 -5.0534284009851833E-002                  4.4343218240109810E+000                 -4.0884414959781683E+000                  8.3378247716177185E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     402                  9.9999984573479883E-001                 -5.0542139166264169E-002                  4.4355084162967993E+000                 -4.0837174067591189E+000                  8.3440879271689603E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     403                  9.9999984351846016E-001                 -5.0549909759697836E-002                  4.4366808570295762E+000                 -4.0790645797545340E+000                  8.3502624802913061E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     404                  9.9999984130212183E-001                 -5.0557597957491804E-002                  4.4384176836017266E+000                 -4.0722214907732415E+000                  8.3593634048718091E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     405                  9.9999983686944471E-001                 -5.0572735162490771E-002                  4.4401169817148158E+000                 -4.0655120777532581E+000                  8.3682787517980692E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     406                  9.9999983465310627E-001                 -5.0580188317772647E-002                  4.4412363354526736E+000                 -4.0611225585281678E+000                  8.3741226350845821E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     407                  9.9999983243676793E-001                 -5.0587566899601165E-002                  4.4428956168587872E+000                 -4.0546577178819847E+000                  8.3827441925747763E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     408                  9.9999982800409082E-001                 -5.0602107118038919E-002                  4.4450613234873897E+000                 -4.0462295990216077E+000                  8.3939811409718796E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     409                  9.9999982357141404E-001                 -5.0616369301402606E-002                  4.4466521719118113E+000                 -4.0400453278218400E+000                  8.4022231448697582E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     410                  9.9999982135507537E-001                 -5.0623400084313770E-002                  4.4482244828265296E+000                 -4.0339894941957661E+000                  8.4103121604054483E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     411                  9.9999981692239859E-001                 -5.0637267936320084E-002                  4.4502793149603530E+000                 -4.0260805480309285E+000                  8.4208696871077571E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     412                  9.9999981248972147E-001                 -5.0650886819112811E-002                  4.4517972600977247E+000                 -4.0202427113933492E+000                  8.4286578316379099E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     413                  9.9999981024386075E-001                 -5.0657695312469588E-002                  4.4533115853317193E+000                 -4.0144690120595454E+000                  8.4363762928589470E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     414                  9.9999980575213931E-001                 -5.0671133406762409E-002                  4.4547980376564462E+000                 -4.0087869183871874E+000                  8.4439609008460099E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     415                  9.9999980350627848E-001                 -5.0677765577535477E-002                  4.4562684746842365E+000                 -4.0032138921214999E+000                  8.4514157715373077E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     416                  9.9999979901455716E-001                 -5.0690861685960258E-002                  4.4581931040560132E+000                 -3.9959253982250624E+000                  8.4611617850828065E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     417                  9.9999979452283572E-001                 -5.0703740999954255E-002                  4.4605719769411039E+000                 -3.9869830904963761E+000                  8.4731397683233727E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     418                  9.9999978769538578E-001                 -5.0722920806515609E-002                  4.4633652056411632E+000                 -3.9765161198045322E+000                  8.4871655575220899E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     419                  9.9999978086793584E-001                 -5.0741646336144967E-002                  4.4656326998515503E+000                 -3.9680487429707072E+000                  8.4985192654560908E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     420                  9.9999977631630266E-001                 -5.0753890296891528E-002                  4.4674145531438612E+000                 -3.9614434416964102E+000                  8.5073942406544045E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     421                  9.9999977176466925E-001                 -5.0765950457278164E-002                  4.4691663639838568E+000                 -3.9549766888436193E+000                  8.5160924348643601E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     422                  9.9999976721303596E-001                 -5.0777833351885460E-002                  4.4708892191514407E+000                 -3.9486427987043320E+000                  8.5246207580920625E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     423                  9.9999976266140256E-001                 -5.0789545154575580E-002                  4.4730143684544119E+000                 -3.9408826171556268E+000                  8.5350887382987359E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     424                  9.9999975579342426E-001                 -5.0806905918866094E-002                  4.4751056998931649E+000                 -3.9332478060000811E+000                  8.5453836587098451E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     425                  9.9999975116073359E-001                 -5.0818413437674285E-002                  4.4763494641603643E+000                 -3.9287238357777277E+000                  8.5514885390546880E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     426                  9.9999974884438836E-001                 -5.0824107910575247E-002                  4.4775823638418304E+000                 -3.9242710131919680E+000                  8.5575091048676324E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     427                  9.9999974421169779E-001                 -5.0835381342728178E-002                  4.4796057384324133E+000                 -3.9169873059992315E+000                  8.5673625545688576E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     428                  9.9999973726266200E-001                 -5.0852011852550998E-002                  4.4819805235887804E+000                 -3.9084573384421031E+000                  8.5789007211111148E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     429                  9.9999973031362621E-001                 -5.0868320765127033E-002                  4.4839171733548460E+000                 -3.9015159717815591E+000                  8.5882884846556387E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     430                  9.9999972568093554E-001                 -5.0879021975313257E-002                  4.4854436464626115E+000                 -3.8960741449478022E+000                  8.5956559914437491E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     431                  9.9999972104824508E-001                 -5.0889590709432143E-002                  4.4869620079993391E+000                 -3.8906773201422826E+000                  8.6029652596749564E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     432                  9.9999971633306528E-001                 -5.0900215561529565E-002                  4.4892253295901581E+000                 -3.8826927633927846E+000                  8.6137981910253814E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     433                  9.9999970690270612E-001                 -5.0921080425919876E-002                  4.4921631566505127E+000                 -3.8723401247701594E+000                  8.6278368218151638E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     434                  9.9999969747234685E-001                 -5.0941456700742925E-002                  4.4943099125022155E+000                 -3.8647865678358655E+000                  8.6380776862098614E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     435                  9.9999969275716705E-001                 -5.0951470221949811E-002                  4.4960733911852868E+000                 -3.8586418464357881E+000                  8.6464318173725427E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     436                  9.9999968568439768E-001                 -5.0966280751788148E-002                  4.4981591439857089E+000                 -3.8513918092606367E+000                  8.6562935736306432E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     437                  9.9999967854885241E-001                 -5.0980976864596871E-002                  4.4998757312790669E+000                 -3.8454398875068478E+000                  8.6643944422975530E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     438                  9.9999967377089716E-001                 -5.0990684245890032E-002                  4.5019129968334060E+000                 -3.8384430329571768E+000                  8.6739458150838100E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     439                  9.9999966421498632E-001                 -5.1009790627603128E-002                  4.5039099586705778E+000                 -3.8315689589264017E+000                  8.6833205817518113E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     440                  9.9999965939468927E-001                 -5.1019278066409962E-002                  4.5058915621374913E+000                 -3.8248237943958645E+000                  8.6925515345412556E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     441                  9.9999964975409505E-001                 -5.1037962333903508E-002                  4.5078297868588280E+000                 -3.8182107450571148E+000                  8.7015918989761918E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     442                  9.9999964493379800E-001                 -5.1047164177781108E-002                  4.5097598461802040E+000                 -3.8116959010776577E+000                  8.7105265598329957E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     443                  9.9999963516468549E-001                 -5.1065537288320015E-002                  4.5122878033872365E+000                 -3.8031736683856638E+000                  8.7222130190088141E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     444                  9.9999962539557274E-001                 -5.1083555639305632E-002                  4.5141431703610717E+000                 -3.7969271075140703E+000                  8.7307774184574374E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     445                  9.9999962051101643E-001                 -5.1092436986244910E-002                  4.5153657285758868E+000                 -3.7928361858945987E+000                  8.7363950618519457E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     446                  9.9999961562646011E-001                 -5.1101235603660478E-002                  4.5171785732130401E+000                 -3.7868056060589126E+000                  8.7446882521442024E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     447                  9.9999960585734748E-001                 -5.1118591741146385E-002                  4.5195675947422655E+000                 -3.7788660964168796E+000                  8.7556018875015944E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     448                  9.9999959591435506E-001                 -5.1135938870588635E-002                  4.5213387214355425E+000                 -3.7729850125811963E+000                  8.7636820934286295E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     449                  9.9999959094285884E-001                 -5.1144496537866242E-002                  4.5230892591645029E+000                 -3.7672248475401320E+000                  8.7716153256018288E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     450                  9.9999958099986641E-001                 -5.1161387850530662E-002                  4.5253779259276143E+000                 -3.7597009044045659E+000                  8.7819740487914917E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     451                  9.9999957105687398E-001                 -5.1177990970248735E-002                  4.5270618127267106E+000                 -3.7541714032776583E+000                  8.7895852581794092E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     452                  9.9999956608537788E-001                 -5.1186188205581358E-002                  4.5287469580478206E+000                 -3.7486867891270728E+000                  8.7971539173029818E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     453                  9.9999955596543244E-001                 -5.1202666446975471E-002                  4.5309648671060962E+000                 -3.7414763624954332E+000                  8.8071033709801885E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     454                  9.9999954584548678E-001                 -5.1218875194761940E-002                  4.5331409752274876E+000                 -3.7344340799912947E+000                  8.8168314195824564E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     455                  9.9999953572554134E-001                 -5.1234825001304683E-002                  4.5352769977497980E+000                 -3.7275531474496035E+000                  8.8263477113145985E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     456                  9.9999952560559602E-001                 -5.1250525807875626E-002                  4.5368580792792512E+000                 -3.7224678384532464E+000                  8.8333823596657837E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     457                  9.9999952047829066E-001                 -5.1258388712503350E-002                  4.5384368513963178E+000                 -3.7174326960309383E+000                  8.8403660286012329E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     458                  9.9999951022368005E-001                 -5.1273934508849678E-002                  4.5405105653221609E+000                 -3.7108291512907265E+000                  8.8495275838625371E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     459                  9.9999949992365411E-001                 -5.1289315168564158E-002                  4.5430686491566572E+000                 -3.7027443228714576E+000                  8.8607695135237652E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     460                  9.9999948440549213E-001                 -5.1312063486481686E-002                  4.5453287424461308E+000                 -3.6955971507713019E+000                  8.8707021146799470E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     461                  9.9999947655457988E-001                 -5.1323385745134051E-002                  4.5468269307674838E+000                 -3.6908953792224528E+000                  8.8772512113160289E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     462                  9.9999946870366752E-001                 -5.1334586958906477E-002                  4.5483065731574559E+000                 -3.6862667941881284E+000                  8.8837036745803495E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     463                  9.9999946085275515E-001                 -5.1345670280307162E-002                  4.5507542464264290E+000                 -3.6786765807616839E+000                  8.8943120136107172E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     464                  9.9999944237888161E-001                 -5.1371301697784540E-002                  4.5538691853283195E+000                 -3.6690189904908728E+000                  8.9078014230108362E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     465                  9.9999942644443962E-001                 -5.1392927130580364E-002                  4.5562182405845908E+000                 -3.6617690655868076E+000                  8.9179358064530234E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     466                  9.9999941582147833E-001                 -5.1407107166543883E-002                  4.5585414646269893E+000                 -3.6546627809989305E+000                  8.9278924655066252E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     467                  9.9999939974572383E-001                 -5.1428220157268466E-002                  4.5608272821787024E+000                 -3.6476731317679825E+000                  8.9376787877729793E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     468                  9.9999938898144991E-001                 -5.1442133325031343E-002                  4.5631011480977532E+000                 -3.6407792529246459E+000                  8.9473514272771162E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     469                  9.9999937261995342E-001                 -5.1462950534890112E-002                  4.5653397817799153E+000                 -3.6339943670633703E+000                  8.9568645991497213E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     470                  9.9999936171228909E-001                 -5.1476615171867399E-002                  4.5675443719340674E+000                 -3.6273684993583526E+000                  8.9661750041848354E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     471                  9.9999934535079260E-001                 -5.1496804146857172E-002                  4.5697168348345576E+000                 -3.6208437174566241E+000                  8.9753396652865298E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     472                  9.9999933429805388E-001                 -5.1510240666961749E-002                  4.5714436499918092E+000                 -3.6156884466595796E+000                  8.9825921753727780E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     473                  9.9999932324531515E-001                 -5.1523519857703697E-002                  4.5731584329161299E+000                 -3.6105885573302707E+000                  8.9897735424442686E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     474                  9.9999931204536918E-001                 -5.1536820040428789E-002                  4.5748613410436825E+000                 -3.6055431032145875E+000                  8.9968853067961376E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     475                  9.9999930084542343E-001                 -5.1549967802168729E-002                  4.5765417200360510E+000                 -3.6005836954584876E+000                  9.0038833272195156E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     476                  9.9999928964547757E-001                 -5.1562967451544574E-002                  4.5790381390274817E+000                 -3.5932780014050176E+000                  9.0142196614305838E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     477                  9.9999926709665021E-001                 -5.1588706476582001E-002                  4.5819528233842641E+000                 -3.5847603414898259E+000                  9.0262728521431832E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     478                  9.9999924927266748E-001                 -5.1608660191505909E-002                  4.5841312400367213E+000                 -3.5784334447895811E+000                  9.0352424759929608E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     479                  9.9999923632246523E-001                 -5.1622949790272078E-002                  4.5863891213313748E+000                 -3.5719322161891576E+000                  9.0444842472086133E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     480                  9.9999921689716165E-001                 -5.1644068295570347E-002                  4.5886034863502552E+000                 -3.5655662813303888E+000                  9.0535351866338480E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     481                  9.9999920394695918E-001                 -5.1657944109732311E-002                  4.5902649695150481E+000                 -3.5608185573219604E+000                  9.0602971446909404E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     482                  9.9999919226838396E-001                 -5.1670322479138643E-002                  4.5918219613301243E+000                 -3.5563875295816851E+000                  9.0666148549633867E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     483                  9.9999918058980874E-001                 -5.1682576238843959E-002                  4.5943442258615077E+000                 -3.5492711790270963E+000                  9.0767871139979892E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     484                  9.9999915394360694E-001                 -5.1710084180922759E-002                  4.5969127756066088E+000                 -3.5420113623631320E+000                  9.0871506059245490E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     485                  9.9999914062050599E-001                 -5.1723612064066928E-002                  4.5986019448459174E+000                 -3.5372760951432780E+000                  9.0939255488863182E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     486                  9.9999912729740503E-001                 -5.1736994492865306E-002                  4.6010858897789877E+000                 -3.5303668508419705E+000                  9.1038314826052069E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     487                  9.9999910090893995E-001                 -5.1763085672702623E-002                  4.6036683708320076E+000                 -3.5231810162183117E+000                  9.1141238895804531E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     488                  9.9999908507586088E-001                 -5.1778485695763862E-002                  4.6055423918080063E+000                 -3.5180045483487237E+000                  9.1215521225791107E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     489                  9.9999906981351216E-001                 -5.1793156232509831E-002                  4.6073575655675079E+000                 -3.5130116677119347E+000                  9.1287234508965476E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     490                  9.9999905455116345E-001                 -5.1807660536226666E-002                  4.6093424231346063E+000                 -3.5075792246271269E+000                  9.1365355457636266E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     491                  9.9999903598725914E-001                 -5.1825085034561139E-002                  4.6123020486882371E+000                 -3.4995432420719248E+000                  9.1481166074443898E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     492                  9.9999900328053259E-001                 -5.1855226433603234E-002                  4.6149405570187927E+000                 -3.4923740363666185E+000                  9.1584384415449627E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     493                  9.9999898913771046E-001                 -5.1868048488972064E-002                  4.6165137607127775E+000                 -3.4881378764423863E+000                  9.1645542885699118E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     494                  9.9999897499488821E-001                 -5.1880747203764448E-002                  4.6189443504927095E+000                 -3.4816459661006633E+000                  9.1739503915744525E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     495                  9.9999894490258145E-001                 -5.1907369544825964E-002                  4.6220280375926581E+000                 -3.4734328449587073E+000                  9.1858437583016492E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     496                  9.9999891762715376E-001                 -5.1931051887629712E-002                  4.6240627157229328E+000                 -3.4680342092600522E+000                  9.1936687354024702E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     497                  9.9999890630121091E-001                 -5.1940765458603023E-002                  4.6258359557722510E+000                 -3.4633764137823282E+000                  9.2004422960543515E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     498                  9.9999888364932532E-001                 -5.1959987279255028E-002                  4.6279334720601177E+000                 -3.4578763138535598E+000                  9.2084428824132889E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     499                  9.9999886548691141E-001                 -5.1975207301718125E-002                  4.6306942974471079E+000                 -3.4507103080553247E+000                  9.2189004751760280E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     500                  9.9999882916208360E-001                 -5.2005153867989588E-002                  4.6333925447062301E+000                 -3.4437069196122572E+000                  9.2291149477257282E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     501                  9.9999881099966970E-001                 -5.2019889903960059E-002                  4.6350212743900387E+000                 -3.4395133444762958E+000                  9.2352462534483575E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     502                  9.9999879583944362E-001                 -5.2032073053681162E-002                  4.6372198349655971E+000                 -3.4338963362201600E+000                  9.2434782406296652E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     503                  9.9999876551899192E-001                 -5.2056129248226890E-002                  4.6398660378289067E+000                 -3.4271510946246826E+000                  9.2533657668151612E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     504                  9.9999874007256817E-001                 -5.2076010268844564E-002                  4.6420147235055911E+000                 -3.4217050572604379E+000                  9.2613602165554614E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     505                  9.9999871950017272E-001                 -5.2091884927007996E-002                  4.6440793945398537E+000                 -3.4165049858059757E+000                  9.2690068052070114E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     506                  9.9999869526296181E-001                 -5.2110367125267815E-002                  4.6470776484065697E+000                 -3.4090141774854010E+000                  9.2800465407609067E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     507                  9.9999865340992222E-001                 -5.2141741997329800E-002                  4.6498739097542980E+000                 -3.4020329144788524E+000                  9.2903292700374678E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     508                  9.9999863219317953E-001                 -5.2157395911558255E-002                  4.6517301946347516E+000                 -3.3974380402387698E+000                  9.2971139660986761E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     509                  9.9999861097643683E-001                 -5.2172886745298491E-002                  4.6545033411951762E+000                 -3.3906319419991573E+000                  9.3071887609859782E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     510                  9.9999856795582687E-001                 -5.2203813629929534E-002                  4.6575423732161694E+000                 -3.3831833031606817E+000                  9.3182109921636513E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     511                  9.9999853899049684E-001                 -5.2224285925800917E-002                  4.6599593069725227E+000                 -3.3773086689388521E+000                  9.3269244842157093E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
                                     512                  9.9999850975193616E-001                 -5.2244676559510962E-002                  4.6623610228846148E+000                 -3.3715031875967534E+000                  9.3355475976282865E+000                  6.9999999513796962E-001                  2.8000000486203075E-001                  1.9999999999999574E-002 
