                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                        6  0.1104063044774706E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9203529331346033E-003  0.1365901830175903E-002  0.0000000000000000E+000  0.6829448213291417E-003  0.0000000000000000E+000
  0.1039966386193774E-002  0.1543412496870703E-002  0.0000000000000000E+000  0.7717086248326929E-003  0.0000000000000000E+000
  0.1159579839252944E-002  0.1720926243530675E-002  0.0000000000000000E+000  0.8604729684272878E-003  0.0000000000000000E+000
  0.1310287751119751E-002  0.1944588537223867E-002  0.0000000000000000E+000  0.9723131623959408E-003  0.0000000000000000E+000
  0.1460995662986557E-002  0.2168252310228205E-002  0.0000000000000000E+000  0.1084154869198104E-002  0.0000000000000000E+000
  0.1650884358646135E-002  0.2450065282917854E-002  0.0000000000000000E+000  0.1225075858756200E-002  0.0000000000000000E+000
  0.1840773054305712E-002  0.2731879312003940E-002  0.0000000000000000E+000  0.1366000582800559E-002  0.0000000000000000E+000
  0.2080034956818093E-002  0.3086969791932578E-002  0.0000000000000000E+000  0.1543573434002078E-002  0.0000000000000000E+000
  0.2319296859330475E-002  0.3442061661401911E-002  0.0000000000000000E+000  0.1721154062257021E-002  0.0000000000000000E+000
  0.2620782178678318E-002  0.3889502880814772E-002  0.0000000000000000E+000  0.1944929373618695E-002  0.0000000000000000E+000
  0.2922267498026161E-002  0.4336946609062733E-002  0.0000000000000000E+000  0.2168720359098080E-002  0.0000000000000000E+000
  0.3302183600846774E-002  0.4900797184588129E-002  0.0000000000000000E+000  0.2450754987930841E-002  0.0000000000000000E+000
  0.3682099703667387E-002  0.5464652824741898E-002  0.0000000000000000E+000  0.2732821330643596E-002  0.0000000000000000E+000
  0.4160900837802833E-002  0.6175279610219524E-002  0.0000000000000000E+000  0.3088351671973435E-002  0.0000000000000000E+000
  0.4639701971938278E-002  0.6885914768410898E-002  0.0000000000000000E+000  0.3443945394579785E-002  0.0000000000000000E+000
  0.5099164758699403E-002  0.7567858504870875E-002  0.0000000000000000E+000  0.3785243964636649E-002  0.0000000000000000E+000
  0.5558627545460530E-002  0.8249814021498983E-002  0.0000000000000000E+000  0.4126612073909559E-002  0.0000000000000000E+000
  0.6245989158360841E-002  0.9270063889255185E-002  0.0000000000000000E+000  0.4637453798298619E-002  0.0000000000000000E+000
  0.6768639774805322E-002  0.1004584903856271E-001  0.0000000000000000E+000  0.5026008064805417E-002  0.0000000000000000E+000
  0.7291290391249803E-002  0.1082165392109334E-001  0.0000000000000000E+000  0.5414683592673037E-002  0.0000000000000000E+000
  0.8033712313215114E-002  0.1192372827647643E-001  0.0000000000000000E+000  0.5967014902560318E-002  0.0000000000000000E+000
  0.8776134235180425E-002  0.1302584464894524E-001  0.0000000000000000E+000  0.6519632621623713E-002  0.0000000000000000E+000
  0.9779784977971731E-002  0.1451585126703710E-001  0.0000000000000000E+000  0.7267184915310082E-002  0.0000000000000000E+000
  0.1078343572076304E-001  0.1600594142235433E-001  0.0000000000000000E+000  0.8015369740182573E-002  0.0000000000000000E+000
  0.1166068504828845E-001  0.1730843280102560E-001  0.0000000000000000E+000  0.8669895376904886E-002  0.0000000000000000E+000
  0.1253793437581385E-001  0.1861100352092701E-001  0.0000000000000000E+000  0.9324989745496916E-002  0.0000000000000000E+000
  0.1341518370333926E-001  0.1991365663737676E-001  0.0000000000000000E+000  0.9980693859012629E-002  0.0000000000000000E+000
  0.1454644800751802E-001  0.2159365672106815E-001  0.0000000000000000E+000  0.1082718138566229E-001  0.0000000000000000E+000
  0.1567771231169677E-001  0.2327377382026751E-001  0.0000000000000000E+000  0.1167481715428936E-001  0.0000000000000000E+000
  0.1680897661587552E-001  0.2495401921691193E-001  0.0000000000000000E+000  0.1252372635946495E-001  0.0000000000000000E+000
  0.1774028948610247E-001  0.2633736547125859E-001  0.0000000000000000E+000  0.1322356358242461E-001  0.0000000000000000E+000
  0.1867160235632941E-001  0.2772079352033080E-001  0.0000000000000000E+000  0.1392427686909640E-001  0.0000000000000000E+000
  0.1960291522655636E-001  0.2910429100153249E-001  0.0000000000000000E+000  0.1462594392025578E-001  0.0000000000000000E+000
  0.2053422809678330E-001  0.3048785766877333E-001  0.0000000000000000E+000  0.1532865339519076E-001  0.0000000000000000E+000
  0.2154914563826640E-001  0.3199573004667915E-001  0.0000000000000000E+000  0.1609574228141696E-001  0.0000000000000000E+000
  0.2256406317974949E-001  0.3350370977282834E-001  0.0000000000000000E+000  0.1686413932615678E-001  0.0000000000000000E+000
  0.2357898072123258E-001  0.3501176327050151E-001  0.0000000000000000E+000  0.1763371861889668E-001  0.0000000000000000E+000
  0.2466754477920376E-001  0.3662926206098809E-001  0.0000000000000000E+000  0.1846044084484546E-001  0.0000000000000000E+000
  0.2575610883717493E-001  0.3824670996334577E-001  0.0000000000000000E+000  0.1928867652928093E-001  0.0000000000000000E+000
  0.2684467289514611E-001  0.3986407311954350E-001  0.0000000000000000E+000  0.2011852708420035E-001  0.0000000000000000E+000
  0.2793323695311728E-001  0.4148132523521781E-001  0.0000000000000000E+000  0.2095006629760922E-001  0.0000000000000000E+000
