                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -44  0.2427080502384344E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2300882332836508E-003  0.4760728370800161E+001  0.0000000000000000E+000  0.2377904636514043E+001  0.0000000000000000E+000
  0.2492622527239550E-003  0.5155838639314851E+001  0.0000000000000000E+000  0.2573838542316508E+001  0.0000000000000000E+000
  0.2684362721642593E-003  0.5550192919401121E+001  0.0000000000000000E+000  0.2769362753105658E+001  0.0000000000000000E+000
  0.2876102916045635E-003  0.5943816981048895E+001  0.0000000000000000E+000  0.2964418558481701E+001  0.0000000000000000E+000
  0.3067843110448678E-003  0.6336708902627353E+001  0.0000000000000000E+000  0.3158956617444880E+001  0.0000000000000000E+000
  0.3451323499254762E-003  0.7120205035960990E+001  0.0000000000000000E+000  0.3546310782447011E+001  0.0000000000000000E+000
  0.3834803888060847E-003  0.7900466105570327E+001  0.0000000000000000E+000  0.3931100376708347E+001  0.0000000000000000E+000
  0.4218284276866932E-003  0.8677202960217258E+001  0.0000000000000000E+000  0.4313028129069458E+001  0.0000000000000000E+000
  0.4601764665673016E-003  0.9450101777345186E+001  0.0000000000000000E+000  0.4691808239924833E+001  0.0000000000000000E+000
  0.5176985248882143E-003  0.1060150384926058E+002  0.0000000000000000E+000  0.5253481274975630E+001  0.0000000000000000E+000
  0.5752205832091270E-003  0.1174245565017473E+002  0.0000000000000000E+000  0.5806518345208876E+001  0.0000000000000000E+000
  0.6327426415300398E-003  0.1287185274743132E+002  0.0000000000000000E+000  0.6350019812455476E+001  0.0000000000000000E+000
  0.6902646998509525E-003  0.1398860520807283E+002  0.0000000000000000E+000  0.6883104723939381E+001  0.0000000000000000E+000
  0.7669607776121694E-003  0.1545601084235717E+002  0.0000000000000000E+000  0.7576221179204647E+001  0.0000000000000000E+000
  0.8436568553733864E-003  0.1689656376229485E+002  0.0000000000000000E+000  0.8247301946626505E+001  0.0000000000000000E+000
  0.9203529331346033E-003  0.1830782435441444E+002  0.0000000000000000E+000  0.8894442774601368E+001  0.0000000000000000E+000
  0.1039966386193774E-002  0.2044441120755319E+002  0.0000000000000000E+000  0.9851744685392406E+001  0.0000000000000000E+000
  0.1159579839252944E-002  0.2249555712705533E+002  0.0000000000000000E+000  0.1073979985264947E+002  0.0000000000000000E+000
  0.1310287751119751E-002  0.2494520433851805E+002  0.0000000000000000E+000  0.1175082319216933E+002  0.0000000000000000E+000
  0.1460995662986557E-002  0.2723104308123198E+002  0.0000000000000000E+000  0.1263124014242433E+002  0.0000000000000000E+000
  0.1650884358646135E-002  0.2985585501279485E+002  0.0000000000000000E+000  0.1354061611250565E+002  0.0000000000000000E+000
  0.1840773054305712E-002  0.3217451387782058E+002  0.0000000000000000E+000  0.1421324362762362E+002  0.0000000000000000E+000
  0.2080034956818093E-002  0.3462840154463978E+002  0.0000000000000000E+000  0.1470858781575080E+002  0.0000000000000000E+000
  0.2319296859330475E-002  0.3653441516309206E+002  0.0000000000000000E+000  0.1480237183568026E+002  0.0000000000000000E+000
  0.2520287072229037E-002  0.3769802841132304E+002  0.0000000000000000E+000  0.1457239540689686E+002  0.0000000000000000E+000
  0.2721277285127599E-002  0.3845648065023591E+002  0.0000000000000000E+000  0.1406868253850316E+002  0.0000000000000000E+000
  0.2922267498026161E-002  0.3881097454679319E+002  0.0000000000000000E+000  0.1330496198347097E+002  0.0000000000000000E+000
  0.3112225549436467E-002  0.3878084909163222E+002  0.0000000000000000E+000  0.1236150438022463E+002  0.0000000000000000E+000
  0.3302183600846774E-002  0.3840654480873439E+002  0.0000000000000000E+000  0.1122306962720076E+002  0.0000000000000000E+000
  0.3492141652257081E-002  0.3770271030127805E+002  0.0000000000000000E+000  0.9913291487772682E+001  0.0000000000000000E+000
  0.3682099703667387E-002  0.3668789054730905E+002  0.0000000000000000E+000  0.8458777773272001E+001  0.0000000000000000E+000
  0.3921500270735109E-002  0.3500175811470798E+002  0.0000000000000000E+000  0.6463142608365651E+001  0.0000000000000000E+000
  0.4160900837802833E-002  0.3290781300312554E+002  0.0000000000000000E+000  0.4345696155580030E+001  0.0000000000000000E+000
  0.4400301404870555E-002  0.3046390238626092E+002  0.0000000000000000E+000  0.2171113861785374E+001  0.0000000000000000E+000
  0.4639701971938278E-002  0.2773294122476520E+002  0.0000000000000000E+000  0.4630537307611335E-002  0.0000000000000000E+000
  0.4869433365318841E-002  0.2490360482694044E+002  0.0000000000000000E+000 -0.2007090614111981E+001  0.0000000000000000E+000
  0.5099164758699403E-002  0.2193150404294230E+002  0.0000000000000000E+000 -0.3899391219673260E+001  0.0000000000000000E+000
  0.5328896152079966E-002  0.1887713842913019E+002  0.0000000000000000E+000 -0.5623286328434780E+001  0.0000000000000000E+000
  0.5558627545460530E-002  0.1579998242933538E+002  0.0000000000000000E+000 -0.7135472726067461E+001  0.0000000000000000E+000
  0.5787748083093968E-002  0.1276522458514841E+002  0.0000000000000000E+000 -0.8396592506919770E+001  0.0000000000000000E+000
  0.6016868620727404E-002  0.9818055768384546E+001  0.0000000000000000E+000 -0.9383000140704253E+001  0.0000000000000000E+000
