                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -8  0.1155905658674578E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9203529331346033E-003  0.8439529201130848E+000  0.0000000000000000E+000  0.4216654584128179E+000  0.0000000000000000E+000
  0.1039966386193774E-002  0.9532886237809770E+000  0.0000000000000000E+000  0.4760213766627677E+000  0.0000000000000000E+000
  0.1159579839252944E-002  0.1062404478845631E+001  0.0000000000000000E+000  0.5302461865083263E+000  0.0000000000000000E+000
  0.1310287751119751E-002  0.1199574990270863E+001  0.0000000000000000E+000  0.5983430850806166E+000  0.0000000000000000E+000
  0.1460995662986557E-002  0.1336379445278421E+001  0.0000000000000000E+000  0.6661530187342380E+000  0.0000000000000000E+000
  0.1650884358646135E-002  0.1508178115610201E+001  0.0000000000000000E+000  0.7511286873866303E+000  0.0000000000000000E+000
  0.1840773054305712E-002  0.1679274189245950E+001  0.0000000000000000E+000  0.8355231952024015E+000  0.0000000000000000E+000
  0.2080034956818093E-002  0.1893735326939002E+001  0.0000000000000000E+000  0.9409323671599518E+000  0.0000000000000000E+000
  0.2319296859330475E-002  0.2106807443333145E+001  0.0000000000000000E+000  0.1045182412129091E+001  0.0000000000000000E+000
  0.2620782178678318E-002  0.2373067010211775E+001  0.0000000000000000E+000  0.1174698330072615E+001  0.0000000000000000E+000
  0.2922267498026161E-002  0.2636571347785265E+001  0.0000000000000000E+000  0.1301917895806995E+001  0.0000000000000000E+000
  0.3302183600846774E-002  0.2964218130047386E+001  0.0000000000000000E+000  0.1458588753937899E+001  0.0000000000000000E+000
  0.3682099703667387E-002  0.3286418688780199E+001  0.0000000000000000E+000  0.1610742563350369E+001  0.0000000000000000E+000
  0.4160900837802833E-002  0.3683795655963825E+001  0.0000000000000000E+000  0.1795357623273162E+001  0.0000000000000000E+000
  0.4639701971938278E-002  0.4070477102071795E+001  0.0000000000000000E+000  0.1971169825995506E+001  0.0000000000000000E+000
  0.5099164758699403E-002  0.4430476980103598E+001  0.0000000000000000E+000  0.2130820444176509E+001  0.0000000000000000E+000
  0.5558627545460530E-002  0.4778695846703938E+001  0.0000000000000000E+000  0.2280886842855494E+001  0.0000000000000000E+000
  0.6245989158360841E-002  0.5275642717860753E+001  0.0000000000000000E+000  0.2486162718645859E+001  0.0000000000000000E+000
  0.6768639774805322E-002  0.5632959004064769E+001  0.0000000000000000E+000  0.2625742662257854E+001  0.0000000000000000E+000
  0.7291290391249803E-002  0.5971229949580528E+001  0.0000000000000000E+000  0.2750288982520927E+001  0.0000000000000000E+000
  0.8033712313215114E-002  0.6416975409235868E+001  0.0000000000000000E+000  0.2900186475899303E+001  0.0000000000000000E+000
  0.8776134235180425E-002  0.6819805476736928E+001  0.0000000000000000E+000  0.3017052466041299E+001  0.0000000000000000E+000
  0.9779784977971731E-002  0.7292281063636032E+001  0.0000000000000000E+000  0.3120894867007454E+001  0.0000000000000000E+000
  0.1078343572076304E-001  0.7678480074876222E+001  0.0000000000000000E+000  0.3161412983289294E+001  0.0000000000000000E+000
  0.1166068504828845E-001  0.7943281615788835E+001  0.0000000000000000E+000  0.3145228074294534E+001  0.0000000000000000E+000
  0.1253793437581385E-001  0.8139224435385326E+001  0.0000000000000000E+000  0.3081968041022814E+001  0.0000000000000000E+000
  0.1341518370333926E-001  0.8266255284120117E+001  0.0000000000000000E+000  0.2973514097896448E+001  0.0000000000000000E+000
  0.1454644800751802E-001  0.8329709391076092E+001  0.0000000000000000E+000  0.2771131925723341E+001  0.0000000000000000E+000
  0.1567771231169677E-001  0.8283297129263691E+001  0.0000000000000000E+000  0.2504913043059505E+001  0.0000000000000000E+000
  0.1680897661587552E-001  0.8132389744891748E+001  0.0000000000000000E+000  0.2183881755506697E+001  0.0000000000000000E+000
  0.1774028948610247E-001  0.7934660800411482E+001  0.0000000000000000E+000  0.1885990283419951E+001  0.0000000000000000E+000
  0.1867160235632941E-001  0.7675863341701212E+001  0.0000000000000000E+000  0.1563787279062278E+001  0.0000000000000000E+000
  0.1960291522655636E-001  0.7361398874312882E+001  0.0000000000000000E+000  0.1223895420029811E+001  0.0000000000000000E+000
  0.2053422809678330E-001  0.6997305102896969E+001  0.0000000000000000E+000  0.8736008886211705E+000  0.0000000000000000E+000
  0.2154914563826640E-001  0.6551888900819949E+001  0.0000000000000000E+000  0.4886524210187921E+000  0.0000000000000000E+000
  0.2256406317974949E-001  0.6064443561701759E+001  0.0000000000000000E+000  0.1089176169501288E+000  0.0000000000000000E+000
  0.2357898072123258E-001  0.5544202365914010E+001  0.0000000000000000E+000 -0.2578549206661186E+000  0.0000000000000000E+000
  0.2466754477920376E-001  0.4960250455075770E+001  0.0000000000000000E+000 -0.6291313138009850E+000  0.0000000000000000E+000
  0.2575610883717493E-001  0.4359982946147732E+001  0.0000000000000000E+000 -0.9699593787152062E+000  0.0000000000000000E+000
  0.2684467289514611E-001  0.3753852834536554E+001  0.0000000000000000E+000 -0.1273922485926096E+001  0.0000000000000000E+000
  0.2793323695311728E-001  0.3151649151768550E+001  0.0000000000000000E+000 -0.1535862421938317E+001  0.0000000000000000E+000
