                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -1  0.2857519536412259E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9203529331346033E-003 -0.8560981822059412E-001  0.0000000000000000E+000 -0.4279939196072173E-001  0.0000000000000000E+000
  0.1039966386193774E-002 -0.9673080414565288E-001  0.0000000000000000E+000 -0.4835510528363868E-001  0.0000000000000000E+000
  0.1159579839252944E-002 -0.1078486336512039E+000  0.0000000000000000E+000 -0.5390883087411193E-001  0.0000000000000000E+000
  0.1310287751119751E-002 -0.1218521325911336E+000  0.0000000000000000E+000 -0.6090286736722326E-001  0.0000000000000000E+000
  0.1460995662986557E-002 -0.1358502980877712E+000  0.0000000000000000E+000 -0.6789252580921770E-001  0.0000000000000000E+000
  0.1650884358646135E-002 -0.1534793224876982E+000  0.0000000000000000E+000 -0.7669227981375629E-001  0.0000000000000000E+000
  0.1840773054305712E-002 -0.1710980460572151E+000  0.0000000000000000E+000 -0.8548316008016850E-001  0.0000000000000000E+000
  0.2080034956818093E-002 -0.1932813580325990E+000  0.0000000000000000E+000 -0.9654555732638841E-001  0.0000000000000000E+000
  0.2319296859330475E-002 -0.2154442104619053E+000  0.0000000000000000E+000 -0.1075901705895564E+000  0.0000000000000000E+000
  0.2620782178678318E-002 -0.2433379671321904E+000  0.0000000000000000E+000 -0.1214786602436005E+000  0.0000000000000000E+000
  0.2922267498026161E-002 -0.2711908846490965E+000  0.0000000000000000E+000 -0.1353316184520219E+000  0.0000000000000000E+000
  0.3302183600846774E-002 -0.3062240765900620E+000  0.0000000000000000E+000 -0.1527316539739498E+000  0.0000000000000000E+000
  0.3682099703667387E-002 -0.3411757583330761E+000  0.0000000000000000E+000 -0.1700608528547007E+000  0.0000000000000000E+000
  0.4160900837802833E-002 -0.3850937757015212E+000  0.0000000000000000E+000 -0.1917872624151225E+000  0.0000000000000000E+000
  0.4639701971938278E-002 -0.4288491229413174E+000  0.0000000000000000E+000 -0.2133725607054433E+000  0.0000000000000000E+000
  0.5099164758699403E-002 -0.4706673623557412E+000  0.0000000000000000E+000 -0.2339387521147472E+000  0.0000000000000000E+000
  0.5558627545460530E-002 -0.5123027062612587E+000  0.0000000000000000E+000 -0.2543465517899606E+000  0.0000000000000000E+000
  0.6245989158360841E-002 -0.5742118547116182E+000  0.0000000000000000E+000 -0.2845532299802457E+000  0.0000000000000000E+000
  0.6768639774805322E-002 -0.6209572616652174E+000  0.0000000000000000E+000 -0.3072363734574849E+000  0.0000000000000000E+000
  0.7291290391249803E-002 -0.6673922149893303E+000  0.0000000000000000E+000 -0.3296531470652231E+000  0.0000000000000000E+000
  0.8033712313215114E-002 -0.7327735788420358E+000  0.0000000000000000E+000 -0.3610023663630230E+000  0.0000000000000000E+000
  0.8776134235180425E-002 -0.7974216828666451E+000  0.0000000000000000E+000 -0.3917243684744461E+000  0.0000000000000000E+000
  0.9779784977971731E-002 -0.8835383678005786E+000  0.0000000000000000E+000 -0.4321726155969156E+000  0.0000000000000000E+000
  0.1078343572076304E-001 -0.9680578310947044E+000  0.0000000000000000E+000 -0.4712652753208438E+000  0.0000000000000000E+000
  0.1166068504828845E-001 -0.1040515605302068E+001  0.0000000000000000E+000 -0.5042375974801510E+000  0.0000000000000000E+000
  0.1253793437581385E-001 -0.1111554440228180E+001  0.0000000000000000E+000 -0.5360198171371747E+000  0.0000000000000000E+000
  0.1341518370333926E-001 -0.1181087858357643E+001  0.0000000000000000E+000 -0.5665464297790824E+000  0.0000000000000000E+000
  0.1454644800751802E-001 -0.1268394794209511E+001  0.0000000000000000E+000 -0.6039596070680169E+000  0.0000000000000000E+000
  0.1567771231169677E-001 -0.1352892690082894E+001  0.0000000000000000E+000 -0.6390544603106210E+000  0.0000000000000000E+000
  0.1680897661587552E-001 -0.1434423625647309E+001  0.0000000000000000E+000 -0.6717299063362496E+000  0.0000000000000000E+000
  0.1774028948610247E-001 -0.1499218593623167E+001  0.0000000000000000E+000 -0.6967512643953022E+000  0.0000000000000000E+000
  0.1867160235632941E-001 -0.1561829497252302E+001  0.0000000000000000E+000 -0.7200145472153766E+000  0.0000000000000000E+000
  0.1960291522655636E-001 -0.1622186072950752E+001  0.0000000000000000E+000 -0.7414873631439065E+000  0.0000000000000000E+000
  0.2053422809678330E-001 -0.1680228573614063E+001  0.0000000000000000E+000 -0.7611638761795637E+000  0.0000000000000000E+000
  0.2154914563826640E-001 -0.1740792541654064E+001  0.0000000000000000E+000 -0.7805792174484747E+000  0.0000000000000000E+000
  0.2256406317974949E-001 -0.1798510405325811E+001  0.0000000000000000E+000 -0.7978820058859826E+000  0.0000000000000000E+000
  0.2357898072123258E-001 -0.1853346215679825E+001  0.0000000000000000E+000 -0.8130640405324617E+000  0.0000000000000000E+000
  0.2466754477920376E-001 -0.1908922323257173E+001  0.0000000000000000E+000 -0.8269861838700913E+000  0.0000000000000000E+000
  0.2575610883717493E-001 -0.1961118238946435E+001  0.0000000000000000E+000 -0.8384791665489093E+000  0.0000000000000000E+000
