                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -9  0.1052526562223598E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9203529331346033E-003 -0.1026705804447412E+001  0.0000000000000000E+000 -0.5128976398638239E+000  0.0000000000000000E+000
  0.1039966386193774E-002 -0.1159628531301451E+001  0.0000000000000000E+000 -0.5789002951574684E+000  0.0000000000000000E+000
  0.1159579839252944E-002 -0.1292227294161991E+001  0.0000000000000000E+000 -0.6447101106701467E+000  0.0000000000000000E+000
  0.1310287751119751E-002 -0.1458838212201993E+001  0.0000000000000000E+000 -0.7272982776057922E+000  0.0000000000000000E+000
  0.1460995662986557E-002 -0.1624910095313433E+001  0.0000000000000000E+000 -0.8094646516882827E+000  0.0000000000000000E+000
  0.1650884358646135E-002 -0.1833315094319971E+001  0.0000000000000000E+000 -0.9123116180090212E+000  0.0000000000000000E+000
  0.1840773054305712E-002 -0.2040686225288778E+001  0.0000000000000000E+000 -0.1014305017066190E+001  0.0000000000000000E+000
  0.2080034956818093E-002 -0.2300326148560940E+001  0.0000000000000000E+000 -0.1141454402911497E+001  0.0000000000000000E+000
  0.2319296859330475E-002 -0.2557924138417102E+001  0.0000000000000000E+000 -0.1266903583172121E+001  0.0000000000000000E+000
  0.2620782178678318E-002 -0.2879245626686290E+001  0.0000000000000000E+000 -0.1422272730956942E+001  0.0000000000000000E+000
  0.2922267498026161E-002 -0.3196522956791034E+001  0.0000000000000000E+000 -0.1574280758728898E+001  0.0000000000000000E+000
  0.3302183600846774E-002 -0.3589876990978223E+001  0.0000000000000000E+000 -0.1760506972276642E+001  0.0000000000000000E+000
  0.3682099703667387E-002 -0.3975256336701696E+001  0.0000000000000000E+000 -0.1940144234099441E+001  0.0000000000000000E+000
  0.4160900837802833E-002 -0.4448246702501216E+001  0.0000000000000000E+000 -0.2156146506702536E+001  0.0000000000000000E+000
  0.4639701971938278E-002 -0.4905637035498581E+001  0.0000000000000000E+000 -0.2359378988621341E+001  0.0000000000000000E+000
  0.5099164758699403E-002 -0.5328456691334001E+001  0.0000000000000000E+000 -0.2541306734992529E+001  0.0000000000000000E+000
  0.5558627545460530E-002 -0.5734183660931558E+001  0.0000000000000000E+000 -0.2709437087424782E+001  0.0000000000000000E+000
  0.6245989158360841E-002 -0.6306478052752286E+001  0.0000000000000000E+000 -0.2933426191652470E+001  0.0000000000000000E+000
  0.6768639774805322E-002 -0.6712045051371843E+001  0.0000000000000000E+000 -0.3080250121360743E+001  0.0000000000000000E+000
  0.7291290391249803E-002 -0.7090322644468266E+001  0.0000000000000000E+000 -0.3205826374698515E+001  0.0000000000000000E+000
  0.8033712313215114E-002 -0.7578135039339586E+001  0.0000000000000000E+000 -0.3346327198353988E+001  0.0000000000000000E+000
  0.8776134235180425E-002 -0.8005205954475860E+001  0.0000000000000000E+000 -0.3441011337058194E+001  0.0000000000000000E+000
  0.9779784977971731E-002 -0.8481521355779281E+001  0.0000000000000000E+000 -0.3495002650325464E+001  0.0000000000000000E+000
  0.1078343572076304E-001 -0.8838323607885364E+001  0.0000000000000000E+000 -0.3464134162920083E+001  0.0000000000000000E+000
  0.1166068504828845E-001 -0.9050816817404057E+001  0.0000000000000000E+000 -0.3369698129889339E+001  0.0000000000000000E+000
  0.1253793437581385E-001 -0.9170776408757254E+001  0.0000000000000000E+000 -0.3215418571781426E+001  0.0000000000000000E+000
  0.1341518370333926E-001 -0.9199715378679304E+001  0.0000000000000000E+000 -0.3005550076384027E+001  0.0000000000000000E+000
  0.1454644800751802E-001 -0.9107443902768232E+001  0.0000000000000000E+000 -0.2661293735892728E+001  0.0000000000000000E+000
  0.1567771231169677E-001 -0.8877036001619553E+001  0.0000000000000000E+000 -0.2246646845337104E+001  0.0000000000000000E+000
  0.1680897661587552E-001 -0.8519902126730363E+001  0.0000000000000000E+000 -0.1777426552321780E+001  0.0000000000000000E+000
  0.1774028948610247E-001 -0.8140305150649255E+001  0.0000000000000000E+000 -0.1362753266234735E+001  0.0000000000000000E+000
  0.1867160235632941E-001 -0.7693096073647482E+001  0.0000000000000000E+000 -0.9322123588415548E+000  0.0000000000000000E+000
  0.1960291522655636E-001 -0.7187683271450230E+001  0.0000000000000000E+000 -0.4959327673790309E+000  0.0000000000000000E+000
  0.2053422809678330E-001 -0.6634122480339318E+001  0.0000000000000000E+000 -0.6444456463937986E-001  0.0000000000000000E+000
  0.2154914563826640E-001 -0.5988575382080057E+001  0.0000000000000000E+000  0.3885474752167081E+000  0.0000000000000000E+000
  0.2256406317974949E-001 -0.5312206247875214E+001  0.0000000000000000E+000  0.8123275168877374E+000  0.0000000000000000E+000
  0.2357898072123258E-001 -0.4618623024037716E+001  0.0000000000000000E+000  0.1197366756656080E+001  0.0000000000000000E+000
  0.2466754477920376E-001 -0.3870442495144801E+001  0.0000000000000000E+000  0.1558670622612100E+001  0.0000000000000000E+000
  0.2575610883717493E-001 -0.3132151830434667E+001  0.0000000000000000E+000  0.1858827533983932E+001  0.0000000000000000E+000
  0.2684467289514611E-001 -0.2417242035885207E+001  0.0000000000000000E+000  0.2092484176962641E+001  0.0000000000000000E+000
