                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -41  0.2602012902089970E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2300882332836508E-003 -0.4194086013731931E+001  0.0000000000000000E+000 -0.2095157891103748E+001  0.0000000000000000E+000
  0.2492622527239550E-003 -0.4542353936703584E+001  0.0000000000000000E+000 -0.2268049147068800E+001  0.0000000000000000E+000
  0.2684362721642593E-003 -0.4890042408542535E+001  0.0000000000000000E+000 -0.2440626293620192E+001  0.0000000000000000E+000
  0.2876102916045635E-003 -0.5237171143839704E+001  0.0000000000000000E+000 -0.2612844272908013E+001  0.0000000000000000E+000
  0.3067843110448678E-003 -0.5583738621532945E+001  0.0000000000000000E+000 -0.2784665200298842E+001  0.0000000000000000E+000
  0.3451323499254762E-003 -0.6275119559829610E+001  0.0000000000000000E+000 -0.3126986277688017E+001  0.0000000000000000E+000
  0.3834803888060847E-003 -0.6964019705791175E+001  0.0000000000000000E+000 -0.3467339771398434E+001  0.0000000000000000E+000
  0.4218284276866932E-003 -0.7650216662806178E+001  0.0000000000000000E+000 -0.3805496889395757E+001  0.0000000000000000E+000
  0.4601764665673016E-003 -0.8333468931680317E+001  0.0000000000000000E+000 -0.4141237408047875E+001  0.0000000000000000E+000
  0.5176985248882143E-003 -0.9352248500502693E+001  0.0000000000000000E+000 -0.4639857673300672E+001  0.0000000000000000E+000
  0.5752205832091270E-003 -0.1036300396878510E+002  0.0000000000000000E+000 -0.5131840497996194E+001  0.0000000000000000E+000
  0.6327426415300398E-003 -0.1136488253959275E+002  0.0000000000000000E+000 -0.5616488926106673E+001  0.0000000000000000E+000
  0.6902646998509525E-003 -0.1235704110775046E+002  0.0000000000000000E+000 -0.6093118670498379E+001  0.0000000000000000E+000
  0.7669607776121694E-003 -0.1366330422889102E+002  0.0000000000000000E+000 -0.6715013752895667E+001  0.0000000000000000E+000
  0.8436568553733864E-003 -0.1494889205228936E+002  0.0000000000000000E+000 -0.7319906778895998E+001  0.0000000000000000E+000
  0.9203529331346033E-003 -0.1621190216003774E+002  0.0000000000000000E+000 -0.7906300560804351E+001  0.0000000000000000E+000
  0.1039966386193774E-002 -0.1813196380251024E+002  0.0000000000000000E+000 -0.8780592941753264E+001  0.0000000000000000E+000
  0.1159579839252944E-002 -0.1998595609683276E+002  0.0000000000000000E+000 -0.9601127604502532E+001  0.0000000000000000E+000
  0.1310287751119751E-002 -0.2221746428360692E+002  0.0000000000000000E+000 -0.1055090611806086E+002  0.0000000000000000E+000
  0.1460995662986557E-002 -0.2432158423049801E+002  0.0000000000000000E+000 -0.1139845809957329E+002  0.0000000000000000E+000
  0.1650884358646135E-002 -0.2677333846927716E+002  0.0000000000000000E+000 -0.1230892300752020E+002  0.0000000000000000E+000
  0.1840773054305712E-002 -0.2898479238454443E+002  0.0000000000000000E+000 -0.1303151305393433E+002  0.0000000000000000E+000
  0.2080034956818093E-002 -0.3140155254881113E+002  0.0000000000000000E+000 -0.1365959523743301E+002  0.0000000000000000E+000
  0.2319296859330475E-002 -0.3338155621190003E+002  0.0000000000000000E+000 -0.1396120816824553E+002  0.0000000000000000E+000
  0.2520287072229037E-002 -0.3469258896996542E+002  0.0000000000000000E+000 -0.1395925727159349E+002  0.0000000000000000E+000
  0.2721277285127599E-002 -0.3567366000220392E+002  0.0000000000000000E+000 -0.1372661732452925E+002  0.0000000000000000E+000
  0.2922267498026161E-002 -0.3632177269063295E+002  0.0000000000000000E+000 -0.1326998275032087E+002  0.0000000000000000E+000
  0.3112225549436467E-002 -0.3662927298557388E+002  0.0000000000000000E+000 -0.1264229066482245E+002  0.0000000000000000E+000
  0.3302183600846774E-002 -0.3664481011900833E+002  0.0000000000000000E+000 -0.1183641173781153E+002  0.0000000000000000E+000
  0.3492141652257081E-002 -0.3637596217087854E+002  0.0000000000000000E+000 -0.1086740223353338E+002  0.0000000000000000E+000
  0.3682099703667387E-002 -0.3583332577558715E+002  0.0000000000000000E+000 -0.9752853429005055E+001  0.0000000000000000E+000
  0.3921500270735109E-002 -0.3478134030798360E+002  0.0000000000000000E+000 -0.8170817874399978E+001  0.0000000000000000E+000
  0.4160900837802833E-002 -0.3334850289231579E+002  0.0000000000000000E+000 -0.6432780870469561E+001  0.0000000000000000E+000
  0.4400301404870555E-002 -0.3157331732238874E+002  0.0000000000000000E+000 -0.4585897345186795E+001  0.0000000000000000E+000
  0.4639701971938278E-002 -0.2949915906109181E+002  0.0000000000000000E+000 -0.2679435965100021E+001  0.0000000000000000E+000
  0.4869433365318841E-002 -0.2727121813503002E+002  0.0000000000000000E+000 -0.8406688305472301E+000  0.0000000000000000E+000
  0.5099164758699403E-002 -0.2485578362644626E+002  0.0000000000000000E+000  0.9633464591843623E+000  0.0000000000000000E+000
  0.5328896152079966E-002 -0.2229858649522115E+002  0.0000000000000000E+000  0.2690491389442893E+001  0.0000000000000000E+000
  0.5558627545460530E-002 -0.1964603050107027E+002  0.0000000000000000E+000  0.4301185703742556E+001  0.0000000000000000E+000
