                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                     -102  0.1040610148992272E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2300882332836508E-003  0.1617819679423692E+002  0.0000000000000000E+000  0.8043348363426846E+001  0.0000000000000000E+000
  0.2492622527239550E-003  0.1749634258095516E+002  0.0000000000000000E+000  0.8672553396759881E+001  0.0000000000000000E+000
  0.2684362721642593E-003  0.1880056571102058E+002  0.0000000000000000E+000  0.9294263865188375E+001  0.0000000000000000E+000
  0.2876102916045635E-003  0.2009136840877538E+002  0.0000000000000000E+000  0.9907445420223803E+001  0.0000000000000000E+000
  0.3067843110448678E-003  0.2136875270413402E+002  0.0000000000000000E+000  0.1051124257214672E+002  0.0000000000000000E+000
  0.3451323499254762E-003  0.2388180298767640E+002  0.0000000000000000E+000  0.1168782255990946E+002  0.0000000000000000E+000
  0.3834803888060847E-003  0.2633620258108423E+002  0.0000000000000000E+000  0.1281862126070389E+002  0.0000000000000000E+000
  0.4218284276866932E-003  0.2872724615681963E+002  0.0000000000000000E+000  0.1389891602721185E+002  0.0000000000000000E+000
  0.4601764665673016E-003  0.3104992829440756E+002  0.0000000000000000E+000  0.1492437086917749E+002  0.0000000000000000E+000
  0.5176985248882143E-003  0.3439422017143264E+002  0.0000000000000000E+000  0.1635121479350040E+002  0.0000000000000000E+000
  0.5752205832091270E-003  0.3755737180633297E+002  0.0000000000000000E+000  0.1763326436855293E+002  0.0000000000000000E+000
  0.6327426415300398E-003  0.4052399600663889E+002  0.0000000000000000E+000  0.1875969454714938E+002  0.0000000000000000E+000
  0.6902646998509525E-003  0.4328002915646242E+002  0.0000000000000000E+000  0.1972120982839605E+002  0.0000000000000000E+000
  0.7669607776121694E-003  0.4660474855919824E+002  0.0000000000000000E+000  0.2073387431321714E+002  0.0000000000000000E+000
  0.8436568553733864E-003  0.4950747900402489E+002  0.0000000000000000E+000  0.2142617218746676E+002  0.0000000000000000E+000
  0.9203529331346033E-003  0.5196744197524242E+002  0.0000000000000000E+000  0.2179002257638866E+002  0.0000000000000000E+000
  0.1039966386193774E-002  0.5488395979779771E+002  0.0000000000000000E+000  0.2169758924908084E+002  0.0000000000000000E+000
  0.1159579839252944E-002  0.5665654770493109E+002  0.0000000000000000E+000  0.2081747553513491E+002  0.0000000000000000E+000
  0.1310287751119751E-002  0.5726299864224474E+002  0.0000000000000000E+000  0.1865987761316762E+002  0.0000000000000000E+000
  0.1460995662986557E-002  0.5611967261553380E+002  0.0000000000000000E+000  0.1548617142475493E+002  0.0000000000000000E+000
  0.1650884358646135E-002  0.5241708607202476E+002  0.0000000000000000E+000  0.1037785561715958E+002  0.0000000000000000E+000
  0.1840773054305712E-002  0.4657513725608361E+002  0.0000000000000000E+000  0.4554490446979077E+001  0.0000000000000000E+000
  0.2080034956818093E-002  0.3703373011039496E+002  0.0000000000000000E+000 -0.2912609453321656E+001  0.0000000000000000E+000
  0.2319296859330475E-002  0.2616278770986013E+002  0.0000000000000000E+000 -0.9396795514119368E+001  0.0000000000000000E+000
  0.2520287072229037E-002  0.1691593149758316E+002  0.0000000000000000E+000 -0.1332663773913751E+002  0.0000000000000000E+000
  0.2721277285127599E-002  0.8330392703470221E+001  0.0000000000000000E+000 -0.1549523781165027E+002  0.0000000000000000E+000
  0.2922267498026161E-002  0.9652764251735529E+000  0.0000000000000000E+000 -0.1575231865148259E+002  0.0000000000000000E+000
  0.3112225549436467E-002 -0.4512511889641619E+001  0.0000000000000000E+000 -0.1430045031942200E+002  0.0000000000000000E+000
  0.3302183600846774E-002 -0.8353374690827446E+001  0.0000000000000000E+000 -0.1146175430948791E+002  0.0000000000000000E+000
  0.3492141652257081E-002 -0.1052267943443888E+002  0.0000000000000000E+000 -0.7621765354188209E+001  0.0000000000000000E+000
  0.3682099703667387E-002 -0.1112455332754251E+002  0.0000000000000000E+000 -0.3255625864268583E+001  0.0000000000000000E+000
  0.3921500270735109E-002 -0.1002287684710551E+002  0.0000000000000000E+000  0.2196096791939909E+001  0.0000000000000000E+000
  0.4160900837802833E-002 -0.7416083780557146E+001  0.0000000000000000E+000  0.6758811078037811E+001  0.0000000000000000E+000
  0.4400301404870555E-002 -0.4020717961078533E+001  0.0000000000000000E+000  0.9703232227310226E+001  0.0000000000000000E+000
  0.4639701971938278E-002 -0.5447703855270033E+000  0.0000000000000000E+000  0.1063049513446485E+002  0.0000000000000000E+000
  0.4869433365318841E-002  0.2310874744691902E+001  0.0000000000000000E+000  0.9598707812172769E+001  0.0000000000000000E+000
  0.5099164758699403E-002  0.4311860800546675E+001  0.0000000000000000E+000  0.6995192193772693E+001  0.0000000000000000E+000
  0.5328896152079966E-002  0.5271941382852904E+001  0.0000000000000000E+000  0.3369315175395752E+001  0.0000000000000000E+000
  0.5558627545460530E-002  0.5193029646217109E+001  0.0000000000000000E+000 -0.5906559386858086E+000  0.0000000000000000E+000
  0.5787748083093968E-002  0.4242864887314451E+001  0.0000000000000000E+000 -0.4172619287064697E+001  0.0000000000000000E+000
