                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -75  0.1425040484306254E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2300882332836508E-003 -0.1134285710350329E+002  0.0000000000000000E+000 -0.5654389304190230E+001  0.0000000000000000E+000
  0.2492622527239550E-003 -0.1227689405880823E+002  0.0000000000000000E+000 -0.6110217205518175E+001  0.0000000000000000E+000
  0.2684362721642593E-003 -0.1320571278055425E+002  0.0000000000000000E+000 -0.6563225806931382E+001  0.0000000000000000E+000
  0.2876102916045635E-003 -0.1412949566187684E+002  0.0000000000000000E+000 -0.7013017385858188E+001  0.0000000000000000E+000
  0.3067843110448678E-003 -0.1504823549571105E+002  0.0000000000000000E+000 -0.7459259923198111E+001  0.0000000000000000E+000
  0.3451323499254762E-003 -0.1686999105769267E+002  0.0000000000000000E+000 -0.8339973013627928E+001  0.0000000000000000E+000
  0.3834803888060847E-003 -0.1866956645737169E+002  0.0000000000000000E+000 -0.9203219603774851E+001  0.0000000000000000E+000
  0.4218284276866932E-003 -0.2044506585097244E+002  0.0000000000000000E+000 -0.1004706959847802E+002  0.0000000000000000E+000
  0.4601764665673016E-003 -0.2219444827088449E+002  0.0000000000000000E+000 -0.1086970099924259E+002  0.0000000000000000E+000
  0.5176985248882143E-003 -0.2476474300401439E+002  0.0000000000000000E+000 -0.1206015448083681E+002  0.0000000000000000E+000
  0.5752205832091270E-003 -0.2726474027655656E+002  0.0000000000000000E+000 -0.1319332227873955E+002  0.0000000000000000E+000
  0.6327426415300398E-003 -0.2968762815707898E+002  0.0000000000000000E+000 -0.1426394380546063E+002  0.0000000000000000E+000
  0.6902646998509525E-003 -0.3202687417372915E+002  0.0000000000000000E+000 -0.1526709280653671E+002  0.0000000000000000E+000
  0.7669607776121694E-003 -0.3500462915452588E+002  0.0000000000000000E+000 -0.1649196156259376E+002  0.0000000000000000E+000
  0.8436568553733864E-003 -0.3780900602408278E+002  0.0000000000000000E+000 -0.1757897405941507E+002  0.0000000000000000E+000
  0.9203529331346033E-003 -0.4042726159278980E+002  0.0000000000000000E+000 -0.1851965249842375E+002  0.0000000000000000E+000
  0.1039966386193774E-002 -0.4411085412211906E+002  0.0000000000000000E+000 -0.1967865181795030E+002  0.0000000000000000E+000
  0.1159579839252944E-002 -0.4727768280959311E+002  0.0000000000000000E+000 -0.2044402395842049E+002  0.0000000000000000E+000
  0.1310287751119751E-002 -0.5048560088461679E+002  0.0000000000000000E+000 -0.2082967981230970E+002  0.0000000000000000E+000
  0.1460995662986557E-002 -0.5278635554264376E+002  0.0000000000000000E+000 -0.2056617917955780E+002  0.0000000000000000E+000
  0.1650884358646135E-002 -0.5436577716126124E+002  0.0000000000000000E+000 -0.1933882661868073E+002  0.0000000000000000E+000
  0.1840773054305712E-002 -0.5448738402687100E+002  0.0000000000000000E+000 -0.1719422363753552E+002  0.0000000000000000E+000
  0.2080034956818093E-002 -0.5267297155910524E+002  0.0000000000000000E+000 -0.1338849300169684E+002  0.0000000000000000E+000
  0.2319296859330475E-002 -0.4888317234672845E+002  0.0000000000000000E+000 -0.8691243444652796E+001  0.0000000000000000E+000
  0.2520287072229037E-002 -0.4441253731458221E+002  0.0000000000000000E+000 -0.4372924787305267E+001  0.0000000000000000E+000
  0.2721277285127599E-002 -0.3903385046619782E+002  0.0000000000000000E+000  0.7549867024941422E-002  0.0000000000000000E+000
  0.2922267498026161E-002 -0.3301628767866206E+002  0.0000000000000000E+000  0.4185318571263599E+001  0.0000000000000000E+000
  0.3112225549436467E-002 -0.2699353266700237E+002  0.0000000000000000E+000  0.7722678609653060E+001  0.0000000000000000E+000
  0.3302183600846774E-002 -0.2088800750512693E+002  0.0000000000000000E+000  0.1068149259976185E+002  0.0000000000000000E+000
  0.3492141652257081E-002 -0.1492350091257549E+002  0.0000000000000000E+000  0.1292161731018156E+002  0.0000000000000000E+000
  0.3682099703667387E-002 -0.9303154404781182E+001  0.0000000000000000E+000  0.1434779755514904E+002  0.0000000000000000E+000
  0.3921500270735109E-002 -0.2981318012187959E+001  0.0000000000000000E+000  0.1494348441035146E+002  0.0000000000000000E+000
  0.4160900837802833E-002  0.2258007931961953E+001  0.0000000000000000E+000  0.1419673845609437E+002  0.0000000000000000E+000
  0.4400301404870555E-002  0.6238295774016451E+001  0.0000000000000000E+000  0.1224655052834880E+002  0.0000000000000000E+000
  0.4639701971938278E-002  0.8884935304110545E+001  0.0000000000000000E+000  0.9335342285888773E+001  0.0000000000000000E+000
  0.4869433365318841E-002  0.1019111176373137E+002  0.0000000000000000E+000  0.5931106348527726E+001  0.0000000000000000E+000
  0.5099164758699403E-002  0.1038788780085263E+002  0.0000000000000000E+000  0.2258593025681833E+001  0.0000000000000000E+000
  0.5328896152079966E-002  0.9635779593885692E+001  0.0000000000000000E+000 -0.1351872654160911E+001  0.0000000000000000E+000
  0.5558627545460530E-002  0.8140739929893055E+001  0.0000000000000000E+000 -0.4590490585910803E+001  0.0000000000000000E+000
  0.5787748083093968E-002  0.6141370573095974E+001  0.0000000000000000E+000 -0.7188609851510416E+001  0.0000000000000000E+000
