                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                      -80  0.1334790017383358E+000  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.2300882332836508E-003  0.1238202853201203E+002  0.0000000000000000E+000  0.6169801082609878E+001  0.0000000000000000E+000
  0.2492622527239550E-003  0.1339992171926295E+002  0.0000000000000000E+000  0.6664828741662451E+001  0.0000000000000000E+000
  0.2684362721642593E-003  0.1441132473451145E+002  0.0000000000000000E+000  0.7156351982484554E+001  0.0000000000000000E+000
  0.2876102916045635E-003  0.1541646559351980E+002  0.0000000000000000E+000  0.7643878133464299E+001  0.0000000000000000E+000
  0.3067843110448678E-003  0.1641533691792305E+002  0.0000000000000000E+000  0.8126996509079881E+001  0.0000000000000000E+000
  0.3451323499254762E-003  0.1839354024764353E+002  0.0000000000000000E+000  0.9078621355825010E+001  0.0000000000000000E+000
  0.3834803888060847E-003  0.2034419640694267E+002  0.0000000000000000E+000  0.1000858363825340E+002  0.0000000000000000E+000
  0.4218284276866932E-003  0.2226497382389058E+002  0.0000000000000000E+000  0.1091451481490460E+002  0.0000000000000000E+000
  0.4601764665673016E-003  0.2415336701270211E+002  0.0000000000000000E+000  0.1179418827458672E+002  0.0000000000000000E+000
  0.5176985248882143E-003  0.2691935058493904E+002  0.0000000000000000E+000  0.1305995688361266E+002  0.0000000000000000E+000
  0.5752205832091270E-003  0.2959838359201434E+002  0.0000000000000000E+000  0.1425508284203513E+002  0.0000000000000000E+000
  0.6327426415300398E-003  0.3218220491933787E+002  0.0000000000000000E+000  0.1537326833058790E+002  0.0000000000000000E+000
  0.6902646998509525E-003  0.3466294622949965E+002  0.0000000000000000E+000  0.1640868214244221E+002  0.0000000000000000E+000
  0.7669607776121694E-003  0.3779697112462122E+002  0.0000000000000000E+000  0.1765149465240272E+002  0.0000000000000000E+000
  0.8436568553733864E-003  0.4071845203026771E+002  0.0000000000000000E+000  0.1872649511794992E+002  0.0000000000000000E+000
  0.9203529331346033E-003  0.4341257221978204E+002  0.0000000000000000E+000  0.1962429439645129E+002  0.0000000000000000E+000
  0.1039966386193774E-002  0.4712838665266437E+002  0.0000000000000000E+000  0.2065402940924273E+002  0.0000000000000000E+000
  0.1159579839252944E-002  0.5021984021203819E+002  0.0000000000000000E+000  0.2121504817539667E+002  0.0000000000000000E+000
  0.1310287751119751E-002  0.5317867023219871E+002  0.0000000000000000E+000  0.2124233163698871E+002  0.0000000000000000E+000
  0.1460995662986557E-002  0.5506344197910287E+002  0.0000000000000000E+000  0.2052170282868046E+002  0.0000000000000000E+000
  0.1650884358646135E-002  0.5590153140270287E+002  0.0000000000000000E+000  0.1861019806798010E+002  0.0000000000000000E+000
  0.1840773054305712E-002  0.5507610186691831E+002  0.0000000000000000E+000  0.1571344648836895E+002  0.0000000000000000E+000
  0.2080034956818093E-002  0.5186306626522416E+002  0.0000000000000000E+000  0.1096054371975698E+002  0.0000000000000000E+000
  0.2319296859330475E-002  0.4656444327769767E+002  0.0000000000000000E+000  0.5449466989027620E+001  0.0000000000000000E+000
  0.2520287072229037E-002  0.4084589588068519E+002  0.0000000000000000E+000  0.6513094906187575E+000  0.0000000000000000E+000
  0.2721277285127599E-002  0.3433321659853542E+002  0.0000000000000000E+000 -0.3956818663830298E+001  0.0000000000000000E+000
  0.2922267498026161E-002  0.2737486437074949E+002  0.0000000000000000E+000 -0.8065878318618958E+001  0.0000000000000000E+000
  0.3112225549436467E-002  0.2070055114092523E+002  0.0000000000000000E+000 -0.1124718334739528E+002  0.0000000000000000E+000
  0.3302183600846774E-002  0.1421783760043634E+002  0.0000000000000000E+000 -0.1357491190330733E+002  0.0000000000000000E+000
  0.3492141652257081E-002  0.8175296543190012E+001  0.0000000000000000E+000 -0.1493868172842670E+002  0.0000000000000000E+000
  0.3682099703667387E-002  0.2782461442181435E+001  0.0000000000000000E+000 -0.1529418142247565E+002  0.0000000000000000E+000
  0.3921500270735109E-002 -0.2841047276689821E+001  0.0000000000000000E+000 -0.1437602542754022E+002  0.0000000000000000E+000
  0.4160900837802833E-002 -0.6984000314824017E+001  0.0000000000000000E+000 -0.1207945804613121E+002  0.0000000000000000E+000
  0.4400301404870555E-002 -0.9570489974139113E+001  0.0000000000000000E+000 -0.8720946490446735E+001  0.0000000000000000E+000
  0.4639701971938278E-002 -0.1065374675984922E+002  0.0000000000000000E+000 -0.4712517886727408E+001  0.0000000000000000E+000
  0.4869433365318841E-002 -0.1043110673860377E+002  0.0000000000000000E+000 -0.6793556381556892E+000  0.0000000000000000E+000
  0.5099164758699403E-002 -0.9199510892992292E+001  0.0000000000000000E+000  0.3122096848915257E+001  0.0000000000000000E+000
  0.5328896152079966E-002 -0.7233344348372929E+001  0.0000000000000000E+000  0.6329531050201674E+001  0.0000000000000000E+000
  0.5558627545460530E-002 -0.4830379944756513E+001  0.0000000000000000E+000  0.8657724002635140E+001  0.0000000000000000E+000
  0.5787748083093968E-002 -0.2291930342491599E+001  0.0000000000000000E+000  0.9922160573335628E+001  0.0000000000000000E+000
