                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                       -2  0.2453034010452373E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9203529331346033E-003  0.1436147118973164E+000  0.0000000000000000E+000  0.7179504218231643E-001  0.0000000000000000E+000
  0.1039966386193774E-002  0.1622672077997309E+000  0.0000000000000000E+000  0.8111011143360462E-001  0.0000000000000000E+000
  0.1159579839252944E-002  0.1809121651322247E+000  0.0000000000000000E+000  0.9042051845274361E-001  0.0000000000000000E+000
  0.1310287751119751E-002  0.2043933121563672E+000  0.0000000000000000E+000  0.1021432267557690E+000  0.0000000000000000E+000
  0.1460995662986557E-002  0.2278617838718377E+000  0.0000000000000000E+000  0.1138556809716310E+000  0.0000000000000000E+000
  0.1650884358646135E-002  0.2574116961277644E+000  0.0000000000000000E+000  0.1285965631538158E+000  0.0000000000000000E+000
  0.1840773054305712E-002  0.2869371648862458E+000  0.0000000000000000E+000  0.1433166485264023E+000  0.0000000000000000E+000
  0.2080034956818093E-002  0.3241004915104622E+000  0.0000000000000000E+000  0.1618308175754405E+000  0.0000000000000000E+000
  0.2319296859330475E-002  0.3612152948132260E+000  0.0000000000000000E+000  0.1803033149831218E+000  0.0000000000000000E+000
  0.2620782178678318E-002  0.4079044053806991E+000  0.0000000000000000E+000  0.2035132456145752E+000  0.0000000000000000E+000
  0.2922267498026161E-002  0.4544967054063938E+000  0.0000000000000000E+000  0.2266399647651630E+000  0.0000000000000000E+000
  0.3302183600846774E-002  0.5130544041572307E+000  0.0000000000000000E+000  0.2556502268142743E+000  0.0000000000000000E+000
  0.3682099703667387E-002  0.5714190047358144E+000  0.0000000000000000E+000  0.2844947366665532E+000  0.0000000000000000E+000
  0.4160900837802833E-002  0.6446647727386938E+000  0.0000000000000000E+000  0.3205822264213918E+000  0.0000000000000000E+000
  0.4639701971938278E-002  0.7175256575982562E+000  0.0000000000000000E+000  0.3563400246489358E+000  0.0000000000000000E+000
  0.5099164758699403E-002  0.7870420423580472E+000  0.0000000000000000E+000  0.3903097644194820E+000  0.0000000000000000E+000
  0.5558627545460530E-002  0.8561262347009468E+000  0.0000000000000000E+000  0.4239102643909610E+000  0.0000000000000000E+000
  0.6245989158360841E-002  0.9585848389258004E+000  0.0000000000000000E+000  0.4734231952796546E+000  0.0000000000000000E+000
  0.6768639774805322E-002  0.1035716618398956E+001  0.0000000000000000E+000  0.5104087011417253E+000  0.0000000000000000E+000
  0.7291290391249803E-002  0.1112117180051707E+001  0.0000000000000000E+000  0.5467760124199671E+000  0.0000000000000000E+000
  0.8033712313215114E-002  0.1219281271932136E+001  0.0000000000000000E+000  0.5972922754697004E+000  0.0000000000000000E+000
  0.8776134235180425E-002  0.1324723673852012E+001  0.0000000000000000E+000  0.6463594777633107E+000  0.0000000000000000E+000
  0.9779784977971731E-002  0.1464271969476115E+001  0.0000000000000000E+000  0.7101965230812455E+000  0.0000000000000000E+000
  0.1078343572076304E-001  0.1600089438564559E+001  0.0000000000000000E+000  0.7709250488852207E+000  0.0000000000000000E+000
  0.1166068504828845E-001  0.1715502210953913E+001  0.0000000000000000E+000  0.8212736021216540E+000  0.0000000000000000E+000
  0.1253793437581385E-001  0.1827622529144902E+001  0.0000000000000000E+000  0.8689195722957485E+000  0.0000000000000000E+000
  0.1341518370333926E-001  0.1936262086984275E+001  0.0000000000000000E+000  0.9137290031212654E+000  0.0000000000000000E+000
  0.1454644800751802E-001  0.2070925037235372E+001  0.0000000000000000E+000  0.9671306777372590E+000  0.0000000000000000E+000
  0.1567771231169677E-001  0.2199153469486857E+001  0.0000000000000000E+000  0.1015366515888085E+001  0.0000000000000000E+000
  0.1680897661587552E-001  0.2320624892467328E+001  0.0000000000000000E+000  0.1058256721210779E+001  0.0000000000000000E+000
  0.1774028948610247E-001  0.2415360578573139E+001  0.0000000000000000E+000  0.1089454193647704E+001  0.0000000000000000E+000
  0.1867160235632941E-001  0.2505181207565053E+001  0.0000000000000000E+000  0.1116839146577381E+001  0.0000000000000000E+000
  0.1960291522655636E-001  0.2589958952237665E+001  0.0000000000000000E+000  0.1140375792548912E+001  0.0000000000000000E+000
  0.2053422809678330E-001  0.2669592318382731E+001  0.0000000000000000E+000  0.1160089389689281E+001  0.0000000000000000E+000
  0.2154914563826640E-001  0.2750436773180467E+001  0.0000000000000000E+000  0.1177305228796774E+001  0.0000000000000000E+000
  0.2256406317974949E-001  0.2825042060492323E+001  0.0000000000000000E+000  0.1190133072113831E+001  0.0000000000000000E+000
  0.2357898072123258E-001  0.2893381102593083E+001  0.0000000000000000E+000  0.1198619485713675E+001  0.0000000000000000E+000
  0.2466754477920376E-001  0.2959701428180388E+001  0.0000000000000000E+000  0.1202958313888376E+001  0.0000000000000000E+000
  0.2575610883717493E-001  0.3018809055071284E+001  0.0000000000000000E+000  0.1202473023763300E+001  0.0000000000000000E+000
  0.2684467289514611E-001  0.3070735083356717E+001  0.0000000000000000E+000  0.1197277624099651E+001  0.0000000000000000E+000
  0.2793323695311728E-001  0.3115529227494314E+001  0.0000000000000000E+000  0.1187491508362024E+001  0.0000000000000000E+000
