                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                        4  0.7966895358610206E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.3316587476306723E-002  0.0000000000000000E+000  0.1658297464116105E-002  0.0000000000000000E+000
  0.1045453476840640E-002  0.3467336785487453E-002  0.0000000000000000E+000  0.1733674190277816E-002  0.0000000000000000E+000
  0.1090907975833712E-002  0.3618085834473839E-002  0.0000000000000000E+000  0.1809050737595951E-002  0.0000000000000000E+000
  0.1136362474826783E-002  0.3768834559342944E-002  0.0000000000000000E+000  0.1884427115862703E-002  0.0000000000000000E+000
  0.1181816973819854E-002  0.3919582907453569E-002  0.0000000000000000E+000  0.1959803331123422E-002  0.0000000000000000E+000
  0.1227271472812926E-002  0.4070330834271994E-002  0.0000000000000000E+000  0.2035179386733144E-002  0.0000000000000000E+000
  0.1272725971805997E-002  0.4221078301169072E-002  0.0000000000000000E+000  0.2110555284089512E-002  0.0000000000000000E+000
  0.1318180470799068E-002  0.4371825273869217E-002  0.0000000000000000E+000  0.2185931023148650E-002  0.0000000000000000E+000
  0.1363634969792140E-002  0.4522571721343623E-002  0.0000000000000000E+000  0.2261306602793091E-002  0.0000000000000000E+000
  0.1409089468785211E-002  0.4673317615010637E-002  0.0000000000000000E+000  0.2336682021097444E-002  0.0000000000000000E+000
  0.1454543967778282E-002  0.4824062928151364E-002  0.0000000000000000E+000  0.2412057275522439E-002  0.0000000000000000E+000
  0.1545452965764425E-002  0.5125551720149676E-002  0.0000000000000000E+000  0.2562807277877035E-002  0.0000000000000000E+000
  0.1636361963750567E-002  0.5427037898741595E-002  0.0000000000000000E+000  0.2713556584615615E-002  0.0000000000000000E+000
  0.1727270961736710E-002  0.5728521284892582E-002  0.0000000000000000E+000  0.2864305164048027E-002  0.0000000000000000E+000
  0.1818179959722853E-002  0.6030001706695444E-002  0.0000000000000000E+000  0.3015052982173877E-002  0.0000000000000000E+000
  0.1909088957708995E-002  0.6331478996838938E-002  0.0000000000000000E+000  0.3165800003516571E-002  0.0000000000000000E+000
  0.1999997955695138E-002  0.6632952991048980E-002  0.0000000000000000E+000  0.3316546191634976E-002  0.0000000000000000E+000
  0.2071426454112821E-002  0.6869822993367067E-002  0.0000000000000000E+000  0.3434989016815031E-002  0.0000000000000000E+000
  0.2142854952530505E-002  0.7106690782796387E-002  0.0000000000000000E+000  0.3553431284266857E-002  0.0000000000000000E+000
  0.2214283450948189E-002  0.7343556281210455E-002  0.0000000000000000E+000  0.3671872975274436E-002  0.0000000000000000E+000
  0.2285711949365872E-002  0.7580419410787720E-002  0.0000000000000000E+000  0.3790314071011039E-002  0.0000000000000000E+000
  0.2428568946201239E-002  0.8054138288418758E-002  0.0000000000000000E+000  0.4027194389247978E-002  0.0000000000000000E+000
  0.2571425943036606E-002  0.8527846754809261E-002  0.0000000000000000E+000  0.4264072100968969E-002  0.0000000000000000E+000
  0.2714282939871973E-002  0.9001544194953437E-002  0.0000000000000000E+000  0.4500947052787299E-002  0.0000000000000000E+000
  0.2857139936707340E-002  0.9475229994296846E-002  0.0000000000000000E+000  0.4737819091082782E-002  0.0000000000000000E+000
  0.2999996933542707E-002  0.9948903538556061E-002  0.0000000000000000E+000  0.4974688062074782E-002  0.0000000000000000E+000
  0.3099996831327464E-002  0.1028046738121633E-001  0.0000000000000000E+000  0.5140494441086712E-002  0.0000000000000000E+000
  0.3199996729112221E-002  0.1061202470976259E-001  0.0000000000000000E+000  0.5306299190139354E-002  0.0000000000000000E+000
  0.3399996524681734E-002  0.1127511907921324E-001  0.0000000000000000E+000  0.5637903556282317E-002  0.0000000000000000E+000
  0.3599996320251248E-002  0.1193818484630355E-001  0.0000000000000000E+000  0.5969500779657338E-002  0.0000000000000000E+000
  0.3799996115820762E-002  0.1260122033347303E-001  0.0000000000000000E+000  0.6301090438389822E-002  0.0000000000000000E+000
  0.3999995911390276E-002  0.1326422386185156E-001  0.0000000000000000E+000  0.6632672111033353E-002  0.0000000000000000E+000
  0.4249995655852169E-002  0.1409293086256417E-001  0.0000000000000000E+000  0.7047137299663723E-002  0.0000000000000000E+000
  0.4499995400314061E-002  0.1492158200322795E-001  0.0000000000000000E+000  0.7461588536708969E-002  0.0000000000000000E+000
  0.4749995144775953E-002  0.1575017400692091E-001  0.0000000000000000E+000  0.7876024998895649E-002  0.0000000000000000E+000
  0.4999994889237845E-002  0.1657870359455955E-001  0.0000000000000000E+000  0.8290445863728384E-002  0.0000000000000000E+000
  0.5166661385545774E-002  0.1713102025892753E-001  0.0000000000000000E+000  0.8566717401945013E-002  0.0000000000000000E+000
  0.5333327881853703E-002  0.1768330676425842E-001  0.0000000000000000E+000  0.8842981395211936E-002  0.0000000000000000E+000
  0.5666660874469559E-002  0.1878778585037831E-001  0.0000000000000000E+000  0.9395485625834176E-002  0.0000000000000000E+000
  0.5999993867085415E-002  0.1989213252184176E-001  0.0000000000000000E+000  0.9947956792271064E-002  0.0000000000000000E+000
  0.6333326859701272E-002  0.2099633901674912E-001  0.0000000000000000E+000  0.1050039294171504E-001  0.0000000000000000E+000
