                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        4                        4  0.8976059688514711E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.1984978915685844E-007  0.0000000000000000E+000  0.4962447707197971E-008  0.0000000000000000E+000
  0.1024998952293758E-002  0.2137604198139271E-007  0.0000000000000000E+000  0.5344013253982720E-008  0.0000000000000000E+000
  0.1049998926739947E-002  0.2297859174573497E-007  0.0000000000000000E+000  0.5744652969511261E-008  0.0000000000000000E+000
  0.1074998901186137E-002  0.2465929919513515E-007  0.0000000000000000E+000  0.6164832081834175E-008  0.0000000000000000E+000
  0.1099998875632326E-002  0.2642002508375785E-007  0.0000000000000000E+000  0.6605015815293131E-008  0.0000000000000000E+000
  0.1124998850078515E-002  0.2826263017155877E-007  0.0000000000000000E+000  0.7065669391100643E-008  0.0000000000000000E+000
  0.1149998824524704E-002  0.3018897522184543E-007  0.0000000000000000E+000  0.7547258027782888E-008  0.0000000000000000E+000
  0.1174998798970894E-002  0.3220092099935485E-007  0.0000000000000000E+000  0.8050246941518965E-008  0.0000000000000000E+000
  0.1199998773417083E-002  0.3430032826872573E-007  0.0000000000000000E+000  0.8575101346401528E-008  0.0000000000000000E+000
  0.1224998747863272E-002  0.3648905779327202E-007  0.0000000000000000E+000  0.9122286454637082E-008  0.0000000000000000E+000
  0.1249998722309461E-002  0.3876897033398776E-007  0.0000000000000000E+000  0.9692267476699658E-008  0.0000000000000000E+000
  0.1274998696755650E-002  0.4114192664873404E-007  0.0000000000000000E+000  0.1028550962144899E-007  0.0000000000000000E+000
  0.1299998671201839E-002  0.4360978749156348E-007  0.0000000000000000E+000  0.1090247809622013E-007  0.0000000000000000E+000
  0.1324998645648029E-002  0.4617441361215572E-007  0.0000000000000000E+000  0.1154363810689137E-007  0.0000000000000000E+000
  0.1349998620094218E-002  0.4883766575533992E-007  0.0000000000000000E+000  0.1220945485793525E-007  0.0000000000000000E+000
  0.1374998594540407E-002  0.5160140466068313E-007  0.0000000000000000E+000  0.1290039355245524E-007  0.0000000000000000E+000
  0.1399998568986597E-002  0.5446749106213489E-007  0.0000000000000000E+000  0.1361691939221220E-007  0.0000000000000000E+000
  0.1424998543432786E-002  0.5743778568771489E-007  0.0000000000000000E+000  0.1435949757764206E-007  0.0000000000000000E+000
  0.1449998517878975E-002  0.6051414925923342E-007  0.0000000000000000E+000  0.1512859330786639E-007  0.0000000000000000E+000
  0.1499998466771354E-002  0.6699252610936767E-007  0.0000000000000000E+000  0.1674819818971875E-007  0.0000000000000000E+000
  0.1549998415663732E-002  0.7391750723864751E-007  0.0000000000000000E+000  0.1847945560759337E-007  0.0000000000000000E+000
  0.1599998364556110E-002  0.8130397817510897E-007  0.0000000000000000E+000  0.2032608710715056E-007  0.0000000000000000E+000
  0.1649998313448489E-002  0.8916682432769993E-007  0.0000000000000000E+000  0.2229181421265743E-007  0.0000000000000000E+000
  0.1699998262340867E-002  0.9752093098106924E-007  0.0000000000000000E+000  0.2438035842659337E-007  0.0000000000000000E+000
  0.1749998211233246E-002  0.1063811832907295E-006  0.0000000000000000E+000  0.2659544122918014E-007  0.0000000000000000E+000
  0.1799998160125624E-002  0.1157624662784779E-006  0.0000000000000000E+000  0.2894078407786148E-007  0.0000000000000000E+000
  0.1849998109018003E-002  0.1256796648279945E-006  0.0000000000000000E+000  0.3142010840674686E-007  0.0000000000000000E+000
  0.1899998057910381E-002  0.1361476636805657E-006  0.0000000000000000E+000  0.3403713562603059E-007  0.0000000000000000E+000
  0.1949998006802759E-002  0.1471813474308966E-006  0.0000000000000000E+000  0.3679558712139342E-007  0.0000000000000000E+000
  0.1999997955695138E-002  0.1587956005229873E-006  0.0000000000000000E+000  0.3969918425339162E-007  0.0000000000000000E+000
  0.2041664579772120E-002  0.1689283735084289E-006  0.0000000000000000E+000  0.4223240842778877E-007  0.0000000000000000E+000
  0.2083331203849102E-002  0.1794832694695917E-006  0.0000000000000000E+000  0.4487116597144455E-007  0.0000000000000000E+000
  0.2124997827926084E-002  0.1904689018338698E-006  0.0000000000000000E+000  0.4761761040580732E-007  0.0000000000000000E+000
  0.2166664452003066E-002  0.2018938839484273E-006  0.0000000000000000E+000  0.5047389523886660E-007  0.0000000000000000E+000
  0.2208331076080049E-002  0.2137668290785487E-006  0.0000000000000000E+000  0.5344217396488906E-007  0.0000000000000000E+000
  0.2249997700157031E-002  0.2260963504060024E-006  0.0000000000000000E+000  0.5652460006415465E-007  0.0000000000000000E+000
  0.2291664324234013E-002  0.2388910610274014E-006  0.0000000000000000E+000  0.5972332700268988E-007  0.0000000000000000E+000
  0.2333330948310995E-002  0.2521595739525712E-006  0.0000000000000000E+000  0.6304050823200106E-007  0.0000000000000000E+000
  0.2374997572387977E-002  0.2659105021029225E-006  0.0000000000000000E+000  0.6647829718880726E-007  0.0000000000000000E+000
  0.2416664196464958E-002  0.2801524583098262E-006  0.0000000000000000E+000  0.7003884729477215E-007  0.0000000000000000E+000
  0.2499997444618923E-002  0.3101439059842511E-006  0.0000000000000000E+000  0.7753684451891659E-007  0.0000000000000000E+000
