                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        4                        0  0.2258849033743793E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.1500235902999537E-008  0.0000000000000000E+000  0.3750585704746649E-009  0.0000000000000000E+000
  0.1024998952293758E-002  0.1615589923926210E-008  0.0000000000000000E+000  0.4038970987602757E-009  0.0000000000000000E+000
  0.1049998926739947E-002  0.1736710502047079E-008  0.0000000000000000E+000  0.4341772584640273E-009  0.0000000000000000E+000
  0.1074998901186137E-002  0.1863738283312338E-008  0.0000000000000000E+000  0.4659342120450281E-009  0.0000000000000000E+000
  0.1099998875632326E-002  0.1996813914217881E-008  0.0000000000000000E+000  0.4992031218796996E-009  0.0000000000000000E+000
  0.1124998850078515E-002  0.2136078041706811E-008  0.0000000000000000E+000  0.5340191502821712E-009  0.0000000000000000E+000
  0.1149998824524704E-002  0.2281671313093832E-008  0.0000000000000000E+000  0.5704174595200908E-009  0.0000000000000000E+000
  0.1174998798970894E-002  0.2433734376006910E-008  0.0000000000000000E+000  0.6084332118269756E-009  0.0000000000000000E+000
  0.1199998773417083E-002  0.2592407878342149E-008  0.0000000000000000E+000  0.6481015694119363E-009  0.0000000000000000E+000
  0.1224998747863272E-002  0.2757832468228745E-008  0.0000000000000000E+000  0.6894576944673777E-009  0.0000000000000000E+000
  0.1249998722309461E-002  0.2930148794001633E-008  0.0000000000000000E+000  0.7325367491751405E-009  0.0000000000000000E+000
  0.1274998696755650E-002  0.3109497504180322E-008  0.0000000000000000E+000  0.7773738957114708E-009  0.0000000000000000E+000
  0.1299998671201839E-002  0.3296019247452210E-008  0.0000000000000000E+000  0.8240042962510128E-009  0.0000000000000000E+000
  0.1324998645648029E-002  0.3489854672659676E-008  0.0000000000000000E+000  0.8724631129700889E-009  0.0000000000000000E+000
  0.1349998620094218E-002  0.3691144428790132E-008  0.0000000000000000E+000  0.9227855080494240E-009  0.0000000000000000E+000
  0.1374998594540407E-002  0.3900029164968140E-008  0.0000000000000000E+000  0.9750066436763617E-009  0.0000000000000000E+000
  0.1399998568986597E-002  0.4116649530449545E-008  0.0000000000000000E+000  0.1029161682046767E-008  0.0000000000000000E+000
  0.1424998543432786E-002  0.4341146174616994E-008  0.0000000000000000E+000  0.1085285785366628E-008  0.0000000000000000E+000
  0.1449998517878975E-002  0.4573659746976534E-008  0.0000000000000000E+000  0.1143414115853410E-008  0.0000000000000000E+000
  0.1499998466771354E-002  0.5063300275384108E-008  0.0000000000000000E+000  0.1265824107164428E-008  0.0000000000000000E+000
  0.1549998415663732E-002  0.5586696313608583E-008  0.0000000000000000E+000  0.1396672954092329E-008  0.0000000000000000E+000
  0.1599998364556110E-002  0.6144973061983828E-008  0.0000000000000000E+000  0.1536241954893142E-008  0.0000000000000000E+000
  0.1649998313448489E-002  0.6739255722731141E-008  0.0000000000000000E+000  0.1684812408091246E-008  0.0000000000000000E+000
  0.1699998262340867E-002  0.7370669499976072E-008  0.0000000000000000E+000  0.1842665612498463E-008  0.0000000000000000E+000
  0.1749998211233246E-002  0.8040339599777737E-008  0.0000000000000000E+000  0.2010082867230652E-008  0.0000000000000000E+000
  0.1799998160125624E-002  0.8749391230166797E-008  0.0000000000000000E+000  0.2187345471722593E-008  0.0000000000000000E+000
  0.1849998109018003E-002  0.9498949601189375E-008  0.0000000000000000E+000  0.2374734725741689E-008  0.0000000000000000E+000
  0.1899998057910381E-002  0.1029013992495520E-007  0.0000000000000000E+000  0.2572531929400872E-008  0.0000000000000000E+000
  0.1949998006802759E-002  0.1112408741568872E-007  0.0000000000000000E+000  0.2781018383170876E-008  0.0000000000000000E+000
  0.1999997955695138E-002  0.1200191728978240E-007  0.0000000000000000E+000  0.3000475387892167E-008  0.0000000000000000E+000
  0.2041664579772120E-002  0.1276777523911987E-007  0.0000000000000000E+000  0.3191939451858417E-008  0.0000000000000000E+000
  0.2083331203849102E-002  0.1356553963674784E-007  0.0000000000000000E+000  0.3391380091659925E-008  0.0000000000000000E+000
  0.2124997827926084E-002  0.1439586165290772E-007  0.0000000000000000E+000  0.3598960097615606E-008  0.0000000000000000E+000
  0.2166664452003066E-002  0.1525939245895379E-007  0.0000000000000000E+000  0.3814842260225339E-008  0.0000000000000000E+000
  0.2208331076080049E-002  0.1615678322737323E-007  0.0000000000000000E+000  0.4039189370173729E-008  0.0000000000000000E+000
  0.2249997700157031E-002  0.1708868513180685E-007  0.0000000000000000E+000  0.4272164218333939E-008  0.0000000000000000E+000
  0.2291664324234013E-002  0.1805574934706947E-007  0.0000000000000000E+000  0.4513929595771381E-008  0.0000000000000000E+000
  0.2333330948310995E-002  0.1905862704917084E-007  0.0000000000000000E+000  0.4764648293747331E-008  0.0000000000000000E+000
  0.2374997572387977E-002  0.2009796941533664E-007  0.0000000000000000E+000  0.5024483103722622E-008  0.0000000000000000E+000
  0.2416664196464958E-002  0.2117442762402962E-007  0.0000000000000000E+000  0.5293596817361257E-008  0.0000000000000000E+000
  0.2499997444618923E-002  0.2344129629670026E-007  0.0000000000000000E+000  0.5860312121818332E-008  0.0000000000000000E+000
