                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        5                        4  0.9415302686656629E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.3741064597541455E-010  0.0000000000000000E+000  0.7482127370255256E-011  0.0000000000000000E+000
  0.1020832289886060E-002  0.4062696935269922E-010  0.0000000000000000E+000  0.8125394776468267E-011  0.0000000000000000E+000
  0.1041665601924551E-002  0.4404635617557135E-010  0.0000000000000000E+000  0.8809274774453135E-011  0.0000000000000000E+000
  0.1062498913963042E-002  0.4767717851193989E-010  0.0000000000000000E+000  0.9535441827150661E-011  0.0000000000000000E+000
  0.1083332226001533E-002  0.5152797757552762E-010  0.0000000000000000E+000  0.1030560422034400E-010  0.0000000000000000E+000
  0.1104165538040024E-002  0.5560746372161037E-010  0.0000000000000000E+000  0.1112150406321917E-010  0.0000000000000000E+000
  0.1124998850078515E-002  0.5992451644354756E-010  0.0000000000000000E+000  0.1198491728879110E-010  0.0000000000000000E+000
  0.1145832162117006E-002  0.6448818436992311E-010  0.0000000000000000E+000  0.1289765365422488E-010  0.0000000000000000E+000
  0.1166665474155497E-002  0.6930768526215816E-010  0.0000000000000000E+000  0.1386155674107529E-010  0.0000000000000000E+000
  0.1187498786193988E-002  0.7439240601249261E-010  0.0000000000000000E+000  0.1487850395546224E-010  0.0000000000000000E+000
  0.1208332098232479E-002  0.7975190264225331E-010  0.0000000000000000E+000  0.1595040652819562E-010  0.0000000000000000E+000
  0.1229165410270970E-002  0.8539590030034508E-010  0.0000000000000000E+000  0.1707920951485941E-010  0.0000000000000000E+000
  0.1249998722309461E-002  0.9133429326192046E-010  0.0000000000000000E+000  0.1826689179586439E-010  0.0000000000000000E+000
  0.1270832034347952E-002  0.9757714492718354E-010  0.0000000000000000E+000  0.1951546607647389E-010  0.0000000000000000E+000
  0.1291665346386443E-002  0.1041346878203066E-009  0.0000000000000000E+000  0.2082697888680981E-010  0.0000000000000000E+000
  0.1312498658424934E-002  0.1110173235884275E-009  0.0000000000000000E+000  0.2220351058184045E-010  0.0000000000000000E+000
  0.1333331970463425E-002  0.1182356230007156E-009  0.0000000000000000E+000  0.2364717534135488E-010  0.0000000000000000E+000
  0.1354165282501916E-002  0.1258003259474916E-009  0.0000000000000000E+000  0.2516012116992604E-010  0.0000000000000000E+000
  0.1374998594540407E-002  0.1337223414393833E-009  0.0000000000000000E+000  0.2674452989686347E-010  0.0000000000000000E+000
  0.1395831906578898E-002  0.1420127476065167E-009  0.0000000000000000E+000  0.2840261717615865E-010  0.0000000000000000E+000
  0.1416665218617389E-002  0.1506827916977277E-009  0.0000000000000000E+000  0.3013663248642299E-010  0.0000000000000000E+000
  0.1437498530655881E-002  0.1597438900797942E-009  0.0000000000000000E+000  0.3194885913082047E-010  0.0000000000000000E+000
  0.1458331842694372E-002  0.1692076282366772E-009  0.0000000000000000E+000  0.3384161423699470E-010  0.0000000000000000E+000
  0.1499998466771354E-002  0.1893902114180892E-009  0.0000000000000000E+000  0.3787814746285243E-010  0.0000000000000000E+000
  0.1541665090848336E-002  0.2113266074019326E-009  0.0000000000000000E+000  0.4226544567624926E-010  0.0000000000000000E+000
  0.1583331714925318E-002  0.2351155882031471E-009  0.0000000000000000E+000  0.4702326357123099E-010  0.0000000000000000E+000
  0.1624998339002300E-002  0.2608586316404145E-009  0.0000000000000000E+000  0.5217189702531082E-010  0.0000000000000000E+000
  0.1666664963079282E-002  0.2886599213122576E-009  0.0000000000000000E+000  0.5773218309639972E-010  0.0000000000000000E+000
  0.1708331587156264E-002  0.3186263465728147E-009  0.0000000000000000E+000  0.6372550001960314E-010  0.0000000000000000E+000
  0.1749998211233246E-002  0.3508675025072130E-009  0.0000000000000000E+000  0.7017376720390039E-010  0.0000000000000000E+000
  0.1791664835310228E-002  0.3854956899064803E-009  0.0000000000000000E+000  0.7709944522871461E-010  0.0000000000000000E+000
  0.1833331459387210E-002  0.4226259152419640E-009  0.0000000000000000E+000  0.8452553584038206E-010  0.0000000000000000E+000
  0.1874998083464192E-002  0.4623758906392127E-009  0.0000000000000000E+000  0.9247558194852316E-010  0.0000000000000000E+000
  0.1916664707541174E-002  0.5048660338513207E-009  0.0000000000000000E+000  0.1009736676223205E-009  0.0000000000000000E+000
  0.1958331331618156E-002  0.5502194682316993E-009  0.0000000000000000E+000  0.1100444180867045E-009  0.0000000000000000E+000
  0.1999997955695138E-002  0.5985620227062805E-009  0.0000000000000000E+000  0.1197129997184494E-009  0.0000000000000000E+000
  0.2033331254956723E-002  0.6394745169821576E-009  0.0000000000000000E+000  0.1278955607361072E-009  0.0000000000000000E+000
  0.2066664554218309E-002  0.6824493145792254E-009  0.0000000000000000E+000  0.1364905877217912E-009  0.0000000000000000E+000
  0.2099997853479895E-002  0.7275545800098239E-009  0.0000000000000000E+000  0.1455117139350155E-009  0.0000000000000000E+000
  0.2133331152741481E-002  0.7748595859447801E-009  0.0000000000000000E+000  0.1549727942845562E-009  0.0000000000000000E+000
  0.2166664452003066E-002  0.8244347132032905E-009  0.0000000000000000E+000  0.1648879053270130E-009  0.0000000000000000E+000
