                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        6                        6  0.1298026366505436E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.2035593415984985E-012  0.0000000000000000E+000  0.3392655858762045E-013  0.0000000000000000E+000
  0.1017856102451990E-002  0.2223949804105557E-012  0.0000000000000000E+000  0.3706584790915974E-013  0.0000000000000000E+000
  0.1035713227056411E-002  0.2425998269916579E-012  0.0000000000000000E+000  0.4043333825106817E-013  0.0000000000000000E+000
  0.1053570351660832E-002  0.2642472073565470E-012  0.0000000000000000E+000  0.4404125088800407E-013  0.0000000000000000E+000
  0.1071427476265253E-002  0.2874130200301333E-012  0.0000000000000000E+000  0.4790223581908593E-013  0.0000000000000000E+000
  0.1089284600869673E-002  0.3121757803742513E-012  0.0000000000000000E+000  0.5202937916219712E-013  0.0000000000000000E+000
  0.1107141725474094E-002  0.3386166649181625E-012  0.0000000000000000E+000  0.5643621054768622E-013  0.0000000000000000E+000
  0.1124998850078515E-002  0.3668195556919301E-012  0.0000000000000000E+000  0.6113671051158019E-013  0.0000000000000000E+000
  0.1142855974682936E-002  0.3968710845620570E-012  0.0000000000000000E+000  0.6614531788841306E-013  0.0000000000000000E+000
  0.1160713099287357E-002  0.4288606775688182E-012  0.0000000000000000E+000  0.7147693720373498E-013  0.0000000000000000E+000
  0.1178570223891778E-002  0.4628805992649130E-012  0.0000000000000000E+000  0.7714694606636302E-013  0.0000000000000000E+000
  0.1196427348496199E-002  0.4990259970550778E-012  0.0000000000000000E+000  0.8317120256041273E-013  0.0000000000000000E+000
  0.1214284473100619E-002  0.5373949455364862E-012  0.0000000000000000E+000  0.8956605263715821E-013  0.0000000000000000E+000
  0.1232141597705040E-002  0.5780884908396241E-012  0.0000000000000000E+000  0.9634833750673011E-013  0.0000000000000000E+000
  0.1249998722309461E-002  0.6212106949695745E-012  0.0000000000000000E+000  0.1035354010296897E-012  0.0000000000000000E+000
  0.1267855846913882E-002  0.6668686801475173E-012  0.0000000000000000E+000  0.1111450971084847E-012  0.0000000000000000E+000
  0.1285712971518303E-002  0.7151726731523969E-012  0.0000000000000000E+000  0.1191957970788106E-012  0.0000000000000000E+000
  0.1303570096122724E-002  0.7662360496626276E-012  0.0000000000000000E+000  0.1277063971008817E-012  0.0000000000000000E+000
  0.1321427220727145E-002  0.8201753785977578E-012  0.0000000000000000E+000  0.1366963255506166E-012  0.0000000000000000E+000
  0.1339284345331566E-002  0.8771104664601155E-012  0.0000000000000000E+000  0.1461855504107613E-012  0.0000000000000000E+000
  0.1357141469935986E-002  0.9371644016762885E-012  0.0000000000000000E+000  0.1561945866619351E-012  0.0000000000000000E+000
  0.1374998594540407E-002  0.1000463598938490E-011  0.0000000000000000E+000  0.1667445036736227E-012  0.0000000000000000E+000
  0.1392855719144828E-002  0.1067137843545658E-011  0.0000000000000000E+000  0.1778569325950931E-012  0.0000000000000000E+000
  0.1410712843749249E-002  0.1137320335744449E-011  0.0000000000000000E+000  0.1895540737462792E-012  0.0000000000000000E+000
  0.1428569968353670E-002  0.1211147735069897E-011  0.0000000000000000E+000  0.2018587040085892E-012  0.0000000000000000E+000
  0.1446427092958091E-002  0.1288760204685850E-011  0.0000000000000000E+000  0.2147941842156696E-012  0.0000000000000000E+000
  0.1464284217562512E-002  0.1370301455725125E-011  0.0000000000000000E+000  0.2283844665441156E-012  0.0000000000000000E+000
  0.1499998466771354E-002  0.1545763152679979E-011  0.0000000000000000E+000  0.2576282473027858E-012  0.0000000000000000E+000
  0.1535712715980195E-002  0.1738755159083319E-011  0.0000000000000000E+000  0.2897937714288762E-012  0.0000000000000000E+000
  0.1571426965189037E-002  0.1950559413510321E-011  0.0000000000000000E+000  0.3250946985217669E-012  0.0000000000000000E+000
  0.1607141214397879E-002  0.2182518878586961E-011  0.0000000000000000E+000  0.3637548591592312E-012  0.0000000000000000E+000
  0.1642855463606721E-002  0.2436038959796527E-011  0.0000000000000000E+000  0.4060084913882881E-012  0.0000000000000000E+000
  0.1678569712815562E-002  0.2712588924262750E-011  0.0000000000000000E+000  0.4521004772129002E-012  0.0000000000000000E+000
  0.1714283962024404E-002  0.3013703319508818E-011  0.0000000000000000E+000  0.5022865790785084E-012  0.0000000000000000E+000
  0.1749998211233246E-002  0.3340983392191347E-011  0.0000000000000000E+000  0.5568336763533078E-012  0.0000000000000000E+000
  0.1785712460442087E-002  0.3696098506808682E-011  0.0000000000000000E+000  0.6160200018062404E-012  0.0000000000000000E+000
  0.1821426709650929E-002  0.4080787564383110E-011  0.0000000000000000E+000  0.6801353780816765E-012  0.0000000000000000E+000
  0.1857140958859771E-002  0.4496860421116029E-011  0.0000000000000000E+000  0.7494814541706780E-012  0.0000000000000000E+000
  0.1892855208068613E-002  0.4946199307015777E-011  0.0000000000000000E+000  0.8243719418788177E-012  0.0000000000000000E+000
  0.1928569457277455E-002  0.5430760244497256E-011  0.0000000000000000E+000  0.9051328522904678E-012  0.0000000000000000E+000
  0.1964283706486296E-002  0.5952574466953036E-011  0.0000000000000000E+000  0.9921027322295175E-012  0.0000000000000000E+000
