                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        2                        6  0.1098150625950857E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.5332335420943290E-002  0.0000000000000000E+000  0.2666180910310182E-002  0.0000000000000000E+000
  0.1045453476840640E-002  0.5574700704615337E-002  0.0000000000000000E+000  0.2787369487115252E-002  0.0000000000000000E+000
  0.1090907975833712E-002  0.5817065127800189E-002  0.0000000000000000E+000  0.2908557550032237E-002  0.0000000000000000E+000
  0.1136362474826783E-002  0.6059428514793869E-002  0.0000000000000000E+000  0.3029745122866552E-002  0.0000000000000000E+000
  0.1181816973819854E-002  0.6301790719539872E-002  0.0000000000000000E+000  0.3150932219563268E-002  0.0000000000000000E+000
  0.1227271472812926E-002  0.6544151617284714E-002  0.0000000000000000E+000  0.3272118846986118E-002  0.0000000000000000E+000
  0.1272725971805997E-002  0.6786511098787317E-002  0.0000000000000000E+000  0.3393305006845500E-002  0.0000000000000000E+000
  0.1318180470799068E-002  0.7028869066242187E-002  0.0000000000000000E+000  0.3514490697055582E-002  0.0000000000000000E+000
  0.1363634969792140E-002  0.7271225430370470E-002  0.0000000000000000E+000  0.3635675912702363E-002  0.0000000000000000E+000
  0.1409089468785211E-002  0.7513580108318526E-002  0.0000000000000000E+000  0.3756860646742759E-002  0.0000000000000000E+000
  0.1454543967778282E-002  0.7755933022122160E-002  0.0000000000000000E+000  0.3878044890515281E-002  0.0000000000000000E+000
  0.1545452965764425E-002  0.8240633282687475E-002  0.0000000000000000E+000  0.4120411860233305E-002  0.0000000000000000E+000
  0.1636361963750567E-002  0.8725325628040010E-002  0.0000000000000000E+000  0.4362776739537890E-002  0.0000000000000000E+000
  0.1727270961736710E-002  0.9210009525517810E-002  0.0000000000000000E+000  0.4605139429106864E-002  0.0000000000000000E+000
  0.1818179959722853E-002  0.9694684461123695E-002  0.0000000000000000E+000  0.4847499823504084E-002  0.0000000000000000E+000
  0.1909088957708995E-002  0.1017934993288159E-001  0.0000000000000000E+000  0.5089857813378525E-002  0.0000000000000000E+000
  0.1999997955695138E-002  0.1066400544674767E-001  0.0000000000000000E+000  0.5332213286814596E-002  0.0000000000000000E+000
  0.2071426454112821E-002  0.1104479889348909E-001  0.0000000000000000E+000  0.5522633606988468E-002  0.0000000000000000E+000
  0.2142854952530505E-002  0.1142558565617470E-001  0.0000000000000000E+000  0.5713052244074934E-002  0.0000000000000000E+000
  0.2214283450948189E-002  0.1180636549961008E-001  0.0000000000000000E+000  0.5903469141472100E-002  0.0000000000000000E+000
  0.2285711949365872E-002  0.1218713818941228E-001  0.0000000000000000E+000  0.6093884242294194E-002  0.0000000000000000E+000
  0.2428568946201239E-002  0.1294866126603561E-001  0.0000000000000000E+000  0.6474708794818877E-002  0.0000000000000000E+000
  0.2571425943036606E-002  0.1371015291039444E-001  0.0000000000000000E+000  0.6855525479852432E-002  0.0000000000000000E+000
  0.2714282939871973E-002  0.1447161126765020E-001  0.0000000000000000E+000  0.7236333835209770E-002  0.0000000000000000E+000
  0.2857139936707340E-002  0.1523303448427894E-001  0.0000000000000000E+000  0.7617133398156511E-002  0.0000000000000000E+000
  0.2999996933542707E-002  0.1599442070758926E-001  0.0000000000000000E+000  0.7997923705591690E-002  0.0000000000000000E+000
  0.3099996831327464E-002  0.1652736801450868E-001  0.0000000000000000E+000  0.8264471182568968E-002  0.0000000000000000E+000
  0.3199996729112221E-002  0.1706029565796996E-001  0.0000000000000000E+000  0.8531013739602104E-002  0.0000000000000000E+000
  0.3399996524681734E-002  0.1812608966811385E-001  0.0000000000000000E+000  0.9064083375650879E-002  0.0000000000000000E+000
  0.3599996320251248E-002  0.1919179735001595E-001  0.0000000000000000E+000  0.9597131449144545E-002  0.0000000000000000E+000
  0.3799996115820762E-002  0.2025741363962013E-001  0.0000000000000000E+000  0.1013015668759818E-001  0.0000000000000000E+000
  0.3999995911390276E-002  0.2132293346971180E-001  0.0000000000000000E+000  0.1066315781968658E-001  0.0000000000000000E+000
  0.4249995655852169E-002  0.2265469012853115E-001  0.0000000000000000E+000  0.1132937332012189E-001  0.0000000000000000E+000
  0.4499995400314061E-002  0.2398627819801977E-001  0.0000000000000000E+000  0.1199554670609727E-001  0.0000000000000000E+000
  0.4749995144775953E-002  0.2531768778836307E-001  0.0000000000000000E+000  0.1266167549400164E-001  0.0000000000000000E+000
  0.4999994889237845E-002  0.2664890900468509E-001  0.0000000000000000E+000  0.1332775720237090E-001  0.0000000000000000E+000
  0.5166661385545774E-002  0.2753628001647972E-001  0.0000000000000000E+000  0.1377178438086220E-001  0.0000000000000000E+000
  0.5333327881853703E-002  0.2842356000492072E-001  0.0000000000000000E+000  0.1421578878792428E-001  0.0000000000000000E+000
  0.5666660874469559E-002  0.3019783634084170E-001  0.0000000000000000E+000  0.1510372596268823E-001  0.0000000000000000E+000
  0.5999993867085415E-002  0.3197171309554726E-001  0.0000000000000000E+000  0.1599156333581004E-001  0.0000000000000000E+000
  0.6333326859701272E-002  0.3374516685139205E-001  0.0000000000000000E+000  0.1687929501853283E-001  0.0000000000000000E+000
