                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        5                        6  0.1253115586760336E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.1030590138214452E-009  0.0000000000000000E+000  0.2061181107198784E-010  0.0000000000000000E+000
  0.1020832289886060E-002  0.1119193292550281E-009  0.0000000000000000E+000  0.2238388644880018E-010  0.0000000000000000E+000
  0.1041665601924551E-002  0.1213390414794604E-009  0.0000000000000000E+000  0.2426784103239593E-010  0.0000000000000000E+000
  0.1062498913963042E-002  0.1313412133755529E-009  0.0000000000000000E+000  0.2626828760300218E-010  0.0000000000000000E+000
  0.1083332226001533E-002  0.1419493737772044E-009  0.0000000000000000E+000  0.2838993210877044E-010  0.0000000000000000E+000
  0.1104165538040024E-002  0.1531875174545613E-009  0.0000000000000000E+000  0.3063757366777508E-010  0.0000000000000000E+000
  0.1124998850078515E-002  0.1650801051001395E-009  0.0000000000000000E+000  0.3301610456950268E-010  0.0000000000000000E+000
  0.1145832162117006E-002  0.1776520633172303E-009  0.0000000000000000E+000  0.3553051027594447E-010  0.0000000000000000E+000
  0.1166665474155497E-002  0.1909287846100708E-009  0.0000000000000000E+000  0.3818586942237858E-010  0.0000000000000000E+000
  0.1187498786193988E-002  0.2049361273753831E-009  0.0000000000000000E+000  0.4098735381790879E-010  0.0000000000000000E+000
  0.1208332098232479E-002  0.2197004158949813E-009  0.0000000000000000E+000  0.4394022844580976E-010  0.0000000000000000E+000
  0.1229165410270970E-002  0.2352484403292025E-009  0.0000000000000000E+000  0.4704985146371766E-010  0.0000000000000000E+000
  0.1249998722309461E-002  0.2516074567109905E-009  0.0000000000000000E+000  0.5032167420369859E-010  0.0000000000000000E+000
  0.1270832034347952E-002  0.2688051869404767E-009  0.0000000000000000E+000  0.5376124117221516E-010  0.0000000000000000E+000
  0.1291665346386443E-002  0.2868698187799609E-009  0.0000000000000000E+000  0.5737419005001431E-010  0.0000000000000000E+000
  0.1312498658424934E-002  0.3058300058491890E-009  0.0000000000000000E+000  0.6116625169194622E-010  0.0000000000000000E+000
  0.1333331970463425E-002  0.3257148676208694E-009  0.0000000000000000E+000  0.6514325012672912E-010  0.0000000000000000E+000
  0.1354165282501916E-002  0.3465539894163725E-009  0.0000000000000000E+000  0.6931110255666948E-010  0.0000000000000000E+000
  0.1374998594540407E-002  0.3683774224015592E-009  0.0000000000000000E+000  0.7367581935734144E-010  0.0000000000000000E+000
  0.1395831906578898E-002  0.3912156835827178E-009  0.0000000000000000E+000  0.7824350407723526E-010  0.0000000000000000E+000
  0.1416665218617389E-002  0.4150997558025676E-009  0.0000000000000000E+000  0.8302035343737655E-010  0.0000000000000000E+000
  0.1437498530655881E-002  0.4400610877363214E-009  0.0000000000000000E+000  0.8801265733092269E-010  0.0000000000000000E+000
  0.1458331842694372E-002  0.4661315938877709E-009  0.0000000000000000E+000  0.9322679882273608E-010  0.0000000000000000E+000
  0.1499998466771354E-002  0.5217301160761981E-009  0.0000000000000000E+000  0.1043465927001432E-009  0.0000000000000000E+000
  0.1541665090848336E-002  0.5821599547197020E-009  0.0000000000000000E+000  0.1164326630223758E-009  0.0000000000000000E+000
  0.1583331714925318E-002  0.6476931952817722E-009  0.0000000000000000E+000  0.1295394284421462E-009  0.0000000000000000E+000
  0.1624998339002300E-002  0.7186093761077750E-009  0.0000000000000000E+000  0.1437227983131508E-009  0.0000000000000000E+000
  0.1666664963079282E-002  0.7951954882972053E-009  0.0000000000000000E+000  0.1590401726730921E-009  0.0000000000000000E+000
  0.1708331587156264E-002  0.8777459755737111E-009  0.0000000000000000E+000  0.1755504422260535E-009  0.0000000000000000E+000
  0.1749998211233246E-002  0.9665627341525933E-009  0.0000000000000000E+000  0.1933139883242851E-009  0.0000000000000000E+000
  0.1791664835310228E-002  0.1061955112605555E-008  0.0000000000000000E+000  0.2123926829494321E-009  0.0000000000000000E+000
  0.1833331459387210E-002  0.1164239911722576E-008  0.0000000000000000E+000  0.2328498886932355E-009  0.0000000000000000E+000
  0.1874998083464192E-002  0.1273741384370763E-008  0.0000000000000000E+000  0.2547504587377194E-009  0.0000000000000000E+000
  0.1916664707541174E-002  0.1390791235350147E-008  0.0000000000000000E+000  0.2781607368348801E-009  0.0000000000000000E+000
  0.1958331331618156E-002  0.1515728621246324E-008  0.0000000000000000E+000  0.3031485572858817E-009  0.0000000000000000E+000
  0.1999997955695138E-002  0.1648900150279945E-008  0.0000000000000000E+000  0.3297832449197678E-009  0.0000000000000000E+000
  0.2033331254956723E-002  0.1761603634207399E-008  0.0000000000000000E+000  0.3523242772219130E-009  0.0000000000000000E+000
  0.2066664554218309E-002  0.1879988137018270E-008  0.0000000000000000E+000  0.3760015419395450E-009  0.0000000000000000E+000
  0.2099997853479895E-002  0.2004241422844157E-008  0.0000000000000000E+000  0.4008525938255633E-009  0.0000000000000000E+000
  0.2133331152741481E-002  0.2134554307770730E-008  0.0000000000000000E+000  0.4269155981187586E-009  0.0000000000000000E+000
  0.2166664452003066E-002  0.2271120659783245E-008  0.0000000000000000E+000  0.4542293305360561E-009  0.0000000000000000E+000
