                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        6                        8  0.1605667261341689E+002  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.5390291786213499E-012  0.0000000000000000E+000  0.8983825452139874E-013  0.0000000000000000E+000
  0.1017856102451990E-002  0.5889061956074751E-012  0.0000000000000000E+000  0.9815115295354087E-013  0.0000000000000000E+000
  0.1035713227056411E-002  0.6424088848451935E-012  0.0000000000000000E+000  0.1070683299248264E-012  0.0000000000000000E+000
  0.1053570351660832E-002  0.6997314122175849E-012  0.0000000000000000E+000  0.1166221474163520E-012  0.0000000000000000E+000
  0.1071427476265253E-002  0.7610747555483769E-012  0.0000000000000000E+000  0.1268461026445155E-012  0.0000000000000000E+000
  0.1089284600869673E-002  0.8266468219530951E-012  0.0000000000000000E+000  0.1377748476420689E-012  0.0000000000000000E+000
  0.1107141725474094E-002  0.8966625652028152E-012  0.0000000000000000E+000  0.1494442088370781E-012  0.0000000000000000E+000
  0.1124998850078515E-002  0.9713441030975284E-012  0.0000000000000000E+000  0.1618912066301935E-012  0.0000000000000000E+000
  0.1142855974682936E-002  0.1050920834847000E-011  0.0000000000000000E+000  0.1751540749705716E-012  0.0000000000000000E+000
  0.1160713099287357E-002  0.1135629558457207E-011  0.0000000000000000E+000  0.1892722809306796E-012  0.0000000000000000E+000
  0.1178570223891778E-002  0.1225714588121048E-011  0.0000000000000000E+000  0.2042865442801858E-012  0.0000000000000000E+000
  0.1196427348496199E-002  0.1321427871612120E-011  0.0000000000000000E+000  0.2202388570590730E-012  0.0000000000000000E+000
  0.1214284473100619E-002  0.1423029107680916E-011  0.0000000000000000E+000  0.2371725031501313E-012  0.0000000000000000E+000
  0.1232141597705040E-002  0.1530785863452433E-011  0.0000000000000000E+000  0.2551320778508705E-012  0.0000000000000000E+000
  0.1249998722309461E-002  0.1644973691824918E-011  0.0000000000000000E+000  0.2741635074449761E-012  0.0000000000000000E+000
  0.1267855846913882E-002  0.1765876248869117E-011  0.0000000000000000E+000  0.2943140687733304E-012  0.0000000000000000E+000
  0.1285712971518303E-002  0.1893785411227804E-011  0.0000000000000000E+000  0.3156324088046766E-012  0.0000000000000000E+000
  0.1303570096122724E-002  0.2029001393515229E-011  0.0000000000000000E+000  0.3381685642059417E-012  0.0000000000000000E+000
  0.1321427220727145E-002  0.2171832865716146E-011  0.0000000000000000E+000  0.3619739809122411E-012  0.0000000000000000E+000
  0.1339284345331566E-002  0.2322597070584496E-011  0.0000000000000000E+000  0.3871015336966249E-012  0.0000000000000000E+000
  0.1357141469935986E-002  0.2481619941041264E-011  0.0000000000000000E+000  0.4136055457395371E-012  0.0000000000000000E+000
  0.1374998594540407E-002  0.2649236217571679E-011  0.0000000000000000E+000  0.4415418081980472E-012  0.0000000000000000E+000
  0.1392855719144828E-002  0.2825789565621250E-011  0.0000000000000000E+000  0.4709675997748088E-012  0.0000000000000000E+000
  0.1410712843749249E-002  0.3011632692991092E-011  0.0000000000000000E+000  0.5019417062868352E-012  0.0000000000000000E+000
  0.1428569968353670E-002  0.3207127467231889E-011  0.0000000000000000E+000  0.5345244402340158E-012  0.0000000000000000E+000
  0.1446427092958091E-002  0.3412645033036785E-011  0.0000000000000000E+000  0.5687776603674268E-012  0.0000000000000000E+000
  0.1464284217562512E-002  0.3628565929633027E-011  0.0000000000000000E+000  0.6047647912574290E-012  0.0000000000000000E+000
  0.1499998466771354E-002  0.4093187549774525E-011  0.0000000000000000E+000  0.6822024299985942E-012  0.0000000000000000E+000
  0.1535712715980195E-002  0.4604228992270701E-011  0.0000000000000000E+000  0.7673768130786901E-012  0.0000000000000000E+000
  0.1571426965189037E-002  0.5165084747819207E-011  0.0000000000000000E+000  0.8608537024508244E-012  0.0000000000000000E+000
  0.1607141214397879E-002  0.5779310888788895E-011  0.0000000000000000E+000  0.9632257916426769E-012  0.0000000000000000E+000
  0.1642855463606721E-002  0.6450628825410278E-011  0.0000000000000000E+000  0.1075113331885687E-011  0.0000000000000000E+000
  0.1678569712815562E-002  0.7182929061865225E-011  0.0000000000000000E+000  0.1197164758230840E-011  0.0000000000000000E+000
  0.1714283962024404E-002  0.7980274952272979E-011  0.0000000000000000E+000  0.1330057315650941E-011  0.0000000000000000E+000
  0.1749998211233246E-002  0.8846906456568864E-011  0.0000000000000000E+000  0.1474497685129054E-011  0.0000000000000000E+000
  0.1785712460442087E-002  0.9787243896272895E-011  0.0000000000000000E+000  0.1631222609732921E-011  0.0000000000000000E+000
  0.1821426709650929E-002  0.1080589171014662E-010  0.0000000000000000E+000  0.1800999520675199E-011  0.0000000000000000E+000
  0.1857140958859771E-002  0.1190764220973435E-010  0.0000000000000000E+000  0.1984627163359105E-011  0.0000000000000000E+000
  0.1892855208068613E-002  0.1309747933478717E-010  0.0000000000000000E+000  0.2182936223409336E-011  0.0000000000000000E+000
  0.1928569457277455E-002  0.1438058240856661E-010  0.0000000000000000E+000  0.2396789952687880E-011  0.0000000000000000E+000
  0.1964283706486296E-002  0.1576232989302603E-010  0.0000000000000000E+000  0.2627084795294515E-011  0.0000000000000000E+000
