                                                                                                                                                                                                                                                                
                        1                        2                        3                        4
                        l                     n_pg                Re(omega)                Im(omega)
                        5                        2  0.6162606857915254E+001  0.0000000000000000E+000
                        1                        2                        3                        4                        5
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)
  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000
  0.9999989778475690E-003  0.1052328865938262E-010  0.0000000000000000E+000  0.2104656181460742E-011  0.0000000000000000E+000
  0.1020832289886060E-002  0.1142801445469886E-010  0.0000000000000000E+000  0.2285601737876797E-011  0.0000000000000000E+000
  0.1041665601924551E-002  0.1238986048346339E-010  0.0000000000000000E+000  0.2477971304517309E-011  0.0000000000000000E+000
  0.1062498913963042E-002  0.1341118177656133E-010  0.0000000000000000E+000  0.2682235896147779E-011  0.0000000000000000E+000
  0.1083332226001533E-002  0.1449438094494162E-010  0.0000000000000000E+000  0.2898876042179391E-011  0.0000000000000000E+000
  0.1104165538040024E-002  0.1564190817881554E-010  0.0000000000000000E+000  0.3128381786791357E-011  0.0000000000000000E+000
  0.1124998850078515E-002  0.1685626124701674E-010  0.0000000000000000E+000  0.3371252689026201E-011  0.0000000000000000E+000
  0.1145832162117006E-002  0.1813998549648609E-010  0.0000000000000000E+000  0.3627997822863984E-011  0.0000000000000000E+000
  0.1166665474155497E-002  0.1949567385185335E-010  0.0000000000000000E+000  0.3899135777280162E-011  0.0000000000000000E+000
  0.1187498786193988E-002  0.2092596681509478E-010  0.0000000000000000E+000  0.4185194656290642E-011  0.0000000000000000E+000
  0.1208332098232479E-002  0.2243355246525005E-010  0.0000000000000000E+000  0.4486712078986767E-011  0.0000000000000000E+000
  0.1229165410270970E-002  0.2402116645818538E-010  0.0000000000000000E+000  0.4804235179562222E-011  0.0000000000000000E+000
  0.1249998722309461E-002  0.2569159202639439E-010  0.0000000000000000E+000  0.5138320607333758E-011  0.0000000000000000E+000
  0.1270832034347952E-002  0.2744765997882699E-010  0.0000000000000000E+000  0.5489534526756645E-011  0.0000000000000000E+000
  0.1291665346386443E-002  0.2929224870074270E-010  0.0000000000000000E+000  0.5858452617436292E-011  0.0000000000000000E+000
  0.1312498658424934E-002  0.3122828415358124E-010  0.0000000000000000E+000  0.6245660074136368E-011  0.0000000000000000E+000
  0.1333331970463425E-002  0.3325873987484837E-010  0.0000000000000000E+000  0.6651751606784341E-011  0.0000000000000000E+000
  0.1354165282501916E-002  0.3538663697801398E-010  0.0000000000000000E+000  0.7077331440474992E-011  0.0000000000000000E+000
  0.1374998594540407E-002  0.3761504415241857E-010  0.0000000000000000E+000  0.7523013315471922E-011  0.0000000000000000E+000
  0.1395831906578898E-002  0.3994707766318802E-010  0.0000000000000000E+000  0.7989420487207782E-011  0.0000000000000000E+000
  0.1416665218617389E-002  0.4238590135115399E-010  0.0000000000000000E+000  0.8477185726283175E-011  0.0000000000000000E+000
  0.1437498530655881E-002  0.4493472663277951E-010  0.0000000000000000E+000  0.8986951318464672E-011  0.0000000000000000E+000
  0.1458331842694372E-002  0.4759681250008780E-010  0.0000000000000000E+000  0.9519369064681856E-011  0.0000000000000000E+000
  0.1499998466771354E-002  0.5327403984248144E-010  0.0000000000000000E+000  0.1065481579785859E-010  0.0000000000000000E+000
  0.1541665090848336E-002  0.5944460681772042E-010  0.0000000000000000E+000  0.1188893063727640E-010  0.0000000000000000E+000
  0.1583331714925318E-002  0.6613629807558380E-010  0.0000000000000000E+000  0.1322727053579217E-010  0.0000000000000000E+000
  0.1624998339002300E-002  0.7337765946872789E-010  0.0000000000000000E+000  0.1467554468840489E-010  0.0000000000000000E+000
  0.1666664963079282E-002  0.8119799805077795E-010  0.0000000000000000E+000  0.1623961453205492E-010  0.0000000000000000E+000
  0.1708331587156264E-002  0.8962738207443274E-010  0.0000000000000000E+000  0.1792549374540756E-010  0.0000000000000000E+000
  0.1749998211233246E-002  0.9869664098956615E-010  0.0000000000000000E+000  0.1973934824862407E-010  0.0000000000000000E+000
  0.1791664835310228E-002  0.1084373654413146E-009  0.0000000000000000E+000  0.2168749620312210E-010  0.0000000000000000E+000
  0.1833331459387210E-002  0.1188819072681430E-009  0.0000000000000000E+000  0.2377640801132688E-010  0.0000000000000000E+000
  0.1874998083464192E-002  0.1300633794998813E-009  0.0000000000000000E+000  0.2601270631641403E-010  0.0000000000000000E+000
  0.1916664707541174E-002  0.1420156563557299E-009  0.0000000000000000E+000  0.2840316600204492E-010  0.0000000000000000E+000
  0.1958331331618156E-002  0.1547733732422291E-009  0.0000000000000000E+000  0.3095471419209444E-010  0.0000000000000000E+000
  0.1999997955695138E-002  0.1683719267511908E-009  0.0000000000000000E+000  0.3367443025037216E-010  0.0000000000000000E+000
  0.2033331254956723E-002  0.1798804443695110E-009  0.0000000000000000E+000  0.3597613848335837E-010  0.0000000000000000E+000
  0.2066664554218309E-002  0.1919690873189460E-009  0.0000000000000000E+000  0.3839387218342388E-010  0.0000000000000000E+000
  0.2099997853479895E-002  0.2046570309092758E-009  0.0000000000000000E+000  0.4093146643961422E-010  0.0000000000000000E+000
  0.2133331152741481E-002  0.2179637622282833E-009  0.0000000000000000E+000  0.4359281869788461E-010  0.0000000000000000E+000
  0.2166664452003066E-002  0.2319090801409778E-009  0.0000000000000000E+000  0.4638188876099055E-010  0.0000000000000000E+000
